owner,lptoken,lpratio,amount1,amount2,token1,token2
g44dsmzygege,7602076916,0.0029990223319902184,934318416,2040933664,0.0934 EOS,0.2040 HUB
ge3dknbsg4ge,6816401053,0.002689072895161515,837756458,1830002844,0.0837 EOS,0.1830 HUB
lutuotuo1.tp,234201916,9.239274793453e-05,28784129,62876313,0.0028 EOS,0.0062 HUB
oorwullie313,2584785,1.0196986986645923e-06,317677,693938,0.0000 EOS,0.0000 HUB
qypmsm2i5n3g,5851250986,0.0023083208142975573,719136574,1570888488,0.0719 EOS,0.1570 HUB
reimon234eos,34284992,1.3525442822565883e-05,4213729,9204510,0.0004 EOS,0.0009 HUB
zezhen555555,2038529444,0.0008042006670714411,250541480,547285092,0.0250 EOS,0.0547 HUB
zs1122334455,23829310892,0.009400672514985345,2928694915,6397467868,0.2928 EOS,0.6397 HUB
nmendesxxxxx,63013958,2.4859031203873927e-05,7744607,16917391,0.0007 EOS,0.0016 HUB
pqouclkj4h2h,1096023824,0.00043238182945126583,134704667,294250103,0.0134 EOS,0.0294 HUB
xieguoliang1,201824483,7.961983788738874e-05,24804843,54183927,0.0024 EOS,0.0054 HUB
aseasyasabcd,30482789848,0.012025472578830286,3746427752,8183730930,0.3746 EOS,0.8183 HUB
eg2swa2uamd3,395275868,0.00015593648532203535,48580608,106119924,0.0048 EOS,0.0106 HUB
eosbetterone,2530038749,0.0009981012811225278,310949471,679240859,0.0310 EOS,0.0679 HUB
gothamdefigo,145761686,5.750304243074643e-05,17914555,39132717,0.0017 EOS,0.0039 HUB
chanceliu.tp,934513335,0.0003686658780456433,114854536,250889295,0.0114 EOS,0.0250 HUB
chenghao5555,3525822664,0.0013909384270656654,433334348,946579500,0.0433 EOS,0.0946 HUB
eosxhmxhm321,1207240237,0.0004762567481026213,148373503,324108433,0.0148 EOS,0.0324 HUB
gongzhuzhang,76194560,3.005878387460512e-05,9364543,20455994,0.0009 EOS,0.0020 HUB
jablanjablan,11171194188,0.0044070404989324284,1372973804,2999136491,0.1372 EOS,0.2999 HUB
chinaer1o.tp,34996671,1.380620046785047e-05,4301197,9395575,0.0004 EOS,0.0009 HUB
33333ok33333,7014436681,0.002767198028261879,862095640,1883169575,0.0862 EOS,0.1883 HUB
3nyb2u5udxni,774763627,0.00030564455543674216,95220810,208001206,0.0095 EOS,0.0208 HUB
eosrock12345,277652053,0.00010953384406271794,34124283,74541395,0.0034 EOS,0.0074 HUB
ha2dsnbugege,1117736928,0.0004409476575154061,137373274,300079432,0.0137 EOS,0.0300 HUB
mayunshilaji,1089106550,0.0004296529621388563,133854513,292393019,0.0133 EOS,0.0292 HUB
mykey4444444,1641872736,0.0006477194398265517,201791162,440794453,0.0201 EOS,0.0440 HUB
wenquanijl12,1999230618,0.000788697264764771,245711534,536734515,0.0245 EOS,0.0536 HUB
cgtomc32cx3h,380134993,0.00014996340418215593,46719748,102055045,0.0046 EOS,0.0102 HUB
dinosaur.x,24547750731,0.00968409731391334,3016993361,6590347797,0.3016 EOS,0.6590 HUB
beosssssssss,10549500402,0.00416178205594701,1296565743,2832230027,0.1296 EOS,0.2832 HUB
eos111eos123,11504671108,0.00453859727497325,1413959133,3088665219,0.1413 EOS,0.3088 HUB
haydinjwgage,16780869077,0.006620059447991921,2062419940,4505168916,0.2062 EOS,0.4505 HUB
lht5211314yy,28024549,1.1055695597878392e-05,3444302,7523765,0.0003 EOS,0.0007 HUB
malingyun321,12298974457,0.004851950258420704,1511581435,3301912265,0.1511 EOS,0.3301 HUB
myeosbank123,1644965105,0.0006489393806127645,202171223,441624663,0.0202 EOS,0.0441 HUB
officialtako,609966,2.406318267978368e-07,74966,163757,0.0000 EOS,0.0000 HUB
eosstewfe123,10703071960,0.004222366095952076,1315440155,2873459466,0.1315 EOS,0.2873 HUB
haohaoguishe,1915802266,0.0007557847471023226,235457935,514336461,0.0235 EOS,0.0514 HUB
leon33512111,20462701,8.072543589065492e-06,2514928,5493632,0.0002 EOS,0.0005 HUB
u.sb,16569498554,0.006536673693571668,2036441859,4448422158,0.2036 EOS,0.4448 HUB
253tthnqgqh1,185014368,7.298824091127578e-05,22738829,49670906,0.0022 EOS,0.0049 HUB
easytoeosshk,10280976930,0.00405584944067754,1263563390,2760139387,0.1263 EOS,0.2760 HUB
j4ksxd33xnnr,1129733458,0.0004456802933166394,138847684,303300147,0.0138 EOS,0.0303 HUB
my5555555555,1345425088,0.0005307707261471629,165356842,361206994,0.0165 EOS,0.0361 HUB
wujinling.tp,727489,2.8699469650002053e-07,89410,195309,0.0000 EOS,0.0000 HUB
bwcrpf2nxhzt,258985363,0.00010216982751922386,31830090,69529939,0.0031 EOS,0.0069 HUB
leonardeosio,2513406,9.915396551031433e-07,308905,674775,0.0000 EOS,0.0000 HUB
wwiinnwwiinn,13422364557,0.00529512809451256,1649649501,3603509407,0.1649 EOS,0.3603 HUB
fibosfibosup,3913059812,0.0015437036341874137,480926973,1050541265,0.0480 EOS,0.1050 HUB
gmytinzrgage,32858153792,0.012962554588572527,4038367219,8821446161,0.4038 EOS,0.8821 HUB
hlh111111111,1352955779,0.000533741586707227,166282387,363228763,0.0166 EOS,0.0363 HUB
saundersca21,257436655,0.00010155886160437544,31639749,69114156,0.0031 EOS,0.0069 HUB
uqo2dwfjtuch,2226248068,0.0008782557380378495,273612670,597682012,0.0273 EOS,0.0597 HUB
weizhong4.tp,1362483073,0.0005375001079357218,167453321,365786560,0.0167 EOS,0.0365 HUB
buildmydream,8961811537,0.003535438174531433,1101433944,2405982347,0.1101 EOS,0.2405 HUB
comefromhere,32205887172,0.012705235150554915,3958201664,8646331792,0.3958 EOS,0.8646 HUB
dingweneos33,189775131,7.48663637863894e-05,23323941,50949031,0.0023 EOS,0.0050 HUB
dopmarketing,2102057475,0.0008292625002759141,258349268,564340497,0.0258 EOS,0.0564 HUB
eossalmon.tp,38430111,1.5160693897649449e-05,4723177,10317352,0.0004 EOS,0.0010 HUB
investincome,56289191,2.2206107978645296e-05,6918113,15111989,0.0006 EOS,0.0015 HUB
kgurxpknzhvw,4474748789,0.0017652901564324539,549960260,1201338206,0.0549 EOS,0.1201 HUB
lukykazan123,7539047817,0.0029741573276558923,926571948,2024012208,0.0926 EOS,0.2024 HUB
senoisierors,1055305349,0.0004163183750559847,129700242,283318392,0.0129 EOS,0.0283 HUB
game215xxxxx,4429996319,0.0017476352894237755,544460045,1189323486,0.0544 EOS,0.1189 HUB
richrichrich,16014068273,0.006317556229359128,1968177785,4299305493,0.1968 EOS,0.4299 HUB
seraphim3eos,6684769525,0.0026371442056168015,821578542,1794663657,0.0821 EOS,0.1794 HUB
downthehatch,41225925,1.626364361977653e-05,5066791,11067946,0.0005 EOS,0.0011 HUB
xiaoshaoguia,111813401,4.411043065205122e-05,13742207,30018603,0.0013 EOS,0.0030 HUB
zhanggucheng,56470883,2.2277785544074437e-05,6940443,15160768,0.0006 EOS,0.0015 HUB
g44tkobrgege,15713112779,0.0061988291686605555,1931189438,4218507810,0.1931 EOS,0.4218 HUB
gy2dkmrvhege,13058361939,0.005151528918610074,1604912470,3505785429,0.1604 EOS,0.3505 HUB
hazdmojxgige,4247415326,0.0016756070159066401,522020285,1140305869,0.0522 EOS,0.1140 HUB
wocaifuziyou,4046295981,0.0015962653552374646,497302105,1086311250,0.0497 EOS,0.1086 HUB
wodeeoszengg,7882678580,0.0031097197987520263,968805215,2116266943,0.0968 EOS,0.2116 HUB
wodehehuoren,1200953838,0.0004737767612257296,147600885,322420720,0.0147 EOS,0.0322 HUB
abcdxyz54321,5764868697,0.0022742429673273186,708519928,1547697389,0.0708 EOS,0.1547 HUB
haydgnrwgege,3534658519,0.0013944241753368325,434420302,948951667,0.0434 EOS,0.0948 HUB
hekey5134qih,58256800,2.298233050267756e-05,7159938,15640234,0.0007 EOS,0.0015 HUB
213213333333,180879433,7.135700742819589e-05,22230633,48560798,0.0022 EOS,0.0048 HUB
2szwxpmruaoz,2339540455,0.000922949629248339,287536650,628097680,0.0287 EOS,0.0628 HUB
2ugbcwn1t.tp,1330245,5.247821754633675e-07,163491,357131,0.0000 EOS,0.0000 HUB
jzs333333333,8130481233,0.0032074780427799564,999260916,2182794654,0.0999 EOS,0.2182 HUB
llllllllllil,791104272,0.0003120909463132909,97229125,212388187,0.0097 EOS,0.0212 HUB
seraphim2eos,2936733940,0.0011585426938573772,360933549,788426535,0.0360 EOS,0.0788 HUB
tx12345txgly,7041286,2.777790095162736e-06,865395,1890377,0.0000 EOS,0.0001 HUB
blancamartin,227757411,8.985038817848164e-05,27992079,61146154,0.0027 EOS,0.0061 HUB
chaoyongwang,402413172,0.00015875215455594594,49457804,108036079,0.0049 EOS,0.0108 HUB
kylehongmoac,1386217672,0.0005468634165720788,170370375,372158601,0.0170 EOS,0.0372 HUB
mykeykualian,570441741,0.00022503949108404155,70109028,153146799,0.0070 EOS,0.0153 HUB
moonlight2go,2815457414,0.001110699056672558,346028294,755867361,0.0346 EOS,0.0755 HUB
oolongtea111,1455580035,0.000574226896044221,178895221,390780352,0.0178 EOS,0.0390 HUB
reimon123eos,107250192,4.231024290760263e-05,13181375,28793516,0.0013 EOS,0.0028 HUB
xiexiefuyuan,7585433352,0.0029924564394490823,932272871,2036465358,0.0932 EOS,0.2036 HUB
angelababy.x,455693556,0.00017977128699022955,56006126,122340293,0.0056 EOS,0.0122 HUB
hw5555522222,54403776,2.1462311019926212e-05,6686389,14605810,0.0006 EOS,0.0014 HUB
jinyiyun1122,627764019,0.00024765315229032756,77154110,168536142,0.0077 EOS,0.0168 HUB
liyuxuan1135,311624131,0.00012293584218926696,38299555,83661897,0.0038 EOS,0.0083 HUB
zhanglaoda15,80840683,3.189168122464995e-05,9935566,21703341,0.0009 EOS,0.0021 HUB
hlec3qjo5cbo,1785743960,0.0007044766942550949,219473373,479419638,0.0219 EOS,0.0479 HUB
kccze4nqtoql,1186934714,0.0004682462112963477,145877892,318656998,0.0145 EOS,0.0318 HUB
dmd123455555,457644656,0.00018054099670727157,56245922,122864106,0.0056 EOS,0.0122 HUB
l11111111.tp,1594616233,0.0006290767308149553,195983193,428107474,0.0195 EOS,0.0428 HUB
renrena22.tp,2163,8.533043503469391e-10,265,580,0.0000 EOS,0.0000 HUB
eosworld1115,51991012948,0.020510475047375146,6389853906,13958055115,0.6389 EOS,1.3958 HUB
gaingaingain,6750002,2.662878442649348e-06,829595,1812176,0.0000 EOS,0.0001 HUB
shikongdeeos,537168072,0.00021191301558256024,66019592,144213800,0.0066 EOS,0.0144 HUB
uhfhfdx24u3a,4149418448,0.0016369472090098217,509976170,1113996594,0.0509 EOS,0.1113 HUB
daebaknaja11,18057731450,0.0071237821561173096,2219350216,4847968842,0.2219 EOS,0.4847 HUB
depurantsave,12863715011,0.0050747406289919205,1580989770,3453528464,0.1580 EOS,0.3453 HUB
gq3doojwgene,1209003082,0.00047695219114815405,148590162,324581705,0.0148 EOS,0.0324 HUB
hxldj5521hxl,136066399,5.3678247897708e-05,16722975,36529819,0.0016 EOS,0.0036 HUB
scat1terina3,308070322,0.00012153386314164695,37862781,82707804,0.0037 EOS,0.0082 HUB
zztaoyong.tp,1389511200,0.0005481627146628737,170775160,373042816,0.0170 EOS,0.0373 HUB
fuyongquan11,697253865,0.0002750669238560876,85694624,187192118,0.0085 EOS,0.0187 HUB
linhuanmr.tp,5546046639,0.00218791757942012,681626030,1488950114,0.0681 EOS,0.1488 HUB
sleepingnoon,7873619936,0.003106146160132773,967691880,2113834964,0.0967 EOS,0.2113 HUB
steemdonekim,233180773,9.198990661958487e-05,28658627,62602167,0.0028 EOS,0.0062 HUB
go12xytiussn,21736680707,0.00857512908432061,2671504290,5835658321,0.2671 EOS,0.5835 HUB
liujinzhoutp,145950588,5.757756434401006e-05,17937771,39183432,0.0017 EOS,0.0039 HUB
liyiyi131415,39694655,1.5659557002783578e-05,4878594,10656845,0.0004 EOS,0.0010 HUB
randomly1234,5670665,2.2370795718262254e-06,696942,1522406,0.0000 EOS,0.0001 HUB
shiyishao123,1478842835,0.0005834040797895981,181754290,397025728,0.0181 EOS,0.0397 HUB
g44dcnzygige,6042036805,0.002383585894897282,742584733,1622108859,0.0742 EOS,0.1622 HUB
gy2dcnrtgyge,1552188267,0.0006123388815481167,190768667,416716816,0.0190 EOS,0.0416 HUB
hadoophadoop,419235544,0.00016538858692337753,51525325,112552391,0.0051 EOS,0.0112 HUB
