owner,lptoken,lpratio,amount1,amount2,token1,token2
zhichoupeter,24327596986,0.002641423630089418,63182853,64154897,0.0063 EOS,0.0064 DEOS
smokey423423,322699785,3.5037855897329475e-05,838105,850999,0.0000 EOS,0.0000 DEOS
aimaodeyu111,10246729430,0.0011125617241649695,26612476,27021899,0.0026 EOS,0.0027 DEOS
comefromhere,3174592008,0.0003446884766567719,8244948,8371793,0.0008 EOS,0.0008 DEOS
gu3tanrthege,25387202379,0.00275647267193482,65934826,66949208,0.0065 EOS,0.0066 DEOS
gyztsnbsgmge,101656673279,0.011037602238723231,264019445,268081283,0.0264 EOS,0.0268 DEOS
langchao1.tp,87884853,9.542295836893675e-06,228251,231763,0.0000 EOS,0.0000 DEOS
mhchm5fen.tp,1098903498,0.00011931592209767132,2854036,2897945,0.0002 EOS,0.0002 DEOS
unfabibenwei,2400602666,0.0002606508407746629,6234768,6330687,0.0006 EOS,0.0006 DEOS
colocofe1234,6231887795,0.0006766412519597319,16185258,16434262,0.0016 EOS,0.0016 DEOS
death.x,9740996094,0.001057650588264325,25299002,25688217,0.0025 EOS,0.0025 DEOS
oneaaaaaaeos,9088102460,0.0009867611915937455,23603327,23966455,0.0023 EOS,0.0023 DEOS
shikongdeeos,1475450074,0.0001602003145943097,3831991,3890945,0.0003 EOS,0.0003 DEOS
caikui223355,726850915,7.891947501177317e-05,1887753,1916796,0.0001 EOS,0.0001 DEOS
dingweneos33,723267545,7.85304025440403e-05,1878447,1907346,0.0001 EOS,0.0001 DEOS
prae2srpywxr,832672085,9.04092468606971e-05,2162589,2195859,0.0002 EOS,0.0002 DEOS
ruanchunl.tp,6461067784,0.0007015249853936837,16780477,17038638,0.0016 EOS,0.0017 DEOS
wowogege1111,10806149725,0.0011733020425455706,28065384,28497160,0.0028 EOS,0.0028 DEOS
albertmei123,3429400157,0.0003723548452790109,8906727,9043754,0.0008 EOS,0.0009 DEOS
caiqimingeos,6619442599,0.0007187208876027174,17191803,17456292,0.0017 EOS,0.0017 DEOS
farrynew1245,3000945479,0.0003258344137072926,7793959,7913866,0.0007 EOS,0.0007 DEOS
ouyanghl2133,4634122234,0.000503160257901946,12035593,12220756,0.0012 EOS,0.0012 DEOS
kidzhang1.tp,726788909,7.891274257068161e-05,1887592,1916632,0.0001 EOS,0.0001 DEOS
buildmydream,9261789355,0.0010056196373725817,24054421,24424489,0.0024 EOS,0.0024 DEOS
dongyifangcn,60064007409,0.006521584872492778,155996310,158396253,0.0155 EOS,0.0158 DEOS
gm4damzxgene,143905111,1.5624821510516973e-05,373745,379495,0.0000 EOS,0.0000 DEOS
gu4dcnruguge,109956476315,0.011938772045054481,285575427,289968895,0.0285 EOS,0.0289 DEOS
mantocapital,100896431,1.095505722116563e-05,262044,266076,0.0000 EOS,0.0000 DEOS
aeos2themoon,11511689322,0.0012499075932110163,29897789,30357755,0.0029 EOS,0.0030 DEOS
runningbank1,36030533,3.9120962635843535e-06,93577,95016,0.0000 EOS,0.0000 DEOS
wangjunhewcy,2988759137,0.0003245112541802059,7762309,7881729,0.0007 EOS,0.0007 DEOS
xiaoming1124,39603598192,0.004300049863581515,102857192,104439611,0.0102 EOS,0.0104 DEOS
yyooww155115,3596329254,0.00039047954792099536,9340270,9483967,0.0009 EOS,0.0009 DEOS
hekey5134qih,12865100773,0.0013968572894741656,33412826,33926869,0.0033 EOS,0.0033 DEOS
gu4tmmzvhage,3597624891,0.0003906202246261294,9343635,9487384,0.0009 EOS,0.0009 DEOS
tothemoonmyk,67805639643,0.00736215002695984,176102628,178811899,0.0176 EOS,0.0178 DEOS
giztknzqgyge,3575060475,0.0003881702423423934,9285032,9427878,0.0009 EOS,0.0009 DEOS
gallonwang12,365313918,3.966478135761025e-05,948781,963378,0.0000 EOS,0.0000 DEOS
gezdcobzgqge,12133342130,0.001317404946842269,31512326,31997131,0.0031 EOS,0.0031 DEOS
moonlight2go,936787369,0.00010171379829540453,2432994,2470424,0.0002 EOS,0.0002 DEOS
tlsodo123123,977730796,0.00010615932308919648,2539331,2578397,0.0002 EOS,0.0002 DEOS
viresinnumer,35892822,3.897143981625203e-06,93219,94653,0.0000 EOS,0.0000 DEOS
yudeyin12345,2223447919,0.00024141586515509793,5774667,5863508,0.0005 EOS,0.0005 DEOS
zhoupeng3333,12659941665,0.001374581677291379,32879993,33385839,0.0032 EOS,0.0033 DEOS
eossummer235,1079466780,0.0001172055366680652,2803556,2846688,0.0002 EOS,0.0002 DEOS
ieoszye34511,3004729146,0.00032624523387288234,7803785,7923844,0.0007 EOS,0.0007 DEOS
zhangzhiwei1,721597709,7.834909633976077e-05,1874110,1902942,0.0001 EOS,0.0001 DEOS
zwmdeeos1.tp,14004287684,0.0015205470738591843,36371486,36931047,0.0036 EOS,0.0036 DEOS
gmztenzvg4ge,897027103,9.739673787174331e-05,2329729,2365571,0.0002 EOS,0.0002 DEOS
hezdenrsgqge,55546831375,0.006031122311626298,144264445,146483898,0.0144 EOS,0.0146 DEOS
2awmtshfknxo,10944047464,0.0011882746001121943,28423528,28860813,0.0028 EOS,0.0028 DEOS
kekekekeke44,1018954692,0.0001106353004362979,2646396,2687110,0.0002 EOS,0.0002 DEOS
nnngggyyy123,7505113952,0.0008148846493443214,19492040,19791918,0.0019 EOS,0.0019 DEOS
officialtako,421785,4.5796256262318584e-08,1095,1112,0.0000 EOS,0.0000 DEOS
ooooxvvxoooo,64745800,7.02992104676275e-06,168155,170742,0.0000 EOS,0.0000 DEOS
shimrise5555,28059946696,0.0030466719053475486,72876391,73997567,0.0072 EOS,0.0073 DEOS
wenyouqiyuan,10788172311,0.0011713501043342123,28018694,28449751,0.0028 EOS,0.0028 DEOS
zhaohero2345,3601555783,0.0003910470300776544,9353844,9497750,0.0009 EOS,0.0009 DEOS
gmajor512333,11556501635,0.0012547731910152416,30014174,30475931,0.0030 EOS,0.0030 DEOS
eoswanglawhu,13119243900,0.0014244514518350817,34072878,34597076,0.0034 EOS,0.0034 DEOS
hehuanyangya,946251936,0.00010274143497225147,2457575,2495383,0.0002 EOS,0.0002 DEOS
qiaoqiao1111,718607722,7.80244517675901e-05,1866344,1895057,0.0001 EOS,0.0001 DEOS
shangyong.tp,5709843419,0.0006199591081575621,14829421,15057566,0.0014 EOS,0.0015 DEOS
zivyuan4gozi,1188739377,0.00012907005497635274,3087355,3134853,0.0003 EOS,0.0003 DEOS
lijinglu3333,1016730660,0.00011039382115323282,2640620,2681245,0.0002 EOS,0.0002 DEOS
china2345eos,8635450887,0.0009376135276544171,22427715,22772757,0.0022 EOS,0.0022 DEOS
dafuwen55555,723315131,7.853556930115709e-05,1878570,1907471,0.0001 EOS,0.0001 DEOS
eos111eos123,2184117369,0.00023714546211388516,5672519,5759788,0.0005 EOS,0.0005 DEOS
jianghesiwen,30479350666,0.0033093641400457736,79159990,80377836,0.0079 EOS,0.0080 DEOS
ok.io,13563913440,0.0014727324485653763,35227760,35769725,0.0035 EOS,0.0035 DEOS
taojunde1111,9879569553,0.0010726965136517142,25658900,26053652,0.0025 EOS,0.0026 DEOS
wangmingwang,2521753017,0.00027380501297297687,6549415,6650176,0.0006 EOS,0.0006 DEOS
chen52jiajin,2223468828,0.00024141813539686136,5774721,5863563,0.0005 EOS,0.0005 DEOS
joshuagaogrm,5308420901,0.0005763737542360305,13786860,13998965,0.0013 EOS,0.0013 DEOS
wreckingoliv,36081220742,0.003917599799324103,93708987,95150663,0.0093 EOS,0.0095 DEOS
eoslaomaocoi,47370546048,0.005143363718719658,123029260,124922018,0.0123 EOS,0.0124 DEOS
eosxuhaoxian,1397123976,0.00015169588210848047,3628565,3684389,0.0003 EOS,0.0003 DEOS
guohongwei15,2165004380,0.00023507022628951283,5622879,5709385,0.0005 EOS,0.0005 DEOS
bihubank4eos,43078170,4.677309322597354e-06,111881,113602,0.0000 EOS,0.0000 DEOS
eos24token32,1008802291,0.00010953298063385395,2620028,2660337,0.0002 EOS,0.0002 DEOS
gezdqnbthage,9500270199,0.0010315132320842903,24673796,25053393,0.0024 EOS,0.0025 DEOS
shuyingxiang,9268176694,0.0010063131570892106,24071010,24441333,0.0024 EOS,0.0024 DEOS
tmdflehd1234,51818270,5.62628536337237e-06,134580,136651,0.0000 EOS,0.0000 DEOS
tymmtymmtymm,1118616359,0.00012145629037539449,2905234,2949930,0.0002 EOS,0.0002 DEOS
4noeatbfx.tp,2666000603,0.00028946701947789484,6924051,7030574,0.0006 EOS,0.0007 DEOS
jxycwzztyang,1052035614,0.00011422713604284098,2732313,2774348,0.0002 EOS,0.0002 DEOS
1coin1beauty,2274016696,0.0002469064840020556,5906003,5996864,0.0005 EOS,0.0005 DEOS
qisvbl4ro.tp,817301086,8.874030602778022e-05,2122668,2155324,0.0002 EOS,0.0002 DEOS
yr5fpagrggk5,13440239215,0.0014593042410635836,34906557,35443581,0.0034 EOS,0.0035 DEOS
go12xytiussn,64036047600,0.006952858081524073,166312365,168871017,0.0166 EOS,0.0168 DEOS
mytaobao1111,754961984,8.197169763640827e-05,1960763,1990928,0.0001 EOS,0.0001 DEOS
yqovn4ovvc1o,1415397263,0.00015367994539713914,3676024,3732578,0.0003 EOS,0.0003 DEOS
ziruiwu12345,10177989877,0.0011050981723920396,26433948,26840624,0.0026 EOS,0.0026 DEOS
licklihuieos,86436344533,0.009385020767953644,224489696,227943384,0.0224 EOS,0.0227 DEOS
eszhengzhike,5460178423,0.000592851168955014,14180999,14399169,0.0014 EOS,0.0014 DEOS
tsni24nikqfp,675472592,7.334095788471512e-05,1754315,1781305,0.0001 EOS,0.0001 DEOS
eoseosdalian,3165984542,0.0003437539016512473,8222593,8349094,0.0008 EOS,0.0008 DEOS
ge2tanzrgige,2877888083,0.00031247317980331396,7474358,7589348,0.0007 EOS,0.0007 DEOS
gu2domjsguge,43290282,4.700339860687406e-06,112432,114161,0.0000 EOS,0.0000 DEOS
haydaojxgqge,14453633929,0.0015693358543670986,37538513,38116029,0.0037 EOS,0.0038 DEOS
richdongdong,721457835,7.83339092052054e-05,1873747,1902573,0.0001 EOS,0.0001 DEOS
wenquanijl12,1050868315,0.00011410039392508252,2729281,2771270,0.0002 EOS,0.0002 DEOS
zs1122334455,49743844129,0.005401049902686241,129193113,131180700,0.0129 EOS,0.0131 DEOS
basker333333,49497414260,0.005374293224683435,128553093,130530833,0.0128 EOS,0.0130 DEOS
smxuywt3i1tr,122768961594,0.013329916488774074,318851602,323757011,0.0318 EOS,0.0323 DEOS
subin1234eos,15424054506,0.0016747014539652803,40058858,40675148,0.0040 EOS,0.0040 DEOS
timesonmysid,75198566716,0.00816485373326457,195303301,198307967,0.0195 EOS,0.0198 DEOS
keytoliberty,1273243865,0.00013824532007056906,3306828,3357702,0.0003 EOS,0.0003 DEOS
d43tkdg4znau,1096527803,0.0001190579756628263,2847866,2891680,0.0002 EOS,0.0002 DEOS
hedongyufund,6236440910,0.0006771356166747687,16197083,16446269,0.0016 EOS,0.0016 DEOS
liyuxuan1135,361507958,3.9251540679340195e-05,938896,953341,0.0000 EOS,0.0000 DEOS
gizdqnrxgmge,574737940,6.240346618281135e-05,1492690,1515655,0.0001 EOS,0.0001 DEOS
zztaoyong.tp,380943234,4.1361769540548844e-05,989373,1004594,0.0000 EOS,0.0001 DEOS
whosurdaddy3,2476746034,0.00026891827843509187,6432525,6531487,0.0006 EOS,0.0006 DEOS
eosaccmove11,32892741,3.5714034306721987e-06,85427,86742,0.0000 EOS,0.0000 DEOS
haytqmrwhege,3719334738,0.0004038351453626648,9659736,9808348,0.0009 EOS,0.0009 DEOS
imkeymiao325,28840000000,0.003131367949560245,74902321,76054664,0.0074 EOS,0.0076 DEOS
wangming2345,3174685570,0.0003446986353616296,8245191,8372040,0.0008 EOS,0.0008 DEOS
brianyouaret,3600170742,0.0003908966461318768,9350247,9494097,0.0009 EOS,0.0009 DEOS
petersonseos,20374618612,0.0022122201007673528,52916304,53730401,0.0052 EOS,0.0053 DEOS
q1q1q1q1q1q1,468718495,5.089216617923419e-05,1217340,1236068,0.0001 EOS,0.0001 DEOS
shoshoona111,17781108734,0.0019306239250101716,46180524,46890993,0.0046 EOS,0.0046 DEOS
ha3tggenesis,37738829303,0.004097578381877226,98014074,99521983,0.0098 EOS,0.0099 DEOS
ez2eosfinder,23346878179,0.0025349398769767013,60635761,61568619,0.0060 EOS,0.0061 DEOS
f34knrhfnrqe,25757491396,0.0027966776358706027,66896529,67925706,0.0066 EOS,0.0067 DEOS
gracezhou213,2456730353,0.00026674503079389834,6380541,6478703,0.0006 EOS,0.0006 DEOS
vivifyingleo,5170687550,0.0005614190454667194,13429143,13635745,0.0013 EOS,0.0013 DEOS
eosgateio555,1339242359,0.00014541125518953036,3478237,3531748,0.0003 EOS,0.0003 DEOS
cacithermini,23678756829,0.0025709743488128082,61497706,62443824,0.0061 EOS,0.0062 DEOS
djsja24djdjs,360118904635,0.03910072108199658,935289248,949678313,0.0935 EOS,0.0949 DEOS
penpacn12345,2280179804,0.00024757565733287665,5922009,6013117,0.0005 EOS,0.0006 DEOS
wangjunjie54,3243058,3.5212232592804955e-07,8422,8552,0.0000 EOS,0.0000 DEOS
amyjing54321,31838811319,0.0034569706420392705,82690737,83962902,0.0082 EOS,0.0083 DEOS
wangxubooooo,3873132690,0.00042053410436407963,10059175,10213932,0.0010 EOS,0.0010 DEOS
flybottle123,4425793610,0.00048054050838150264,11494528,11671367,0.0011 EOS,0.0011 DEOS
gu4dcnbvgqge,5756239769,0.0006249966963464171,14949920,15179919,0.0014 EOS,0.0015 DEOS
hadoophadoop,30803978775,0.0033446113680641147,80003103,81233920,0.0080 EOS,0.0081 DEOS
hangzhang412,7174425139,0.00077897936674008,18633186,18919850,0.0018 EOS,0.0018 DEOS
initialch123,721920717,7.838416766079584e-05,1874949,1903794,0.0001 EOS,0.0001 DEOS
serendipity4,3137921780,0.00034070692406792773,8149709,8275089,0.0008 EOS,0.0008 DEOS
wszfj5151515,115471755,1.2537605849045527e-05,299899,304513,0.0000 EOS,0.0000 DEOS
xiaojie32145,8314209337,0.000902734002906253,21593397,21925603,0.0021 EOS,0.0021 DEOS
bh112233key1,15032129,1.6321472595095388e-06,39040,39641,0.0000 EOS,0.0000 DEOS
zvpxvbjbkznd,142758,1.5500271350323215e-08,370,376,0.0000 EOS,0.0000 DEOS
ygqonkqypk4c,18192458018,0.0019752870999058775,47248867,47975773,0.0047 EOS,0.0047 DEOS
tietou111.tp,5611751369,0.0006093085429191203,14574660,14798885,0.0014 EOS,0.0014 DEOS
15zso15zsoso,38186323,4.146166017813982e-06,99176,100702,0.0000 EOS,0.0000 DEOS
niurougan123,250298755,2.7176751013239674e-05,650067,660068,0.0000 EOS,0.0000 DEOS
yimingyichen,57735891920,0.006268804490206738,149949803,152256723,0.0149 EOS,0.0152 DEOS
sayingomega1,21316402,2.314476353077043e-06,55362,56214,0.0000 EOS,0.0000 DEOS
gu4dmmrqguge,1083983845,0.00011769598717316508,2815288,2858600,0.0002 EOS,0.0002 DEOS
gotoswimming,4896227100,0.0005316188840051424,12716323,12911959,0.0012 EOS,0.0012 DEOS
lianjie12345,1437866507,0.00015611959416664153,3734380,3791832,0.0003 EOS,0.0003 DEOS
ljfree123451,12809800073,0.001390852891430884,33269201,33781035,0.0033 EOS,0.0033 DEOS
ryin52rita52,10090677632,0.0010956180487582965,26207183,26610371,0.0026 EOS,0.0026 DEOS
egvxl4kztsv2,13148464588,0.0014276241538415761,34148769,34674135,0.0034 EOS,0.0034 DEOS
x2313xtnuwkk,640578939,6.955230092745865e-05,1663691,1689286,0.0001 EOS,0.0001 DEOS
zsqydycfzyzs,7348247424,0.0007978525127930733,19084632,19378241,0.0019 EOS,0.0019 DEOS
smallairdrop,1058950004,0.00011497788150874804,2750270,2792582,0.0002 EOS,0.0002 DEOS
eosyoyow1234,1187387502,0.0001289232721037171,3083844,3131288,0.0003 EOS,0.0003 DEOS
geytomrsgmge,14131600,1.53437029528452e-06,36702,37266,0.0000 EOS,0.0000 DEOS
jxx222555.tp,48628566,5.279956068151008e-06,126296,128239,0.0000 EOS,0.0000 DEOS
eosisrealbtc,185626202,2.015478292445894e-05,482102,489519,0.0000 EOS,0.0000 DEOS
dappdapp5555,5140543984,0.0005581461399029935,13350855,13556253,0.0013 EOS,0.0013 DEOS
huahuayongyi,360320471,3.9122606604017054e-05,935812,950209,0.0000 EOS,0.0000 DEOS
yangchaooooo,1983235954,0.00021533431008221695,5150796,5230039,0.0005 EOS,0.0005 DEOS
333qqq333qqq,359980159,3.908565646221224e-05,934928,949312,0.0000 EOS,0.0000 DEOS
jackyhe44444,360270722,3.911720499430406e-05,935683,950078,0.0000 EOS,0.0000 DEOS
ez2eosmother,36022295575,0.00391120186661376,93555948,94995270,0.0093 EOS,0.0094 DEOS
lingdddddddd,1800802766,0.0001955262158436837,4676987,4748940,0.0004 EOS,0.0004 DEOS
richerwallet,2592167319,0.00028145040439022566,6732293,6835867,0.0006 EOS,0.0006 DEOS
eoseoseosxxx,8492710191,0.0009221151351248637,22056994,22396332,0.0022 EOS,0.0022 DEOS
fortunately1,143056917948,0.015532727039710021,371542830,377258874,0.0371 EOS,0.0377 DEOS
lovexixichen,4526895835,0.0004915179101496797,11757108,11937987,0.0011 EOS,0.0011 DEOS
mykeyabcdefg,36054500482,0.003914698586918835,93639590,95080199,0.0093 EOS,0.0095 DEOS
pra1xwjkzb2w,75157040,8.160344876554e-06,195195,198198,0.0000 EOS,0.0000 DEOS
wuwulingfeng,5948904668,0.0006459157216492556,15450304,15688001,0.0015 EOS,0.0015 DEOS
abo.game,799535646,8.681138337085112e-05,2076528,2108474,0.0002 EOS,0.0002 DEOS
gm2tsmrqguge,32298046501,0.0035068331361524903,83883448,85173963,0.0083 EOS,0.0085 DEOS
gq4tiojqgqge,124098620219,0.01347428716846136,322304949,327263486,0.0322 EOS,0.0327 DEOS
ildragon2345,172953480,1.877881359351279e-05,449189,456099,0.0000 EOS,0.0000 DEOS
welovetaotao,42227044209,0.004584896423048757,109670722,111357964,0.0109 EOS,0.0111 DEOS
cheesekon233,29654009,3.2197508099365832e-06,77016,78201,0.0000 EOS,0.0000 DEOS
gm3timjvgene,654060197,7.101605887548058e-05,1698704,1724838,0.0001 EOS,0.0001 DEOS
opensesame12,954363186,0.00010362213220806529,2478641,2516774,0.0002 EOS,0.0002 DEOS
wmhxxxxxxxxx,1945323575,0.00021121788815114273,5052331,5130060,0.0005 EOS,0.0005 DEOS
allgoodwater,2908810331,0.00031583063251883247,7554668,7670894,0.0007 EOS,0.0007 DEOS
intermilan32,32847352608,0.0035664752837931807,85310088,86622551,0.0085 EOS,0.0086 DEOS
lihualihua55,22172157392,0.002407391921980377,57584814,58470735,0.0057 EOS,0.0058 DEOS
zhangpingeos,354829302,3.852639056337146e-05,921551,935728,0.0000 EOS,0.0000 DEOS
eosnanning12,11499091289,0.0012485397334064496,29865070,30324533,0.0029 EOS,0.0030 DEOS
eosamoeosamo,4328703029,0.0004699986798951093,11242368,11415327,0.0011 EOS,0.0011 DEOS
eosboomboomm,5418103747,0.0005882828162534006,14071724,14288213,0.0014 EOS,0.0014 DEOS
