owner,lptoken,lpratio,amount1,amount2,token1,token2
akakak521521,20145670811,0.003757606945621303,1701714972,19585507892,0.1701 EOS,1.9585 OGX
balabalabala,24252143615,0.004523553678052272,2048590801,23577797663,0.2048 EOS,2.3577 OGX
eospluser.tp,8537858490,0.0015924968030966906,721197212,8300458019,0.0721 EOS,0.8300 OGX
gaingaingain,109493223,2.042287393173379e-05,9248947,106448695,0.0009 EOS,0.0106 OGX
linkboy12345,7254093476,0.0013530466314738087,612756934,7052388890,0.0612 EOS,0.7052 OGX
angcheewei33,3110463216,0.0005801692231642798,262742396,3023974849,0.0262 EOS,0.3023 OGX
cicilovefifi,6964989780,0.0012991224873593707,588336199,6771323903,0.0588 EOS,0.6771 OGX
dongge123451,106482327,1.9861276165728112e-05,8994615,103521519,0.0008 EOS,0.0103 OGX
eoshexiang53,662192492269,0.12351334098686993,55935733759,643779817778,5.5935 EOS,64.3779 OGX
huanggejian5,233499455,4.355274054352704e-05,19723816,227006857,0.0019 EOS,0.0227 OGX
xjf555555555,2232310,4.163744975024496e-07,188564,2170239,0.0000 EOS,0.0002 OGX
1.io,62842055017,0.011721413728256679,5308300077,61094692555,0.5308 EOS,6.1094 OGX
ha3tcmjzgyge,1306468695476,0.24368490334294984,110358069546,1270141520066,11.0358 EOS,127.0141 OGX
whx112233.tp,35146581953,0.006555604015396177,2968849501,34169309361,0.2968 EOS,3.4169 OGX
reimon123eos,125967352,2.3495658260149437e-05,10640525,122464751,0.0010 EOS,0.0122 OGX
2szwxpmruaoz,11443097708,0.0021343872750827315,966604234,11124915252,0.0966 EOS,1.1124 OGX
geytknzxguge,295105691503,0.055043647168034254,24927726580,286900094034,2.4927 EOS,28.6900 OGX
haztimagenes,4000066676,0.0007460996690404979,337887649,3888842331,0.0337 EOS,0.3888 OGX
jungyublee11,4357372049,0.0008127449132663448,368069414,4236212606,0.0368 EOS,0.4236 OGX
langchao1.tp,25117477,4.684957225656085e-06,2121685,24419069,0.0002 EOS,0.0024 OGX
legopiass.tp,35452145358,0.006612598254194557,2994660596,34466376385,0.2994 EOS,3.4466 OGX
mxcoin.game,58634604,1.0936632356955405e-05,4952894,57004232,0.0004 EOS,0.0057 OGX
wilsonyyy123,169834434,3.167782571209328e-05,14346000,165112081,0.0014 EOS,0.0165 OGX
xiaoliao3111,1442,2.689644473207271e-10,121,1401,0.0000 EOS,0.0000 OGX
chenyiming11,251039646,4.682436868375935e-05,21205445,244059332,0.0021 EOS,0.0244 OGX
eosairuqixue,550134536,0.00010261208836843595,46470141,534837702,0.0046 EOS,0.0534 OGX
manjoorelahi,7141505,1.332046425355901e-06,603246,6942931,0.0000 EOS,0.0006 OGX
samsungstore,5888679538,0.0010983671549147328,497419730,5724941137,0.0497 EOS,0.5724 OGX
buildmydream,123684411487,0.023069840067815775,10447684611,120245289426,1.0447 EOS,12.0245 OGX
emilmihaylov,1176868112,0.00021951156817854895,99410642,1144144561,0.0099 EOS,0.1144 OGX
g44dsmzygege,9485873271,0.0017693222341809798,801276498,9222112659,0.0801 EOS,0.9222 OGX
gezdqojug4ge,5283735303,0.0009855318623858595,446319785,5136817753,0.0446 EOS,0.5136 OGX
huimouyixiao,6530258504,0.0012180356237100126,551614228,6348680600,0.0551 EOS,0.6348 OGX
dannyzh12345,604886653,0.0001128245522301175,51095080,588067403,0.0051 EOS,0.0588 OGX
christopherq,1535575706,0.00028641835720071105,129710854,1492878067,0.0129 EOS,0.1492 OGX
jianjiandeos,2217212711,0.00041355852386033707,187289075,2155561731,0.0187 EOS,0.2155 OGX
martinmateng,28927473941,0.005395604744053953,2443518311,28123127519,0.2443 EOS,2.8123 OGX
ez2eosfinder,12010496,2.24021943043537e-06,1014532,11676536,0.0001 EOS,0.0011 OGX
eospocket514,932946660,0.00017401489791027622,78806474,907005497,0.0078 EOS,0.0907 OGX
tlsodo123123,7793203922,0.0014536024866424779,658295865,7576509035,0.0658 EOS,0.7576 OGX
