owner,lptoken,lpratio,amount1,amount2,token1,token2
iwuxgfm3kw2s,277325031193,0.0007894291520539322,5687837,586985650956,0.0005 EOS,0.0000586985 DMD
eostradesman,2794672740356,0.007955272274546716,57317736,5915199182172,0.0057 EOS,0.0005915199 DMD
pwztp3y3vpjh,91193958205,0.0002595913134437323,1870355,193020964209,0.0001 EOS,0.0000193020 DMD
yuyong521521,5610819837,1.597167312015106e-05,115075,11875850947,0.0000 EOS,0.0000011875 DMD
gj3hsfo41tsp,3899310758,1.1099717800592151e-05,79973,8253273978,0.0000 EOS,0.0000008253 DMD
haztimagenes,84559951406,0.0002407070521149742,1734294,178979437620,0.0001 EOS,0.0000178979 DMD
nguyenquyhoa,267223509,7.606743149410706e-07,5480,565604787,0.0000 EOS,0.0000000565 DMD
bolang222111,393197735735,0.0011192706037948229,8064344,832241604272,0.0008 EOS,0.0000832241 DMD
cacithermini,33819570831,9.627026817267017e-05,693627,71582441418,0.0000 EOS,0.0000071582 DMD
eosisrealbtc,84267088416,0.00023987339284927745,1728287,178359564354,0.0001 EOS,0.0000178359 DMD
game215xxxxx,1934380273,5.506377019395387e-06,39673,4094305728,0.0000 EOS,0.0000004094 DMD
yukaishan123,278460202433,0.0007926605129793207,5711118,589388352315,0.0005 EOS,0.0000589388 DMD
eossuneossun,1439040814120,0.004096351363505864,29514211,3045871140429,0.0029 EOS,0.0003045871 DMD
jzs333333333,1779344364,5.065054194501858e-06,36493,3766157008,0.0000 EOS,0.0000003766 DMD
keystarbucks,2547706133,7.252260943070467e-06,52252,5392470115,0.0000 EOS,0.0000005392 DMD
we.bank,4123277053665,0.011737256799920475,84566935,8727320628104,0.0084 EOS,0.0008727320 DMD
oolongtea111,156233610407,0.00044473218322686894,3204295,330683772436,0.0003 EOS,0.0000330683 DMD
blancamartin,116224633294,0.00033084324669275486,2383725,246000845065,0.0002 EOS,0.0000246000 DMD
guan12335511,110288938067,0.00031394678830332025,2261986,233437363465,0.0002 EOS,0.0000233437 DMD
huiw11223344,271526326687,0.0007729226493358377,5568907,574712123664,0.0005 EOS,0.0000574712 DMD
jiaxueyifang,311336479398,0.0008862456153969538,6385399,658974219672,0.0006 EOS,0.0000658974 DMD
wuwulingfeng,48444308716,0.00013790082123851251,993575,102537134727,0.0000 EOS,0.0000102537 DMD
eadluitherna,16534258761,4.7066165709552416e-05,339111,34996381683,0.0000 EOS,0.0000034996 DMD
g44tkobrgege,914531763789,0.0026032919989537546,18756718,1935696249195,0.0018 EOS,0.0001935696 DMD
haztcojvgyge,313532031827,0.0008924954410432698,6430429,663621321905,0.0006 EOS,0.0000663621 DMD
zengfmeosqb1,334041926603,0.0009508785908515723,6851080,707032527465,0.0006 EOS,0.0000707032 DMD
shimrise5555,2960154368297,0.008426329721701762,60711705,6265457291512,0.0060 EOS,0.0006265457 DMD
songchao1234,181403102510,0.0005163792708446886,3720512,383957473129,0.0003 EOS,0.0000383957 DMD
empressofeos,5789142604,1.6479283955491603e-05,118733,12253288588,0.0000 EOS,0.0000012253 DMD
eossjg555555,1170531925787,0.0033320181076009984,24007190,2477545721235,0.0024 EOS,0.0002477545 DMD
konglong1314,278900741364,0.000793914544298636,5720154,590320796206,0.0005 EOS,0.0000590320 DMD
pqouclkj4h2h,71879300458,0.00020461050690840428,1474218,152139595146,0.0001 EOS,0.0000152139 DMD
moonlight2go,177219045780,0.0005044689995565163,3634699,375101506350,0.0003 EOS,0.0000375101 DMD
officialtako,4244527,1.2082405025127777e-08,87,8983958,0.0000 EOS,0.0000000008 DMD
prayouhang11,237111665,6.749584047203408e-07,4863,501870114,0.0000 EOS,0.0000000501 DMD
richsingsing,2712419317699,0.007721130951557159,55630748,5741101739060,0.0055 EOS,0.0005741101 DMD
haydqmbygmge,5680670197314,0.01617050807737123,116508510,12023696091536,0.0116 EOS,0.0012023696 DMD
jesstineseos,1475549533066,0.004200276519183783,30262992,3123145427802,0.0030 EOS,0.0003123145 DMD
legopiass.tp,156646450681,0.0004459073679768193,3212762,331557589401,0.0003 EOS,0.0000331557 DMD
longshao5555,2299250880549,0.006545012057450619,47156811,4866590184903,0.0047 EOS,0.0004866590 DMD
wodehehuoren,47267147844,0.00013454993327496873,969432,100045558191,0.0000 EOS,0.0000100045 DMD
sunlaoshieos,152827879666,0.00043503748268207545,3134445,323475209014,0.0003 EOS,0.0000323475 DMD
111eosxhm111,2656414325432,0.007561708005255005,54482106,5622561675434,0.0054 EOS,0.0005622561 DMD
ayilionervin,7026437726,2.0001349146646914e-05,144109,14872145167,0.0000 EOS,0.0000014872 DMD
initialch123,26529267100,7.551780213013064e-05,544105,56151797950,0.0000 EOS,0.0000056151 DMD
liujinzhoutp,28656863837,8.15741861527966e-05,587742,60655065290,0.0000 EOS,0.0000060655 DMD
maojianhua11,7904131060427,0.022499777441343106,162110896,16729869264930,0.0162 EOS,0.0016729869 DMD
zailushang55,46942931448,0.00013362702388783107,962782,99359322363,0.0000 EOS,0.0000099359 DMD
alibabaly123,265537728085,0.000755875597015926,5446083,562036666877,0.0005 EOS,0.0000562036 DMD
christopherq,33523866187,9.542851989857056e-05,687562,70956553513,0.0000 EOS,0.0000070956 DMD
eosxuhongwei,101455405408,0.00028880139062090903,2080814,214740324486,0.0002 EOS,0.0000214740 DMD
epgjb5mgyq4i,801762646286,0.0022822851701604706,16443864,1697009342497,0.0016 EOS,0.0001697009 DMD
cj12345cjcww,47393960208,0.00013491091539242066,972033,100313969007,0.0000 EOS,0.0000100313 DMD
mysteorrrrrr,749594139,2.1337831027720944e-06,15373,1586589575,0.0000 EOS,0.0000001586 DMD
xiaoxigua123,484353971941,0.0013787545383786078,9933926,1025182726168,0.0009 EOS,0.0001025182 DMD
zhengyao1.tp,15703182446,4.470043670261697e-05,322066,33237327083,0.0000 EOS,0.0000033237 DMD
angcheewei33,107788184896,0.0003068281829369521,2210697,228144273902,0.0002 EOS,0.0000228144 DMD
dappdapp5555,463424507077,0.001319177046835727,9504670,980883459331,0.0009 EOS,0.0000980883 DMD
richssunssuk,91844720548,0.0002614437634819172,1883702,194398366587,0.0001 EOS,0.0000194398 DMD
mxt123123123,7477582464,2.1285570792420674e-05,153362,15827037290,0.0000 EOS,0.0000015827 DMD
nguyenduy123,303030643034,0.0008626023498405601,6215049,641394101700,0.0006 EOS,0.0000641394 DMD
nvshennvshen,217567691040,0.0006193248301935984,4462235,460503374696,0.0004 EOS,0.0000460503 DMD
qinhuang5211,107613783648,0.00030633173503705094,2207120,227775136542,0.0002 EOS,0.0000227775 DMD
cauambon1234,97180800,2.766333648639619e-07,1993,205692702,0.0000 EOS,0.0000000205 DMD
eosgaulle123,287606995893,0.0008186976340212907,5898716,608748438529,0.0005 EOS,0.0000608748 DMD
johnatboid11,30588267822,8.707209091672336e-05,627354,64743071412,0.0000 EOS,0.0000064743 DMD
littleteapot,173641285160,0.0004942846014142046,3561320,367528824802,0.0003 EOS,0.0000367528 DMD
wenquanijl12,6048326242,1.7217072097775088e-05,124049,12801876199,0.0000 EOS,0.0000012801 DMD
zvpxvbjbkznd,38482654,1.095441287262052e-07,789,81452314,0.0000 EOS,0.0000000081 DMD
mr.zjohn1.tp,60955004789,0.0001735135755219136,1250165,129017251025,0.0001 EOS,0.0000129017 DMD
dcjhotmykey2,148526609966,0.00042279355476320253,3046227,314371149478,0.0003 EOS,0.0000314371 DMD
hedongyufund,98412399673,0.0002801392174779283,2018403,208299504144,0.0002 EOS,0.0000208299 DMD
luck.tp,284916117906,0.0008110378222891155,5843527,603052931131,0.0005 EOS,0.0000603052 DMD
luochunhi123,347581277736,0.0009894194987469227,7128767,735689893171,0.0007 EOS,0.0000735689 DMD
intermilan32,714402079251,0.0020336059288358905,14652130,1512102126988,0.0014 EOS,0.0001512102 DMD
mykeytod1111,204164455334,0.0005811713863712016,4187339,432134110653,0.0004 EOS,0.0000432134 DMD
qyl121212111,277882696574,0.0007910165937174519,5699274,588166004476,0.0005 EOS,0.0000588166 DMD
waitwaitgogo,5206835162585,0.01482169658325392,106790323,11020777728524,0.0106 EOS,0.0011020777 DMD
defiwallet11,340136488408,0.0009682272763891325,6976077,719932265772,0.0006 EOS,0.0000719932 DMD
gekm25uonsti,21343671433,6.0756565567083304e-05,437751,45175975699,0.0000 EOS,0.0000045175 DMD
hanshuxia123,13535549300,3.85300856562309e-05,277609,28649318753,0.0000 EOS,0.0000028649 DMD
hxxeoswallet,179427747086,0.0005107562545930895,3679998,379776439472,0.0003 EOS,0.0000379776 DMD
zhuyanrong12,157864099995,0.0004493735097142419,3237736,334134863699,0.0003 EOS,0.0000334134 DMD
eoslihaidong,281799245,8.021653799976331e-07,5779,596455763,0.0000 EOS,0.0000000596 DMD
keyaren22222,26360587708,7.50376419771769e-05,540646,55794771459,0.0000 EOS,0.0000055794 DMD
dj.yfc,13367429830020,0.03805151936865441,274161197,28293477392350,0.0274 EOS,0.0028293477 DMD
zengzhiwei22,8305238353622,0.023641563269284516,170337463,17578852223975,0.0170 EOS,0.0017578852 DMD
12345vv1234v,280775658604,0.0007992516547663688,5758608,594289242588,0.0005 EOS,0.0000594289 DMD
33qmwwghf2xx,3685789714068,0.010491912093578266,75594226,7801335729755,0.0075 EOS,0.0007801335 DMD
he2dgnygenes,9150282015616,0.02604705151052522,187669006,19367470084716,0.0187 EOS,0.0019367470 DMD
wishmaster11,1056019554296,0.0030060489589203193,21658582,2235169046352,0.0021 EOS,0.0002235169 DMD
mosstheboss1,332805471065,0.0009473589156072686,6825720,704415447948,0.0006 EOS,0.0000704415 DMD
vrs5nhk2t4e4,156383103268,0.0004451577272969071,3207361,331000188751,0.0003 EOS,0.0000331000 DMD
yonron555555,2007264,5.713846711390476e-09,41,4248571,0.0000 EOS,0.0000000004 DMD
yyooww155115,11708418976744,0.033329004687898824,240135478,24782018071620,0.0240 EOS,0.0024782018 DMD
dtest2111111,22400028,6.376357386116355e-08,459,47411858,0.0000 EOS,0.0000000047 DMD
wyj111111.tp,65893528176,0.0001875714999473678,1351452,139470120543,0.0001 EOS,0.0000139470 DMD
gyztimztg4ge,120357097427,0.0003426066552908671,2468480,254747611048,0.0002 EOS,0.0000254747 DMD
eosxhmxhm321,27437016915,7.810178873837105e-05,562723,58073139539,0.0000 EOS,0.0000058073 DMD
geydmnrzgene,445704397789,0.0012687352573248713,9141237,943377108604,0.0009 EOS,0.0000943377 DMD
gezdqojug4ge,284692617279,0.0008104016088550193,5838943,602579870115,0.0005 EOS,0.0000602579 DMD
gy3tknbwgene,5169794411250,0.014716256952391751,106030631,10942377342375,0.0106 EOS,0.0010942377 DMD
gaulleeos123,191161773341,0.0005441581525639101,3920659,404612657861,0.0003 EOS,0.0000404612 DMD
gu3tambqgqge,68748083978,0.00019569723442063006,1409998,145512068103,0.0001 EOS,0.0000145512 DMD
heztkmbygene,18799158609,5.351339464810937e-05,385564,39790264535,0.0000 EOS,0.0000039790 DMD
mykeyabcdefg,429561181833,0.0012227822280265542,8810145,909208407402,0.0008 EOS,0.0000909208 DMD
11ugixfff.tp,128978593359,0.0003671484724999261,2645304,272995853481,0.0002 EOS,0.0000272995 DMD
33333ok33333,144543369761,0.0004114549246946029,2964532,305940230586,0.0002 EOS,0.0000305940 DMD
bolang123123,139215348475,0.00039628826156348036,2855256,294662950532,0.0002 EOS,0.0000294662 DMD
comefromhere,3403059361737,0.009687096237827974,69795528,7202909186020,0.0069 EOS,0.0007202909 DMD
uirbnrjyc2v2,150952459889,0.0004296989417002773,3095980,319505698963,0.0003 EOS,0.0000319505 DMD
wangsanshui2,7091750232,2.018726671783873e-05,145449,15010385497,0.0000 EOS,0.0000015010 DMD
hl25um5nxdia,30730860713,8.747799363869119e-05,630278,65044883263,0.0000 EOS,0.0000065044 DMD
myaleonyuan1,74783087582,0.00021287638250276826,1533774,158285745632,0.0001 EOS,0.0000158285 DMD
praprab1a3r5,6984768973,1.9882735517698857e-05,143255,14783949161,0.0000 EOS,0.0000014783 DMD
shikongdeeos,440396134787,0.0012536248378199263,9032366,932141648897,0.0009 EOS,0.0000932141 DMD
dfoxadmin.tp,298422621,8.494852254638036e-07,6120,631640770,0.0000 EOS,0.0000000631 DMD
gu4domjzhage,574187785276,0.0016344740844352577,11776385,1215324810247,0.0011 EOS,0.0001215324 DMD
gy2tsnzxgmge,30157115590,8.584477962985633e-05,618511,63830495391,0.0000 EOS,0.0000063830 DMD
heytamjxgige,92045244347,0.0002620145714321777,1887814,194822794891,0.0001 EOS,0.0000194822 DMD
triplimonkey,222820314472,0.0006342768669576243,4569964,471621067792,0.0004 EOS,0.0000471621 DMD
wenyouqiyuan,1502819981677,0.004277904157159707,30822299,3180866009175,0.0030 EOS,0.0003180866 DMD
yeamplow.ftw,45419472,1.2929036774449788e-07,931,96134770,0.0000 EOS,0.0000000096 DMD
ph1oqg4jk1di,214611368251,0.0006109094073863662,4401602,454246027318,0.0004 EOS,0.0000454246 DMD
alphawallet1,407265244603,0.0011593149573441706,8352864,862016867669,0.0008 EOS,0.0000862016 DMD
eosstewfe123,2754541568884,0.007841035501436885,56494660,5830257618445,0.0056 EOS,0.0005830257 DMD
eosworld1115,16825672245925,0.04789569883648218,345088510,35613186929328,0.0345 EOS,0.0035613186 DMD
eoszhifubao2,16832628172367,0.04791549946929645,345231173,35627909830441,0.0345 EOS,0.0035627909 DMD
kekekekeke44,72217205760,0.00020557238292401265,1481149,152854804887,0.0001 EOS,0.0000152854 DMD
jianjiandeos,74189458,2.111865656999487e-07,1521,157029270,0.0000 EOS,0.0000000157 DMD
kangsunghwab,2415036572648,0.0068746058209146884,49531534,5111661967842,0.0049 EOS,0.0005111661 DMD
zhw12345key1,6695877251,1.906038080217682e-05,137330,14172481474,0.0000 EOS,0.0000014172 DMD
gy2dkmrvhege,566680974090,0.0016131053116140667,11622423,1199435907498,0.0011 EOS,0.0001199435 DMD
gyzdqojugmge,9826249440,2.7971249944225826e-05,201532,20798221491,0.0000 EOS,0.0000020798 DMD
hejjooneosvc,94629873024,0.00026937193551893556,1940824,200293415195,0.0001 EOS,0.0000200293 DMD
ilovelilli14,7383761,2.1018500061548085e-08,151,15628454,0.0000 EOS,0.0000000015 DMD
2szwxpmruaoz,324840513788,0.0009246859911969509,6662362,687556834025,0.0006 EOS,0.0000687556 DMD
bizhuan11233,10046619485,2.8598551911935214e-05,206052,21264656323,0.0000 EOS,0.0000021264 DMD
etalecreator,97977591971,0.0002789015005865976,2009485,207379190961,0.0002 EOS,0.0000207379 DMD
yangnanjun22,559883177,1.5937548073717767e-06,11483,1185047702,0.0000 EOS,0.0000001185 DMD
icemjsicemjs,239967464527,0.0006830876795619857,4921646,507914694060,0.0004 EOS,0.0000507914 DMD
myeosbank123,7110822124,2.0241556471146816e-05,145840,15050753029,0.0000 EOS,0.0000015050 DMD
43xc15etk3do,58071496511,0.00016530542537747942,1191025,122914022707,0.0001 EOS,0.0000122914 DMD
chen52jiajin,165630158267,0.00047148025128781367,3397015,350572488354,0.0003 EOS,0.0000350572 DMD
chenghao5555,3486399090580,0.009924329823234651,71504796,7379305902807,0.0071 EOS,0.0007379305 DMD
focusandview,3045235788,8.668521177419803e-06,62456,6445540467,0.0000 EOS,0.0000006445 DMD
tlsodo123123,1277509618,3.636539154580067e-06,26201,2703974507,0.0000 EOS,0.0000002703 DMD
yangsbovip12,165080702192,0.0004699161781080066,3385746,349409510637,0.0003 EOS,0.0000349409 DMD
213213333333,96744806704,0.0002753922730790557,1984201,204769879933,0.0001 EOS,0.0000204769 DMD
f34knrhfnrqe,368108030213,0.0010478506354266186,7549763,779136779710,0.0007 EOS,0.0000779136 DMD
g44dsmzygege,1552219037838,0.0044185227477344016,31835456,3285423960589,0.0031 EOS,0.0003285423 DMD
hosageosbitp,337586818275,0.000960969424753985,6923784,714535638658,0.0006 EOS,0.0000714535 DMD
ivan22223333,23554254549,6.704917733494838e-05,483089,49854891856,0.0000 EOS,0.0000049854 DMD
qyl121212333,55237103474,0.0001572370859197646,1132893,116914751618,0.0001 EOS,0.0000116914 DMD
vadimon55555,652252650,1.856692323081679e-06,13377,1380556759,0.0000 EOS,0.0000001380 DMD
whs333222111,8350616312031,0.02377073546508182,171268149,17674899127283,0.0171 EOS,0.0017674899 DMD
2ugbcwn1t.tp,161745535,4.6042234267233565e-07,3317,342350301,0.0000 EOS,0.0000000342 DMD
a5wf2jdlqml1,1109089718947,0.0031571176702428296,22747032,2347497259244,0.0022 EOS,0.0002347497 DMD
eoskingdom12,66039188922,0.0001879861355780127,1354440,139778425810,0.0001 EOS,0.0000139778 DMD
icenine22.tp,3684113888,1.0487141712966894e-05,75559,7797788679,0.0000 EOS,0.0000007797 DMD
epvroxmlf2nl,164310719615,0.00046772435759240955,3369953,347779766930,0.0003 EOS,0.0000347779 DMD
ethanforever,3130675542540,0.008911732663552364,64209033,6626382095286,0.0064 EOS,0.0006626382 DMD
hazdqmjqgige,56668845807,0.00016131266153959864,1162257,119945174807,0.0001 EOS,0.0000119945 DMD
jingege11eos,194739807941,0.0005543433306134598,3994043,412185919315,0.0003 EOS,0.0000412185 DMD
4mxdyvoxg4b2,1071527849,3.0501946311855143e-06,21976,2267993874,0.0000 EOS,0.0000002267 DMD
cassiecheng1,3475777371213,0.009894094200877829,71286948,7356823991131,0.0071 EOS,0.0007356823 DMD
eosdengeos11,335721906214,0.0009556607948743194,6885536,710588369220,0.0006 EOS,0.0000710588 DMD
eosxx11xxeos,438447581817,0.001248078117020069,8992402,928017345264,0.0008 EOS,0.0000928017 DMD
liyuxuan1135,29496975921,8.396563624026033e-05,604972,62433244982,0.0000 EOS,0.0000062433 DMD
tiramisu1111,38971262001,0.00011093499271802338,799286,82486501473,0.0000 EOS,0.0000082486 DMD
chuckhriczko,467805709,1.3316485085864838e-06,9594,990156703,0.0000 EOS,0.0000000990 DMD
easytoeosshk,1311069692086,0.0037320707433249017,26889569,2775007698901,0.0026 EOS,0.0002775007 DMD
qjyailcm1314,141931209833,0.00040401919057381523,2910958,300411337687,0.0002 EOS,0.0000300411 DMD
tencentqq135,60707160318,0.00017280806527734203,1245082,128492663874,0.0001 EOS,0.0000128492 DMD
pra1xwjkzb2w,9845817380,2.802695174011201e-05,201934,20839638957,0.0000 EOS,0.0000020839 DMD
saundersca21,14511073115,4.1306996686479457e-05,297616,30714110665,0.0000 EOS,0.0000030714 DMD
3nyb2u5udxni,23358504491,6.649195824211464e-05,479074,49440567643,0.0000 EOS,0.0000049440 DMD
biehuaigang1,2829171555,8.053476067670336e-06,58025,5988219309,0.0000 EOS,0.0000005988 DMD
eosbetterone,378388302726,0.0010771143004405892,7760608,800895985604,0.0007 EOS,0.0000800895 DMD
