owner,lptoken,lpratio,amount1,amount2,token1,token2
dovadane1412,295650,1.6704325813599524e-08,10311,26502,0.0000 EOS,0.0000 USDT
cgtomc32cx3h,1187598034,6.709969387967612e-05,41420775,106459434,0.0041 EOS,0.0106 USDT
cryptosokcho,635911915,3.592924003690177e-05,22179191,57004829,0.0022 EOS,0.0057 USDT
fflovell1314,7981919183,0.00045098115559158506,278391569,715520387,0.0278 EOS,0.0715 USDT
qxd123451234,99981093072,0.005648965851089147,3487117917,8962570133,0.3487 EOS,0.8962 USDT
zhuyukun1111,15528616089,0.0008773721041263643,541603554,1392026297,0.0541 EOS,0.1392 USDT
4iwsoqf2fwg3,322684271,1.8231771343507e-05,11254508,28926273,0.0011 EOS,0.0028 USDT
gu4tqobrg4ge,33000190587,0.001864522020889999,1150973172,2958224535,0.1150 EOS,0.2958 USDT
rosskeeley15,866442283,4.895428443737867e-05,30219577,77670182,0.0030 EOS,0.0077 USDT
uyhjhbnkmlpp,99924095859,0.005645745489119185,3485129981,8957460752,0.3485 EOS,0.8957 USDT
gu2tqmbugmge,16340768514,0.0009232589930744616,569929622,1464829792,0.0569 EOS,0.1464 USDT
xuejingfu123,227538554786,0.012856005933708472,7936038174,20397159030,0.7936 EOS,2.0397 USDT
34lihrlkrnq4,33227476786,0.0018773637686357477,1158900409,2978599072,0.1158 EOS,0.2978 USDT
davidgengeos,7066491439,0.00039925917590416966,246463487,633459018,0.0246 EOS,0.0633 USDT
ge3toobsgage,30499542283,0.0017232345390187284,1063756127,2734059794,0.1063 EOS,0.2734 USDT
ihavetwokids,78409278493,0.00443015097160945,2734741055,7028815509,0.2734 EOS,0.7028 USDT
jackmeicash1,105779112628,0.005976555933067992,3689339930,9482319971,0.3689 EOS,0.9482 USDT
gm3dmnrtg4ge,85866758138,0.004851501114475564,2994841340,7697323747,0.2994 EOS,0.7697 USDT
huanghaonan5,1826602309,0.00010320365331104074,63707821,163741471,0.0063 EOS,0.0163 USDT
xiaoxiwudi12,436126411,2.464129093610626e-05,15211118,39095527,0.0015 EOS,0.0039 USDT
biehuaigang1,2418007794,0.00013661826487670908,84334728,216756626,0.0084 EOS,0.0216 USDT
dongyifangcn,11885125695,0.0006715136544727329,414526721,1065414162,0.0414 EOS,0.1065 USDT
eospluser.tp,706459593,3.9915207899932065e-05,24639737,63328910,0.0024 EOS,0.0063 USDT
eszhengzhike,1181912949,6.67784846386208e-05,41222492,105949808,0.0041 EOS,0.0105 USDT
geytqmrrgene,71618613814,0.00404647610169936,2497897790,6420082332,0.2497 EOS,0.6420 USDT
yangyangdeqb,15099778028,0.0008531426074505101,526646637,1353584116,0.0526 EOS,0.1353 USDT
abo.game,578784192,3.270150420743766e-05,20186703,51883748,0.0020 EOS,0.0051 USDT
allneedlov.e,157790850,8.915236830051786e-06,5503393,14144789,0.0005 EOS,0.0014 USDT
eoseoseosmmm,8592962357,0.00048550530328200276,299703394,770295917,0.0299 EOS,0.0770 USDT
heztkmbygene,287362481,1.6236078164141055e-05,10022563,25759934,0.0010 EOS,0.0025 USDT
qn1ux1bd1t2x,9823,5.550028495416477e-10,342,880,0.0000 EOS,0.0000 USDT
diyiliuliang,11591794585,0.000654940346734851,404295985,1039119184,0.0404 EOS,0.1039 USDT
ha2dqmzrgege,18536910000,0.0010473417358950487,646526148,1661697735,0.0646 EOS,0.1661 USDT
mykeyeos2222,18010096209,0.0010175765770654816,628152056,1614472751,0.0628 EOS,0.1614 USDT
pengmingxia2,21377140253,0.0012078157136787599,745587055,1916303501,0.0745 EOS,0.1916 USDT
zlj123zlj345,2131428,1.2042640879495622e-07,74339,191066,0.0000 EOS,0.0000 USDT
alannice1.m,173550343267,0.009805653573461887,6053049562,15557512680,0.6053 EOS,1.5557 USDT
dtest2111111,11563398,6.533359299994085e-07,403305,1036573,0.0000 EOS,0.0001 USDT
nidahaichenl,5297453049,0.0002993079036453313,184763367,474877729,0.0184 EOS,0.0474 USDT
ymgduowcsamq,55907572189,0.00315879689258377,1949931639,5011702926,0.1949 EOS,0.5011 USDT
discovery.m,354954113423,0.02005502844408981,12380009168,31819027358,1.2380 EOS,3.1819 USDT
zvpxvbjbkznd,296331,1.67428025458135e-08,10335,26563,0.0000 EOS,0.0000 USDT
mykeyxhyzdai,220051112,1.2432962863158736e-05,7674892,19725964,0.0007 EOS,0.0019 USDT
bcjingling12,10416306467,0.0005885248672385313,363297577,933745315,0.0363 EOS,0.0933 USDT
buildmydream,213831845402,0.012081572179665994,7457978669,19168453278,0.7457 EOS,1.9168 USDT
cryptoquants,43991742706,0.0024855484636193623,1534334037,3943536394,0.1534 EOS,0.3943 USDT
ez2eosfinder,29290976127,0.0016549501390961392,1021604030,2625720721,0.1021 EOS,0.2625 USDT
tlsodo123123,13729852311,0.0007757413373094753,478866679,1230780345,0.0478 EOS,0.1230 USDT
mykeykualian,609992133,3.446476351552354e-05,21275167,54681311,0.0021 EOS,0.0054 USDT
btceoskey555,870549820,4.918636167850641e-05,30362839,78038392,0.0030 EOS,0.0078 USDT
gyzdgmjqgqge,55712336925,0.003147766033594559,1943122268,4994201520,0.1943 EOS,0.4994 USDT
mytokenworld,578630619,3.269282728057085e-05,20181347,51869982,0.0020 EOS,0.0051 USDT
shiyuerhh.tp,1244802895,7.03317880324435e-05,43415953,111587430,0.0043 EOS,0.0111 USDT
zivyuan4gozi,2427930729,0.00013717891408782755,84680818,217646144,0.0084 EOS,0.0217 USDT
alohadog2222,8403777725,0.00047481630706399525,293105055,753336905,0.0293 EOS,0.0753 USDT
empressofeos,297369961,1.680150419658848e-05,10371602,26657031,0.0010 EOS,0.0026 USDT
eostomoonyyc,842507232301,0.04760194591127984,29384776414,75524580955,2.9384 EOS,7.5524 USDT
mafanyang123,194338470501,0.010980189850719784,6778093155,17421015494,0.6778 EOS,1.7421 USDT
praeosliuboy,4180784832,0.00023621576861249097,145816466,374776631,0.0145 EOS,0.0374 USDT
wangwenbo123,2279503506,0.00012879272537617595,79504006,204340734,0.0079 EOS,0.0204 USDT
yangtyu12345,10909451,6.163877015102288e-07,380497,977952,0.0000 EOS,0.0000 USDT
zbjczmzcxzey,36519481313,0.0020633631469508247,1273718197,3273703081,0.1273 EOS,0.3273 USDT
bnanbnanbnan,1299557077,7.34254179860546e-05,45325657,116495740,0.0045 EOS,0.0116 USDT
eosboomboomm,2747718743,0.00015524704592324078,95834311,246312789,0.0095 EOS,0.0246 USDT
jiangxin1234,20822841425,0.0011764976408865787,726254346,1866614686,0.0726 EOS,0.1866 USDT
lxm123eoskey,145471844,8.219208790397845e-06,5073734,13040481,0.0005 EOS,0.0013 USDT
mykeyhulu533,654567781,3.6983302827359585e-05,22829866,58677190,0.0022 EOS,0.0058 USDT
gu4dmnjrgage,201826053338,0.011403240834198776,7039243373,18092222262,0.7039 EOS,1.8092 USDT
ifswapholder,8034791283435,0.4539684472950033,280235630452,720259982919,28.0235 EOS,72.0259 USDT
shoshoona111,18391454739,0.0010391234640498056,641452992,1648658740,0.0641 EOS,0.1648 USDT
gq3doojwgene,980880124,5.54200614760017e-05,34210914,87928693,0.0034 EOS,0.0087 USDT
eosappleipad,105333954,5.951404318791493e-06,3673813,9442414,0.0003 EOS,0.0009 USDT
undefinedosu,19745847243,0.001115647102359675,688691187,1770070073,0.0688 EOS,0.1770 USDT
bushiwode123,7894071822,0.00044601774974004137,275327648,707645517,0.0275 EOS,0.0707 USDT
chenzhengccc,109375790846,0.006179769478815154,3814784058,9804735738,0.3814 EOS,0.9804 USDT
cn5zdfx3mlxi,2601525899,0.0001469871003869894,90735431,233207675,0.0090 EOS,0.0233 USDT
gu4domjzhage,1611435,9.104662698270844e-08,56203,144453,0.0000 EOS,0.0000 USDT
jingege11eos,5849627294,0.0003305059367735516,204021975,524376092,0.0204 EOS,0.0524 USDT
waltothemoon,405915069,2.2934339811350354e-05,14157413,36387302,0.0014 EOS,0.0036 USDT
women.x,331369940,1.8722514603730513e-05,11557445,29704879,0.0011 EOS,0.0029 USDT
1coin1beauty,141763020,8.009658969727129e-06,4944378,12708012,0.0004 EOS,0.0012 USDT
eosdappftw11,77588005096,0.004383748744633195,2706096867,6955194385,0.2706 EOS,0.6955 USDT
gybgyb555555,718881702,4.061706129424306e-05,25072993,64442460,0.0025 EOS,0.0064 USDT
liujinzhoutp,18356199976,0.001037131557918795,640223384,1645498409,0.0640 EOS,0.1645 USDT
qsjqwertyuio,5785655848,0.0003268915282609486,201790794,518641522,0.0201 EOS,0.0518 USDT
whldhuzzyuan,822723342,4.648414936317088e-05,28694758,73751100,0.0028 EOS,0.0073 USDT
wuxiqi111123,20335275786,0.0011489500160282264,709249142,1822908010,0.0709 EOS,0.1822 USDT
wyl111111wei,1164544059,6.579713643100852e-05,40616703,104392815,0.0040 EOS,0.0104 USDT
comeonbaby23,1230423992,6.951937510988593e-05,42914449,110298467,0.0042 EOS,0.0110 USDT
harryspotter,24833111992,0.0014030792953829646,866123655,2226105966,0.0866 EOS,0.2226 USDT
he3y3t1da.tp,6384149092,0.0003607066006269696,222664905,572292042,0.0222 EOS,0.0572 USDT
kekekekeke44,704421326,3.980004511940405e-05,24568647,63146194,0.0024 EOS,0.0063 USDT
keyforfuture,4460007944,0.00025199196965269117,155555146,399806931,0.0155 EOS,0.0399 USDT
yaoyaoeoseos,170480676394,0.009632216348412655,5945986416,15282339607,0.5945 EOS,1.5282 USDT
eoslianggood,253210153,1.4306459986549586e-05,8831406,22698429,0.0008 EOS,0.0022 USDT
qiaoqiao1111,2315136047,0.00013080597609300477,80746790,207534930,0.0080 EOS,0.0207 USDT
zhanggucheng,35770420714,0.0020210409676853893,1247592631,3206555304,0.1247 EOS,0.3206 USDT
keyzhenniubi,347655385,1.9642647799399225e-05,12125445,31164750,0.0012 EOS,0.0031 USDT
mykeyspocket,106966839,6.04366287808843e-06,3730765,9588790,0.0003 EOS,0.0009 USDT
rickyshi1234,94765255781,0.005354269265600947,3305201126,8495008657,0.3305 EOS,0.8495 USDT
ssl112233445,1485138151,8.391081194828605e-05,51798312,133131719,0.0051 EOS,0.0133 USDT
biquandakaig,5988535875,0.0003383543189664445,208866797,536828225,0.0208 EOS,0.0536 USDT
china.io,585144133,3.3060843042611915e-05,20408524,52453870,0.0020 EOS,0.0052 USDT
galaxymarket,212292644508,0.011994606804303372,7404294769,19030475231,0.7404 EOS,1.9030 USDT
prae2srpywxr,73051873573,0.004127455766809649,2547886699,6548563535,0.2547 EOS,0.6548 USDT
sialiueos333,29872937766,0.0016878311701425534,1041901556,2677889304,0.1041 EOS,0.2677 USDT
gu3tambqgqge,295341067,1.668687099375656e-05,10300838,26475155,0.0010 EOS,0.0026 USDT
maktalkmykey,2914568828,0.00016467413261989823,101653671,261269673,0.0101 EOS,0.0261 USDT
xiaoheizhang,2742009959,0.00015492449768060435,95635202,245801039,0.0095 EOS,0.0245 USDT
cccccccyyyyy,215927964,1.2200003595207809e-05,7531086,19356354,0.0007 EOS,0.0019 USDT
cloudy115115,2880284687,0.00016273706696285988,100457916,258196352,0.0100 EOS,0.0258 USDT
eoswanglawhu,8012736886,0.00045272236631960385,279466422,718282968,0.0279 EOS,0.0718 USDT
fundurianyes,7375268341,0.0004167051761569073,257232938,661138598,0.0257 EOS,0.0661 USDT
ge3dknbsg4ge,1691381643,9.556363957318882e-05,58991625,151619932,0.0058 EOS,0.0151 USDT
gu2damjshage,1338379341,7.561888914004607e-05,46679691,119975870,0.0046 EOS,0.0119 USDT
suohaxiangge,5967654273,0.00033717450133303366,208138494,534956343,0.0208 EOS,0.0534 USDT
tongzhengzb1,425956817296,0.024066705424103736,14856425391,38183897892,1.4856 EOS,3.8183 USDT
wangzihao321,4009801124,0.00022655513080681072,139852935,359449198,0.0139 EOS,0.0359 USDT
22ml5dwsc.tp,13549680179,0.0007655615504146374,472582676,1214629238,0.0472 EOS,0.1214 USDT
agjxdn5cu2qn,8744288,4.940552537119857e-07,304981,783861,0.0000 EOS,0.0000 USDT
ge2donzqg4ge,2869437242,0.00016212418262149308,100079582,257223958,0.0100 EOS,0.0257 USDT
kckmcd2burpy,374199000,2.1142371097998066e-05,13051227,33544189,0.0013 EOS,0.0033 USDT
renrena22.tp,4326,2.4442047512136494e-10,150,387,0.0000 EOS,0.0000 USDT
g44dsmzygege,237181962,1.3400861729601832e-05,8272378,21261619,0.0008 EOS,0.0021 USDT
eosgameparty,4073115134,0.00023013239396123486,142061187,365124834,0.0142 EOS,0.0365 USDT
2awmtshfknxo,60259017,3.404655008203053e-06,2101700,5401777,0.0002 EOS,0.0005 USDT
eosyuanyimin,224457394,1.2681919298655435e-05,7828574,20120955,0.0007 EOS,0.0020 USDT
g44dimrwguge,1158962798,6.54817932813561e-05,40422041,103892496,0.0040 EOS,0.0103 USDT
icemjsicemjs,12206103168,0.0006896489911472394,425721701,1094187434,0.0425 EOS,0.1094 USDT
singerxue222,88367815193,0.004992811690917714,3082072642,7921525129,0.3082 EOS,0.7921 USDT
bigflydog111,694558400,3.924278643724804e-05,24224650,62262055,0.0024 EOS,0.0062 USDT
dopmarketing,2272312973,0.0001283864578097784,79253217,203696156,0.0079 EOS,0.0203 USDT
eoswangan123,51944618761,0.00293488867257554,1811712647,4656453279,0.1811 EOS,0.4656 USDT
jisibtnlznvm,5838433769,0.0003298734987941751,203631570,523372674,0.0203 EOS,0.0523 USDT
maoyiqiuqiu5,15268075529,0.0008626514736447215,532516479,1368670750,0.0532 EOS,0.1368 USDT
eosgateio222,17487614907,0.0009880562053417486,609929071,1567636142,0.0609 EOS,0.1567 USDT
mxcoin.game,4455059,2.5171235262915233e-07,155382,399363,0.0000 EOS,0.0000 USDT
pwztp3y3vpjh,20327731963,0.0011485237874563608,708986031,1822231761,0.0708 EOS,0.1822 USDT
shangda52pcy,106926899205,0.006041406266051872,3729372170,9585210602,0.3729 EOS,0.9585 USDT
wangming2345,8098092471,0.0004575449859774776,282443434,725934469,0.0282 EOS,0.0725 USDT
whowhatwhere,231129528,1.3058897144784287e-05,8061283,20719063,0.0008 EOS,0.0020 USDT
alexmason1os,1534845333,8.671928468092224e-05,53531987,137587603,0.0053 EOS,0.0137 USDT
bhjw42rtjngz,10427154633,0.0005891377923166439,363675937,934717773,0.0363 EOS,0.0934 USDT
eos12345d.tp,4522833,2.5554160673938705e-07,157746,405438,0.0000 EOS,0.0000 USDT
g44tkobrgege,40997115544,0.002316351007829398,1429888109,3675090080,0.1429 EOS,0.3675 USDT
hazdqmjqgige,3759701365,0.0002124244091418734,131130012,337029593,0.0131 EOS,0.0337 USDT
dongge123451,194822852,1.1007557570582378e-05,6794987,17464436,0.0006 EOS,0.0017 USDT
subin1234eos,145243684590,0.008206317705932841,5065776332,13020028783,0.5065 EOS,1.3020 USDT
zhichoupeter,2133666115,0.00012055286305563035,74417523,191267484,0.0074 EOS,0.0191 USDT
weizzzzzz.tp,23761614870,0.0013425393426205016,828752221,2130054125,0.0828 EOS,0.2130 USDT
allen.x,105814581113,0.005978559914564879,3690576992,9485499460,0.3690 EOS,0.9485 USDT
hellohimykey,6552089663,0.00037019530015447157,228522299,587346680,0.0228 EOS,0.0587 USDT
hl25um5nxdia,579890927,3.276403511232287e-05,20225304,51982959,0.0020 EOS,0.0051 USDT
hlh111111111,701309490,3.962422532430008e-05,24460113,62867241,0.0024 EOS,0.0062 USDT
mykeycaijuan,14572135798,0.0008233306415349539,508243651,1306284869,0.0508 EOS,0.1306 USDT
moondogs1431,174110685,9.837313072447135e-06,6072593,15607743,0.0006 EOS,0.0015 USDT
qian12344321,7288037435,0.0004117766002230684,254190518,653318989,0.0254 EOS,0.0653 USDT
wujiliushou2,28627010832,0.0016174358735233242,998446399,2566201112,0.0998 EOS,0.2566 USDT
111eosxhm111,51510721606,0.002910373335363587,1796579280,4617557588,0.1796 EOS,0.4617 USDT
2szwxpmruaoz,940974937,5.316540480324467e-05,32819110,84351486,0.0032 EOS,0.0084 USDT
dappdapp5555,289097928,1.6334131511410577e-05,10083092,25915504,0.0010 EOS,0.0025 USDT
eosxiefengxx,4639541991,0.0002621357045274488,161816894,415900838,0.0161 EOS,0.0415 USDT
liupinglylaa,2604649271,0.00014716357197002702,90844367,233487662,0.0090 EOS,0.0233 USDT
ge3dmmzxgige,38863982136,0.0021958282429009155,1355489165,3483870348,0.1355 EOS,0.3483 USDT
gyztimzshage,73985415,4.180201175763144e-06,2580446,6632248,0.0002 EOS,0.0006 USDT
newfxwq4eos4,82779841006,0.004677089243910673,2887176544,7420604315,0.2887 EOS,0.7420 USDT
richerwallet,139892589543,0.007903979011109142,4879142051,12540342443,0.4879 EOS,1.2540 USDT
levelyangpei,11367570795,0.000642271626141852,396475559,1019019170,0.0396 EOS,0.1019 USDT
tanduoroueos,2885989960,0.0001630594168327991,100656904,258707787,0.0100 EOS,0.0258 USDT
12345plmokni,4836951070,0.0002732893848054079,168702083,433597111,0.0168 EOS,0.0433 USDT
wuwulingfeng,4953544932,0.00027987697776571185,172768618,444048894,0.0172 EOS,0.0444 USDT
chendanhong1,769720133,4.348944998112349e-05,26846124,68999752,0.0026 EOS,0.0068 USDT
hazdimbuhage,4787427743,0.0002704912999429644,166974820,429157709,0.0166 EOS,0.0429 USDT
helloworldst,1288645370,7.280890281977511e-05,44945081,115517585,0.0044 EOS,0.0115 USDT
yellowwei111,117471754204,0.0066371941691821265,4097153235,10530479348,0.4097 EOS,1.0530 USDT
333qqq333qqq,1167136054,6.594358503235207e-05,40707106,104625168,0.0040 EOS,0.0104 USDT
nnngggyyy123,6314673575,0.00035678121022603517,220241754,566064073,0.0220 EOS,0.0566 USDT
vmevchto5rmb,624471078,3.5282828845194395e-05,21780160,55979242,0.0021 EOS,0.0055 USDT
wanghaoyu555,18447742488,0.0010423037410618472,643416183,1653704523,0.0643 EOS,0.1653 USDT
243243243.tp,1264763780,7.145958484139933e-05,44112144,113376776,0.0044 EOS,0.0113 USDT
bossbossbose,129739983779,0.00733035332350933,4525041767,11630235958,0.4525 EOS,1.1630 USDT
eoseoseosxxx,4159100036,0.00023499057024419927,145060148,372832748,0.0145 EOS,0.0372 USDT
ge2tembsgmge,4506045236,0.00025459309234893276,157160825,403933836,0.0157 EOS,0.0403 USDT
hengzhe12345,926184343,5.2329731198804724e-05,32303247,83025618,0.0032 EOS,0.0083 USDT
quanchang111,594523622,3.359078736942089e-05,20735660,53294672,0.0020 EOS,0.0053 USDT
yjydheyaoeos,301065555371,0.017010306538709528,10500496246,26988314210,1.0500 EOS,2.6988 USDT
yywymsdhs515,1551921863,8.768411444884277e-05,54127579,139118388,0.0054 EOS,0.0139 USDT
clpxinvfund1,164142139,9.274086824275803e-06,5724912,14714136,0.0005 EOS,0.0014 USDT
ge2tmnjzgige,546864801,3.089804773175467e-05,19073426,49022409,0.0019 EOS,0.0049 USDT
gu4timrtgage,58168448548,0.003286537177802781,2028785972,5214373874,0.2028 EOS,0.5214 USDT
haydinjwgage,4995307379,0.00028223657026177535,174225199,447792591,0.0174 EOS,0.0447 USDT
prailivekeos,3895319302,0.0002200868688266906,135860064,349186744,0.0135 EOS,0.0349 USDT
yangnanjun22,912612239,5.156290269485729e-05,31829882,81808979,0.0031 EOS,0.0081 USDT
yuyong521521,6433366225,0.00036348738542400414,224381489,576703996,0.0224 EOS,0.0576 USDT
zhangguoq.tp,4375749,2.4723131058526066e-07,152616,392253,0.0000 EOS,0.0000 USDT
bosswakdeeos,11707684520,0.000661488167579623,408337968,1049507865,0.0408 EOS,0.1049 USDT
fepefea3pyhx,5781699,3.2666796499970426e-07,201652,518286,0.0000 EOS,0.0000 USDT
igfxbfst5125,2716608314,0.00015348929607640548,94749249,243523968,0.0094 EOS,0.0243 USDT
puqihepuqihe,4893511357,0.00027648506030738217,170674780,438667325,0.0170 EOS,0.0438 USDT
sxuzhe555555,9128746109,0.000515777267966734,318390339,818324992,0.0318 EOS,0.0818 USDT
bihukeymykey,37383695706,0.002112191554843516,1303860071,3351173550,0.1303 EOS,0.3351 USDT
lo41krij1uzl,883225,4.9902513670612006e-08,30804,79174,0.0000 EOS,0.0000 USDT
we.bank,63227029362,0.003572348718717645,2205218008,5667838464,0.2205 EOS,0.5667 USDT
xiaojleos321,399608553487,0.022578019534409133,13937456614,35821969701,1.3937 EOS,3.5821 USDT
calmdown1234,24192434,1.3668807703703799e-06,843778,2168673,0.0000 EOS,0.0002 USDT
