owner,lptoken,lpratio,amount1,amount2,token1,token2
cgtomc32cx3h,380134993,0.0001557903945826586,68401953,167130377,0.0068 EOS,0.0167 HUB
pa3pys4umk5w,1060436706,0.0004345978557613998,190816272,466232233,0.0190 EOS,0.0466 HUB
gududewulang,211004892,8.647595193518861e-05,37968477,92770536,0.0037 EOS,0.0092 HUB
mykeykualian,823395116,0.0003374513064601604,148162720,362014387,0.0148 EOS,0.0362 HUB
abcdxyz54321,5764868697,0.0023626111396244094,1037337497,2534585604,0.1037 EOS,0.2534 HUB
eos111eos123,11504671108,0.004714949384991326,2070164536,5058150550,0.2070 EOS,0.5058 HUB
prajiangtao3,264050388,0.00010821554156742443,47513548,116092550,0.0047 EOS,0.0116 HUB
hxldj5521hxl,136066399,5.5763974324908996e-05,24483953,59823034,0.0024 EOS,0.0059 HUB
liyuxuan1135,311624131,0.00012771264741198948,56074025,137008851,0.0056 EOS,0.0137 HUB
mysteorrrrrr,6835801,2.801510396804043e-06,1230042,3005432,0.0001 EOS,0.0003 HUB
richrichrich,31910533541,0.013077866292871257,5742020286,14029804180,0.5742 EOS,1.4029 HUB
tlsodo123123,3012387749,0.0012345642592621739,542052721,1324428191,0.0542 EOS,0.1324 HUB
aseasyasabcd,30482789848,0.012492735333103572,5485110346,13402081538,0.5485 EOS,1.3402 HUB
gy4tomzqgage,179570818,7.359335264288802e-05,32312191,78950212,0.0032 EOS,0.0078 HUB
jinyiyun1122,609181216,0.00024966020955872315,109616810,267832976,0.0109 EOS,0.0267 HUB
pqouclkj4h2h,1096023824,0.0004491824934752964,197219862,481878487,0.0197 EOS,0.0481 HUB
qiaoqiao1111,409520069,0.00016783325480121628,73689540,180049837,0.0073 EOS,0.0180 HUB
qypmsm2i5n3g,5851250986,0.002398013118226951,1052881231,2572564493,0.1052 EOS,0.2572 HUB
wenquanijl12,1999230618,0.0008193429507289595,359743993,878982924,0.0359 EOS,0.0878 HUB
eosrock12345,277652053,0.00011378990014096185,49961048,122072666,0.0049 EOS,0.0122 HUB
haztcojvgyge,194587806,7.974775181435038e-05,35014366,85552590,0.0035 EOS,0.0085 HUB
llllllllllil,791104272,0.00032421757786162787,142352266,347817375,0.0142 EOS,0.0347 HUB
penpacn12345,3319839976,0.00136056713887512,597376050,1459602820,0.0597 EOS,0.1459 HUB
seraphim3eos,6684769525,0.002739613298357621,1202865573,2939029750,0.1202 EOS,0.2939 HUB
wodehehuoren,1200953838,0.0004921858701326616,216101096,528012079,0.0216 EOS,0.0528 HUB
xiangyu55555,1388287663,0.0005689607292033936,249810173,610375380,0.0249 EOS,0.0610 HUB
4iwsoqf2fwg3,3771568,1.545698443277303e-06,678660,1658209,0.0000 EOS,0.0001 HUB
leon33512111,20462701,8.38621100851129e-06,3682083,8996643,0.0003 EOS,0.0008 HUB
leonardeosio,2513406,1.0300670017148924e-06,452265,1105045,0.0000 EOS,0.0001 HUB
geytcmrzgqge,1205753535,0.0004941529257925629,216964760,530122317,0.0216 EOS,0.0530 HUB
gm3tsobqgmge,22469512035,0.00920866063496671,4043191373,9878959042,0.4043 EOS,0.9878 HUB
hadoophadoop,419235544,0.00017181493949660015,75437754,184321348,0.0075 EOS,0.0184 HUB
initialch123,83648257,3.428149263854178e-05,15051769,36776842,0.0015 EOS,0.0036 HUB
kgurxpknzhvw,4474748789,0.0018338824163356717,805191749,1967370717,0.0805 EOS,0.1967 HUB
triplimonkey,682801420,0.0002798319139311639,122864119,300200878,0.0122 EOS,0.0300 HUB
