owner,lptoken,lpratio,amount1,amount2,token1,token2
hasun5432155,1546588981,1.0110218110513779e-05,5992704942,1419413,0.5992 KEY,0.0001 EOS
hexoctmining,310000439,2.0265061313307146e-06,1201186084,284509,0.1201 KEY,0.0000 EOS
brianyouaret,40486240900,0.00026466290074635135,156875613956,37157083,15.6875 KEY,0.0037 EOS
hongyan12333,401768796996,0.002626405733863361,1556769047861,368731606,155.6769 KEY,0.0368 EOS
lovenieflsky,7889374083773,0.05157368487832245,30569654668175,7240635914,3056.9654 KEY,0.7240 EOS
vioceinworld,10992424401,7.185865774472615e-05,42593317839,10088524,4.2593 KEY,0.0010 EOS
yuxiangdong2,27109524105,0.00017721786779869786,105043667762,24880325,10.5043 KEY,0.0024 EOS
daheso123451,2662579458,1.740556759918721e-05,10316931824,2443637,1.0316 KEY,0.0002 EOS
ifswapholder,61531121377614,0.4022355424451162,238420071337227,56471456746,23842.0071 KEY,5.6471 EOS
mykey1231122,1481867021586,0.009687123717462907,5741921048871,1360014047,574.1921 KEY,0.1360 EOS
wangyagang12,1171704868775,0.007659560445598555,4540108357283,1075356329,454.0108 KEY,0.1075 EOS
wenquanijl12,6809438356,4.451402915385078e-05,26385132307,6249502,2.6385 KEY,0.0006 EOS
gekm25uonsti,11215549387,7.331724971846874e-05,43457879932,10293301,4.3457 KEY,0.0010 EOS
hanshuxia123,38934375641,0.00025451819104043176,150862464553,35732826,15.0862 KEY,0.0035 EOS
keyzhenniubi,74388437417,0.0004862851969240651,288239449542,68271523,28.8239 KEY,0.0068 EOS
bcmutou54321,118193785955,0.0007726454604246466,457975903056,108474786,45.7975 KEY,0.0108 EOS
dappdapp5555,2195861017,1.435457907367866e-05,8508496653,2015296,0.8508 KEY,0.0002 EOS
davidgengeos,1522884209770,0.00995525747757291,5900853971171,1397658418,590.0853 KEY,0.1397 EOS
eosamoeosamo,532047119030,0.0034780491032502616,2061569970347,488297225,206.1569 KEY,0.0488 EOS
eoseosdalian,23583833574,0.00015417005050755479,91382363220,21644550,9.1382 KEY,0.0021 EOS
wangxinyi123,1139950749,7.451980357561817e-06,4417067864,1046213,0.4417 KEY,0.0001 EOS
ok.yfc,22056457801,0.00014418543119922378,85464105392,20242769,8.5464 KEY,0.0020 EOS
wanghaoyu555,665436776690,0.00435003160745599,2578426659822,610718337,257.8426 KEY,0.0610 EOS
wwwhuawei123,16571813685,0.00010833172413643821,64212270352,15209124,6.4212 KEY,0.0015 EOS
12345plmokni,24984815820,0.00016332842176845636,96810872884,22930330,9.6810 KEY,0.0022 EOS
cangmang1234,275871986915,0.0018034047782288273,1068945556778,253187210,106.8945 KEY,0.0253 EOS
eoskidultlab,8371445922,5.472504020885114e-05,32437581003,7683067,3.2437 KEY,0.0007 EOS
kakaxisai.tp,41208413246,0.00026938381885784627,159673878938,37819871,15.9673 KEY,0.0037 EOS
m1llimeterss,355887930245,0.0023264775851110655,1378990400586,326623494,137.8990 KEY,0.0326 EOS
cenxuanxi153,141584244,9.255513943508445e-07,548608977,129941,0.0548 KEY,0.0000 EOS
dljzaaa12345,14982241,9.794051694092735e-08,58053012,13750,0.0058 KEY,0.0000 EOS
mykey1314555,12184059314,7.964850302782345e-05,47210650899,11182171,4.7210 KEY,0.0011 EOS
tx12345txgly,266002135,1.7388844972718262e-06,1030701969,244128,0.1030 KEY,0.0000 EOS
wangjianjun2,148280187307,0.0009693234941918978,574554340049,136087202,57.4554 KEY,0.0136 EOS
wangjunhewcy,8724169216,5.7030830227278074e-05,33804309108,8006786,3.3804 KEY,0.0008 EOS
mdtxmdtx1234,714962156360,0.004673784328198868,2770327023241,656171276,277.0327 KEY,0.0656 EOS
fengzhi54321,3996503,2.612556891695755e-08,15485603,3667,0.0015 KEY,0.0000 EOS
huanggejian5,79424639,5.19207387032857e-07,307753664,72893,0.0307 KEY,0.0000 EOS
mysteorrrrrr,56602826,3.7001874677876043e-07,219323969,51948,0.0219 KEY,0.0000 EOS
prayygdztyyg,139054288611,0.0009090128045206485,538805935404,127619943,53.8805 KEY,0.0127 EOS
sailor225225,34411612578,0.00022495240362641592,133337714996,31581967,13.3337 KEY,0.0031 EOS
eszhengzhike,529419066099,0.0034608692392626072,2051386821507,485885275,205.1386 KEY,0.0485 EOS
wangjunjie54,116918081,7.643060402566756e-07,453032816,107303,0.0453 KEY,0.0000 EOS
zws112233445,20035349159,0.00013097322715102726,77632737203,18387855,7.7632 KEY,0.0018 EOS
firstpoolyfi,1343184155152,0.00878053893956516,5204554295785,1232734983,520.4554 KEY,0.1232 EOS
by1112223333,43203527675,0.0002824260959466051,167404525054,39650929,16.7404 KEY,0.0039 EOS
gybgyb555555,49648481785,0.00032455745247691016,192377358057,45565918,19.2377 KEY,0.0045 EOS
tlsodo123123,120327812655,0.0007865958219335651,466244804819,110433333,46.6244 KEY,0.0110 EOS
vhgvpynxijh5,7096224037,4.6388777921301246e-05,27496366119,6512706,2.7496 KEY,0.0006 EOS
wyc135422111,53039964682,0.0003467279400647479,205518636424,48678522,20.5518 KEY,0.0048 EOS
adaloveyyy33,9538898495,6.235680294071721e-05,36961212614,8754520,3.6961 KEY,0.0008 EOS
firstpoolbak,17860668458347,0.11675710607785718,69206309792996,16391997150,6920.6309 KEY,1.6391 EOS
xuebingtao11,228596971519,0.0014943629301985802,885764878597,209799589,88.5764 KEY,0.0209 EOS
yangnanjun22,1201376497573,0.007853527066677166,4655079638422,1102588078,465.5079 KEY,0.1102 EOS
sunnyisyatou,5905594950273,0.03860550783247097,22882930422995,5419981666,2288.2930 KEY,0.5419 EOS
iwuxgfm3kw2s,36309744576,0.00023736069615796948,140692574720,33324017,14.0692 KEY,0.0033 EOS
jissbon55555,3234685302422,0.021145484888437625,12533720876367,2968699205,1253.3720 KEY,0.2968 EOS
manniusl1234,98101566187,0.0006413004640006377,380122804280,90034737,38.0122 KEY,0.0090 EOS
eeeooossskey,81029118513,0.0005296960417624364,313970683188,74366146,31.3970 KEY,0.0074 EOS
eos11michael,163384908750,0.0010680646789302912,633081938496,149949872,63.3081 KEY,0.0149 EOS
eosxx11xxeos,27709913973,0.00018114268078482022,107370051419,25431345,10.7370 KEY,0.0025 EOS
ez2eosfinder,266217714,1.740293760325438e-06,1031537292,244326,0.1031 KEY,0.0000 EOS
intermilan32,500711748845,0.0032732064262132135,1940152043490,459538543,194.0152 KEY,0.0459 EOS
mykey4444444,18654639206,0.00012194737804458829,72282778384,17120680,7.2282 KEY,0.0017 EOS
mykeyisangel,23574342330,0.00015410800522716098,91345586659,21635839,9.1345 KEY,0.0021 EOS
mykeyxhyzdai,247268970963,0.0016164237939816461,958114924229,226936202,95.8114 KEY,0.0226 EOS
15zso15zsoso,968453120,6.3308819559005854e-06,3752550852,888817,0.3752 KEY,0.0000 EOS
lanyangyang1,1933208589599,0.012637591974389354,7490774091590,1774242087,749.0774 KEY,0.1774 EOS
luckydog5512,1059831787,6.928234106580371e-06,4106623845,972682,0.4106 KEY,0.0000 EOS
maktalkmykey,2808543276350,0.018359748740971713,10882510724803,2577598564,1088.2510 KEY,0.2577 EOS
meng11222333,38447689826,0.00025133667364868,148976660035,35286160,14.8976 KEY,0.0035 EOS
prayouhang11,659384061,4.31046435556256e-06,2554973667,605163,0.2554 KEY,0.0000 EOS
tiancai54321,1491672897008,0.00975122577722079,5779916740569,1369013591,577.9916 KEY,0.1369 EOS
tongweitoeos,1167027635067,0.007628984867004201,4521985066672,1071063701,452.1985 KEY,0.1071 EOS
uzii3op2l3q3,5782105644,3.779824498754316e-05,22404435499,5306646,2.2404 KEY,0.0005 EOS
wumaobing521,256286786,1.6753742184476156e-06,993057048,235212,0.0993 KEY,0.0000 EOS
bihumykeyzty,406602163975,0.002658001972402607,1575497321848,373167528,157.5497 KEY,0.0373 EOS
dopmarketing,4393528860,2.8720969562783246e-05,17023994375,4032251,1.7023 KEY,0.0004 EOS
moondogs1431,2246550922,1.4685944421451834e-05,8704909305,2061818,0.8704 KEY,0.0002 EOS
yangsbovip12,127127359527,0.0008310451893951983,492591609721,116673758,49.2591 KEY,0.0116 EOS
dcjhotmykey2,24820804967,0.00016225626522480295,96175365544,22779806,9.6175 KEY,0.0022 EOS
eossongnan54,9886257549,6.462752634670643e-05,38307155425,9073316,3.8307 KEY,0.0009 EOS
mykeycaijuan,828482372746,0.005415878162898948,3210193833450,760356798,321.0193 KEY,0.0760 EOS
