owner,lptoken,lpratio,amount1,amount2,token1,token2
eosotcotc111,15698159960,0.00010272475687290308,12872859222,8390249,1.2872 KEY,0.0008 EOS
fengzhi54321,3996503,2.6152096810257486e-08,3277226,2136,0.0003 KEY,0.0000 EOS
wangyagang12,1171704868775,0.007667337960525451,960825463911,626245162,96.0825 KEY,0.0626 EOS
yangsbovip12,127127359527,0.0008318890323821884,104247415410,67946200,10.4247 KEY,0.0067 EOS
yunruzeng123,65378838,4.278224489555346e-07,53612180,34943,0.0053 KEY,0.0000 EOS
rockman53211,29316702954,0.0001918410304735339,24040383774,15668999,2.4040 KEY,0.0015 EOS
eeeooossskey,81029118513,0.000530233894933096,66445776970,43307913,6.6445 KEY,0.0043 EOS
fajiaojun123,272163739,1.7809701257748714e-06,223180647,145464,0.0223 KEY,0.0000 EOS
hexoctmining,310000439,2.0285638449290093e-06,254207628,165687,0.0254 KEY,0.0000 EOS
iloveos4ever,168871051825,0.0011050491131315075,138478221807,90257096,13.8478 KEY,0.0090 EOS
javascriptok,170495205265,0.0011156771592001813,139810065707,91125163,13.9810 KEY,0.0091 EOS
meng11222333,38447689826,0.0002515918808168801,31528007092,20549270,3.1528 KEY,0.0020 EOS
ok.yfc,22056457801,0.00014433183703430497,18086812527,11788591,1.8086 KEY,0.0011 EOS
sleepingnoon,1062172284943,0.0069505846548849675,871006177093,567702902,87.1006 KEY,0.0567 EOS
wyc135422111,43799183130,0.00028661068875112983,35916357071,23409501,3.5916 KEY,0.0023 EOS
yc5p4iduinwz,3151651062,2.0623601104659455e-05,2584427763,1684473,0.2584 KEY,0.0001 EOS
awayfromduck,9217597102,6.031760560906694e-05,7558645737,4926561,0.7558 KEY,0.0004 EOS
bihubank4eos,3326113570,2.1765239281579708e-05,2727491110,1777719,0.2727 KEY,0.0001 EOS
wanghaoyu555,665436776690,0.004354448627988662,545673758559,355658300,54.5673 KEY,0.0355 EOS
xtxiongfei12,24442178306,0.00015994338383133638,20043159276,13063695,2.0043 KEY,0.0013 EOS
uzii3op2l3q3,5782105644,3.783662531193501e-05,4741462193,3090382,0.4741 KEY,0.0003 EOS
amyjing54321,51591258103,0.0003376000409539633,42306041240,27574158,4.2306 KEY,0.0027 EOS
averygoodboy,144977325241,0.0009486946575530703,118884805801,77486533,11.8884 KEY,0.0077 EOS
bihumykeyzty,406602163975,0.002660700906651237,333423307557,217318067,33.3423 KEY,0.0217 EOS
huayu1111111,29373593123,0.00019221330523655543,24087035047,15699406,2.4087 KEY,0.0015 EOS
lovenieflsky,7889374083773,0.05162605277943441,6469471721094,4216661112,646.9471 KEY,0.4216 EOS
mykeyczy1111,21231615776,0.00013893428109828572,17410422727,11347735,1.7410 KEY,0.0011 EOS
qjyailcm1314,97023682,6.348982409250379e-07,79561694,51856,0.0079 KEY,0.0000 EOS
fulyfighting,930343970,6.0879337686670785e-06,762903868,497244,0.0762 KEY,0.0000 EOS
davidgengeos,1522884209770,0.009965366042441982,1248800757194,813941202,124.8800 KEY,0.0813 EOS
iwuxgfm3kw2s,36309744576,0.00023760171212364252,29774841862,19406595,2.9774 KEY,0.0019 EOS
sailor225225,55962150104,0.00036620204394441065,45890275160,29910284,4.5890 KEY,0.0029 EOS
tiancai54321,367545117420,0.00240512155074206,301395613660,196443112,30.1395 KEY,0.0196 EOS
ts2eoscompte,40140217859,0.00026266735279152663,32915919762,21453881,3.2915 KEY,0.0021 EOS
tx12345txgly,266002135,1.7406501599661457e-06,218127987,142171,0.0218 KEY,0.0000 EOS
zvpxvbjbkznd,3906378,2.5562341785671128e-08,3203321,2087,0.0003 KEY,0.0000 EOS
sunnyisyatou,6216794104136,0.04068111578067191,5097916922877,3322711493,509.7916 KEY,0.3322 EOS
chaojie12345,338506984431,0.002215103411104117,277583663788,180923001,27.7583 KEY,0.0180 EOS
eossongnan54,9886257549,6.469314911375942e-05,8106962981,5283942,0.8106 KEY,0.0005 EOS
ge3dknbsg4ge,22342831791,0.00014620579542002862,18321645913,11941650,1.8321 KEY,0.0011 EOS
keyforfuture,28873278972,0.00018893937697665077,23676765713,15432001,2.3676 KEY,0.0015 EOS
llslove21235,1019792494,6.673262106762318e-06,836253754,545052,0.0836 KEY,0.0000 EOS
nnngggyyy123,3907233616468,0.02556794072171686,3204023173580,2088312694,320.4023 KEY,0.2088 EOS
rickyshi1234,1768598331976,0.01157325661867294,1450292098358,945268880,145.0292 KEY,0.0945 EOS
adaloveyyy33,9538898495,6.242012001603888e-05,7822120412,5098288,0.7822 KEY,0.0005 EOS
fortunately1,1468569374167,0.009609943604645019,1204261318547,784911363,120.4261 KEY,0.0784 EOS
zysqq1122334,182636714043,0.0011951280974291396,149766387572,97614477,14.9766 KEY,0.0097 EOS
eosisniceeos,19155721975,0.00012535016126863328,15708141140,10238225,1.5708 KEY,0.0010 EOS
duhaibo12345,1154903920,7.557396834779273e-06,947048292,617265,0.0947 KEY,0.0000 EOS
gybgyb555555,49648481785,0.0003248870079976483,40712919110,26535796,4.0712 KEY,0.0026 EOS
hanshuxia123,38934375641,0.0002547766287202494,31927100871,20809390,3.1927 KEY,0.0020 EOS
luzuobinwqxy,21048362811,0.00013773512041169377,17260150999,11249791,1.7260 KEY,0.0011 EOS
moondogs1431,1780588089,1.165171453210954e-05,1460123980,951677,0.1460 KEY,0.0000 EOS
33333ok33333,38120259602,0.00024944926090225667,31259506632,20374267,3.1259 KEY,0.0020 EOS
jxycwzztyang,189287899388,0.001238651758751402,155220515497,101169359,15.5220 KEY,0.0101 EOS
lanyangyang1,1933208589599,0.01265042418074361,1585276369023,1033248695,158.5276 KEY,0.1033 EOS
lcywjp123123,871699216570,0.005704177452428847,714813795241,465900101,71.4813 KEY,0.0465 EOS
wangjunjie54,116918081,7.65082116335588e-07,95875567,62489,0.0095 KEY,0.0000 EOS
firstpoolbak,7494935395734,0.049044946558494035,6146022748986,4005844100,614.6022 KEY,0.4005 EOS
hkn2kocrwa33,44513961037,0.0002912880131574163,36502491714,23791531,3.6502 KEY,0.0023 EOS
koolfish1233,35071921888,0.00022950171600941236,28759798236,18745011,2.8759 KEY,0.0018 EOS
tongweitoeos,1167027635067,0.007636731335499567,956990022609,623745305,95.6990 KEY,0.0623 EOS
xiaoxiwudi12,5672838094,3.712160632012651e-05,4651860241,3031981,0.4651 KEY,0.0003 EOS
zhaojinsong3,15759693705,0.00010312741801348967,12923318336,8423138,1.2923 KEY,0.0008 EOS
intermilan32,500711748845,0.0032765300388434017,410595373622,267617143,41.0595 KEY,0.0267 EOS
jacloneoskey,6986890155,4.572042801824368e-05,5729413740,3734307,0.5729 KEY,0.0003 EOS
jianbin54321,2061422636,1.3489424215002011e-05,1690414893,1101775,0.1690 KEY,0.0001 EOS
liyanzexuana,36544813605,0.000239139943923669,29967603977,19532233,2.9967 KEY,0.0019 EOS
aaaaa1112221,83544734378,0.0005466954438519632,68508640960,44652443,6.8508 KEY,0.0044 EOS
cangmang1234,275871986915,0.0018052359547932697,226221497299,147446257,22.6221 KEY,0.0147 EOS
eoscosmossoe,319895856957,0.0020933169374174735,262322102907,170975847,26.2322 KEY,0.0170 EOS
eoskidultlab,8371445922,5.4780607995034466e-05,6864781930,4474315,0.6864 KEY,0.0004 EOS
eoswanglawhu,187864213509,0.0012293355212970565,154053059697,100408437,15.4053 KEY,0.0100 EOS
gududewulang,58655411339,0.0003838260588777245,48098812518,31349761,4.8098 KEY,0.0031 EOS
linkboy12345,270561506117,0.0017704855222430353,221866778537,144607946,22.1866 KEY,0.0144 EOS
mykeycaijuan,828482372746,0.005421377443641409,679374970053,442801845,67.9374 KEY,0.0442 EOS
prayouhang11,568456487,3.719834335278336e-06,466147647,303824,0.0466 KEY,0.0000 EOS
tumaoran1234,212689219743,0.0013917840334955495,174410146850,113676744,17.4410 KEY,0.0113 EOS
vhgvpynxijh5,7096224037,4.643588106975028e-05,5819070086,3792743,0.5819 KEY,0.0003 EOS
andy44444444,1416391765935,0.009268506637924126,1161474456453,757023816,116.1474 KEY,0.0757 EOS
czstothemoon,203176164051,0.0013295330221942806,166609218142,108592268,16.6609 KEY,0.0108 EOS
huanggejian5,79424639,5.197345900272695e-07,65130066,42450,0.0065 KEY,0.0000 EOS
jissbon55555,1762635690816,0.011534238614967914,1445402592809,942082007,144.5402 KEY,0.0942 EOS
mjchowdotvip,23297523032,0.00015245305152331113,19104515114,12451907,1.9104 KEY,0.0012 EOS
mykeyeos2222,62396247018,0.0004083051339161952,51166385482,33349138,5.1166 KEY,0.0033 EOS
wangjianjun2,4600621498,3.0105294254263744e-05,3772617493,2458910,0.3772 KEY,0.0002 EOS
gekm25uonsti,11215549387,7.339169602751406e-05,9197013454,5994413,0.9197 KEY,0.0005 EOS
asdfgh123445,5374411868,3.516878117447498e-05,4407143738,2872480,0.4407 KEY,0.0002 EOS
brianyouaret,40486240900,0.00026493163936076267,33199666768,21638821,3.3199 KEY,0.0021 EOS
cgtomc32cx3h,46590048813,0.000304873402310019,38204932365,24901144,3.8204 KEY,0.0024 EOS
dappdapp5555,2195861017,1.4369154708117186e-05,1800657517,1173629,0.1800 KEY,0.0001 EOS
dcjhotmykey2,24820804967,0.00016242102017826682,20353642015,13266061,2.0353 KEY,0.0013 EOS
eosxx11xxeos,27709913973,0.00018132661299786405,22722779137,14810213,2.2722 KEY,0.0014 EOS
fqhzmseosqbo,12757739383,8.348339421345376e-05,10461645409,6818673,1.0461 KEY,0.0006 EOS
mingxiangtan,13994665517,9.157752350686491e-05,11475953839,7479777,1.1475 KEY,0.0007 EOS
pra1xwjkzb2w,9933460698,6.500203448739658e-05,8145670669,5309171,0.8145 KEY,0.0005 EOS
333kkk333kkk,4648593425,3.0419210315149625e-05,3811955598,2484549,0.3811 KEY,0.0002 EOS
aollx5555555,44646680554,0.0002921564958427026,36611324829,23862466,3.6611 KEY,0.0023 EOS
ez2eosfinder,266217714,1.7420608539849564e-06,218304767,142286,0.0218 KEY,0.0000 EOS
imrealwjdadi,736124510106,0.004817011135158782,603639357288,393439018,60.3639 KEY,0.0393 EOS
prayygdztyyg,139054288611,0.0009099358157960489,114027776895,74320827,11.4027 KEY,0.0074 EOS
yangnanjun22,1201376497573,0.007861501535241476,985156895199,642103860,98.5156 KEY,0.0642 EOS
2hqfrtc52vqx,7189411124,4.704567361105198e-05,5895485682,3842549,0.5895 KEY,0.0003 EOS
eoseosdalian,23583833574,0.00015432659472149748,19339296471,12604933,1.9339 KEY,0.0012 EOS
haydqmjrgyge,192921087604,0.0012624264162343862,158199815017,103111202,15.8199 KEY,0.0103 EOS
azazazazazax,46699891,3.0559218157986425e-07,38295005,24959,0.0038 KEY,0.0000 EOS
bihukeymykey,1330459518711,0.008706187918652545,1091007998982,711095310,109.1007 KEY,0.0711 EOS
bwcrpf2nxhzt,51261087689,0.00033543948993453184,42035293760,27397691,4.2035 KEY,0.0027 EOS
kakaxisai.tp,41208413246,0.0002696573510908134,33791865024,22024803,3.3791 KEY,0.0022 EOS
lll133333333,19529972140,0.00012779915894143244,16015035049,10438251,1.6015 KEY,0.0010 EOS
longlongcode,124670706321,0.0008158133200725664,102232902183,66633184,10.2232 KEY,0.0066 EOS
bkbnbnbkbnbn,5369402360,3.513600023118837e-05,4403035824,2869803,0.4403 KEY,0.0002 EOS
mykey1231122,1481867021586,0.009696960019408216,1215165701204,792018603,121.5165 KEY,0.0792 EOS
shiyinjun123,38397640169,0.0002512643686205464,31486965200,20522519,3.1486 KEY,0.0020 EOS
vioceinworld,11154649401,7.299318204426036e-05,9147074038,5961864,0.9147 KEY,0.0005 EOS
waltothemoon,7242612272,4.739380836108541e-05,5939111871,3870984,0.5939 KEY,0.0003 EOS
wodehehuoren,509334636307,0.00333295601617663,417666343511,272225848,41.7666 KEY,0.0272 EOS
zhengxin4444,133683255349,0.0008747891433579357,109623403692,71450152,10.9623 KEY,0.0071 EOS
btceos112233,960685026458,0.006286477907334084,787784245689,513460656,78.7784 KEY,0.0513 EOS
chenqiji1234,19907391847,0.00013026889728907362,16324528058,10639972,1.6324 KEY,0.0010 EOS
g44dsmzygege,122042519284,0.0007986151341017095,100077727192,65228488,10.0077 KEY,0.0065 EOS
ge2donzqg4ge,11035974243,7.221660206396544e-05,9049757626,5898435,0.9049 KEY,0.0005 EOS
jinyiyun1122,9469102090,6.196339013479822e-05,7764885724,5060983,0.7764 KEY,0.0005 EOS
konglong1314,4494417669,2.9410323471650037e-05,3685527863,2402146,0.3685 KEY,0.0002 EOS
tlsodo123123,138367389027,0.0009054409200285007,113464503131,73953698,11.3464 KEY,0.0073 EOS
wenquanijl12,6809438356,4.4559228683074326e-05,5583899104,3639464,0.5583 KEY,0.0003 EOS
buildmydream,797106142049,0.005216059388649602,653645725242,426032082,65.3645 KEY,0.0426 EOS
eos555555eth,12702623601,8.312273058661874e-05,10416449175,6789215,1.0416 KEY,0.0006 EOS
eszhengzhike,529419066099,0.0034643834046458005,434136046835,282960443,43.4136 KEY,0.0282 EOS
lxm123eoskey,31800555059,0.00020809472544444267,26077200736,16996552,2.6077 KEY,0.0016 EOS
tanduoroueos,9246112652,6.050420409884606e-05,7582029156,4941801,0.7582 KEY,0.0004 EOS
