owner,lptoken,lpratio,amount1,amount2,token1,token2
ahxtradereos,136791420,0.00030727631698001986,0,0,0.0000 TKT,0.0000 EOS
biehuaigang1,5916960,1.3291342954975525e-05,0,0,0.0000 TKT,0.0000 EOS
gy3tonzrhage,2715756750,0.0061004391353904255,0,0,0.0000 TKT,0.0000 EOS
mytreasure11,41814640380,0.09392876170018863,0,0,0.0000 TKT,0.0000 EOS
wangvv12345v,1885910430,0.0042363447289647665,0,0,0.0000 TKT,0.0000 EOS
bangbanga.tp,13966920,3.1374071101495834e-05,0,0,0.0000 TKT,0.0000 EOS
falwlrgw1.m,268682520,0.0006035449824448823,0,0,0.0000 TKT,0.0000 EOS
cc1234511111,854861370,0.0019202860333059927,0,0,0.0000 TKT,0.0000 EOS
chenggongzhe,479794440,0.0010777683894990717,0,0,0.0000 TKT,0.0000 EOS
djh311311eos,28433220,6.386990588651423e-05,0,0,0.0000 TKT,0.0000 EOS
fwp543211234,3297677310,0.007407614734940095,0,0,0.0000 TKT,0.0000 EOS
gamejiucai11,10058312190,0.022594115367604473,0,0,0.0000 TKT,0.0000 EOS
kkkkk1111111,5820,1.3073540466380972e-08,0,0,0.0000 TKT,0.0000 EOS
prdroedeer11,581490,1.3062084271126927e-06,0,0,0.0000 TKT,0.0000 EOS
zhuwang12345,126626010,0.00028444162643150543,0,0,0.0000 TKT,0.0000 EOS
fajiaojun123,131725530,0.0002958967434554091,0,0,0.0000 TKT,0.0000 EOS
fangelegends,13483290,3.0287686844493112e-05,0,0,0.0000 TKT,0.0000 EOS
hejjooneosvc,121985430,0.0002740174322016982,0,0,0.0000 TKT,0.0000 EOS
laoma.x,74096566470,0.16644406532052106,0,0,0.0000 TKT,0.0000 EOS
lupanpan1.tp,4595703870,0.010323388404802172,0,0,0.0000 TKT,0.0000 EOS
nycnymxxq123,307757100,0.0006913187114546488,0,0,0.0000 TKT,0.0000 EOS
alineos12345,2330022300,0.005233958904917537,0,0,0.0000 TKT,0.0000 EOS
