owner,lptoken,lpratio,amount1,amount2,token1,token2
mytaobao2222,15656816388,0.023065370647412594,162749255,141690571,0.0162 EOS,0.0141 DEOS
dappdapp5555,1308523210,0.0019276953942261499,13601818,11841832,0.0013 EOS,0.0011 DEOS
gu2domjsguge,10867602,1.600997686673276e-05,112966,98349,0.0000 EOS,0.0000 DEOS
heydenjugmge,906739410,0.0013357939477591204,9425362,8205782,0.0009 EOS,0.0008 DEOS
langchao1.tp,22062633,3.250231688179369e-05,229336,199661,0.0000 EOS,0.0000 DEOS
hangzhang412,1801069279,0.002653306358861233,18721729,16299260,0.0018 EOS,0.0016 DEOS
r3qiu4lln.tp,63382037,9.337339977452248e-05,658842,573592,0.0000 EOS,0.0000 DEOS
liuairuxunia,178123367,0.00026240848579976977,1851554,1611975,0.0001 EOS,0.0001 DEOS
onlyforgames,1207830372,0.0017793563211697691,12555138,10930585,0.0012 EOS,0.0010 DEOS
wangjunjie54,814138,1.1993750365837908e-06,8462,7367,0.0000 EOS,0.0000 DEOS
4noeatbfx.tp,452073383,0.0006659872531121051,4699206,4091159,0.0004 EOS,0.0004 DEOS
eos24token32,253249951,0.00037308376374210295,2632479,2291853,0.0002 EOS,0.0002 DEOS
hqrfbv2bwmxn,6161191130,0.009076567899967176,64044263,55757356,0.0064 EOS,0.0055 DEOS
jasongu12345,234952118,0.00034612768980404933,2442276,2126262,0.0002 EOS,0.0002 DEOS
kangsunghwab,5454184858,0.008035017605858598,56695084,49359113,0.0056 EOS,0.0049 DEOS
mykeyxhyzdai,2815699712,0.004148043630304652,29268595,25481432,0.0029 EOS,0.0025 DEOS
nanjinshitou,1802579,2.6555304556109317e-06,18737,16312,0.0000 EOS,0.0000 DEOS
tmdflehd1234,13008470,1.9163869248394184e-05,135220,117723,0.0000 EOS,0.0000 DEOS
bh112233key1,3773669,5.559308612213306e-06,39226,34150,0.0000 EOS,0.0000 DEOS
chanceliu.tp,2947766,4.342601566430328e-06,30641,26676,0.0000 EOS,0.0000 DEOS
defibox11111,153831719,0.00022662241979046847,1599047,1392141,0.0001 EOS,0.0001 DEOS
eadluitherna,2678998195,0.003946657149200792,27847612,24244314,0.0027 EOS,0.0024 DEOS
wowogege1111,2712778225,0.00399642134730609,28198749,24550016,0.0028 EOS,0.0024 DEOS
xiaomaogyeos,3538411535,0.0052127310901089645,36781030,32021807,0.0036 EOS,0.0032 DEOS
wanghaoyu555,185283908,0.0002729572798909862,1925986,1676776,0.0001 EOS,0.0001 DEOS
cacithermini,5944320369,0.008757077375131915,61789937,53794726,0.0061 EOS,0.0053 DEOS
fqhzmseosqbo,183779979,0.00027074171582273926,1910353,1663166,0.0001 EOS,0.0001 DEOS
mc2haqagwsws,14874600,2.1913022017359776e-05,154618,134611,0.0000 EOS,0.0000 DEOS
tothemoonmyk,17388412256,0.02561632989207485,180748823,157361114,0.0180 EOS,0.0157 DEOS
yjm133133.tp,199785990,0.0002943215143687911,2076732,1808017,0.0002 EOS,0.0001 DEOS
blocklife223,1448020091,0.002133199960715737,15051858,13104247,0.0015 EOS,0.0013 DEOS
eoswanglawhu,3293457900,0.004851869325961538,34234789,29805033,0.0034 EOS,0.0029 DEOS
haiyang12315,841240035,0.001239301319621335,8744510,7613028,0.0008 EOS,0.0007 DEOS
wangsanshui2,80711339,0.00011890264938603988,838977,730418,0.0000 EOS,0.0000 DEOS
hellokafeier,1588491838,0.002340140684152199,16512032,14375484,0.0016 EOS,0.0014 DEOS
liyuxuan1135,90753038,0.00013369591920698966,943358,821294,0.0000 EOS,0.0000 DEOS
niurougan123,62835055,9.256759466990793e-05,653156,568642,0.0000 EOS,0.0000 DEOS
thomasmunger,21539724,3.1731975734463636e-05,223900,194929,0.0000 EOS,0.0000 DEOS
cheungboneos,498892472,0.0007349603836897157,5185880,4514861,0.0005 EOS,0.0004 DEOS
f34knrhfnrqe,6466166356,0.009525852508769247,67214415,58517311,0.0067 EOS,0.0058 DEOS
gu3tanjugege,135840862,0.00020011857796936597,1412036,1229328,0.0001 EOS,0.0001 DEOS
haydgnrwgege,545604590,0.0008037759263067614,5671442,4937595,0.0005 EOS,0.0004 DEOS
yangchaooooo,502592474,0.0007404111672597125,5224341,4548345,0.0005 EOS,0.0004 DEOS
myaleonyuan1,8396608643,0.012369749106881017,87280949,75987368,0.0087 EOS,0.0075 DEOS
q4upu2ducybm,213164243,0.0003140301419986305,2215796,1929087,0.0002 EOS,0.0001 DEOS
zailushang55,44018476,6.484731244931783e-05,457562,398357,0.0000 EOS,0.0000 DEOS
alphawallet1,510474119,0.0007520222801916914,5306269,4619672,0.0005 EOS,0.0004 DEOS
eospluser.tp,117319856,0.00017283372914911853,1219514,1061717,0.0001 EOS,0.0001 DEOS
gizdqnrxgmge,144282340,0.00021255442789293083,1499784,1305721,0.0001 EOS,0.0001 DEOS
jablanjablan,550595870,0.0008111289999043578,5723326,4982765,0.0005 EOS,0.0004 DEOS
xiaomeidaren,46126221,6.795240855892614e-05,479472,417431,0.0000 EOS,0.0000 DEOS
bookbookbook,580421931,0.0008550682743308376,6033361,5252684,0.0006 EOS,0.0005 DEOS
gu4tmmzvhage,903148551,0.001330503951905233,9388035,8173285,0.0009 EOS,0.0008 DEOS
mhchm5fen.tp,2081521539,0.0030664641276885165,21636970,18837289,0.0021 EOS,0.0018 DEOS
wangmingwang,633061437,0.0009326159498287294,6580538,5729059,0.0006 EOS,0.0005 DEOS
gm4tenygenes,2807480140,0.004135934688739213,29183155,25407046,0.0029 EOS,0.0025 DEOS
gu4dcnbvgqge,1443276805,0.0021262122278992157,15002553,13061321,0.0015 EOS,0.0013 DEOS
bryanchoesen,177257644,0.0002611331165690049,1842555,1604140,0.0001 EOS,0.0001 DEOS
exchangetran,209025497,0.00030793300780865166,2172775,1891632,0.0002 EOS,0.0001 DEOS
g4ztgobrgmge,858940025,0.0012653766608457745,8928497,7773208,0.0008 EOS,0.0007 DEOS
ge3toobsgage,518772245,0.0007642469462493216,5392526,4694768,0.0005 EOS,0.0004 DEOS
wuruoxi55555,3147535700,0.004636899082632535,32717959,28484471,0.0032 EOS,0.0028 DEOS
basker333333,12425841860,0.018305550822369055,129163966,112450998,0.0129 EOS,0.0112 DEOS
fortunately1,59598019506,0.08779884592701756,619508656,539348310,0.0619 EOS,0.0539 DEOS
liwancen2222,451854735,0.0006656651443872956,4696933,4089180,0.0004 EOS,0.0004 DEOS
loveyoubabby,904419352,0.0013323760755450406,9401245,8184786,0.0009 EOS,0.0008 DEOS
shimrise5555,3628684742,0.005345720129986922,37719401,32838758,0.0037 EOS,0.0032 DEOS
4f45wnnxblym,90351037,0.00013310369778496818,939179,817656,0.0000 EOS,0.0000 DEOS
cgtomc32cx3h,96818710,0.00014263176985750012,1006409,876186,0.0001 EOS,0.0000 DEOS
gu4domjzhage,4593982177,0.006767780820456308,47753461,41574477,0.0047 EOS,0.0041 DEOS
manuinfinito,144642711,0.00021308532066701674,1503530,1308983,0.0001 EOS,0.0001 DEOS
shiyishao123,3184977722,0.004692058068585803,33107161,28823312,0.0033 EOS,0.0028 DEOS
tdvya2h2ban4,29982288,4.4169425535800746e-05,311659,271332,0.0000 EOS,0.0000 DEOS
xiaojie32145,2087200957,0.0030748309551447027,21696007,18888686,0.0021 EOS,0.0018 DEOS
eoseos12eos4,517093651,0.0007617740685060406,5375077,4679578,0.0005 EOS,0.0004 DEOS
gu3tanrthege,9201710399,0.013555812093814651,95649810,83273353,0.0095 EOS,0.0083 DEOS
gu4dmmrqguge,272123545,0.00040088803954573525,2828666,2462655,0.0002 EOS,0.0002 DEOS
gyztemzwgage,180889228,0.00026648310783935114,1880304,1637005,0.0001 EOS,0.0001 DEOS
baoshaoyebgg,406444550,0.0005987675885728615,4224904,3678229,0.0004 EOS,0.0003 DEOS
ooooxvvxoooo,16253800,2.3944837324416274e-05,168954,147093,0.0000 EOS,0.0000 DEOS
ouyanghl2133,1163351074,0.0017138301331451698,12092785,10528058,0.0012 EOS,0.0010 DEOS
mytaobao1111,189525824,0.0002792064024693272,1970080,1715164,0.0001 EOS,0.0001 DEOS
opensesame12,70154298,0.00010335018600072734,729238,634880,0.0000 EOS,0.0000 DEOS
ailin5555555,383239807,0.0005645827335672698,3983695,3468231,0.0003 EOS,0.0003 DEOS
cheesekon233,7444349,1.0966895482359878e-05,77382,67369,0.0000 EOS,0.0000 DEOS
ge2tembsgmge,362003801,0.0005332981903164405,3762952,3276050,0.0003 EOS,0.0003 DEOS
gyzdenbvgage,69198317426,0.10194185076036927,719301698,626228789,0.0719 EOS,0.0626 DEOS
ayilionervin,1261041299,0.0018577458049148865,13108254,11412132,0.0013 EOS,0.0011 DEOS
gu4timrtgage,3287575794,0.004843203901796421,34173646,29751801,0.0034 EOS,0.0029 DEOS
xiaojleos321,19635065344,0.028926063167773918,204102301,177692806,0.0204 EOS,0.0177 DEOS
yunruzeng123,326411418,0.000480864062855581,3392976,2953947,0.0003 EOS,0.0002 DEOS
eoskstop1111,2256346,3.324012718108834e-06,23454,20419,0.0000 EOS,0.0000 DEOS
go12xytiussn,10360841225,0.01526342502533136,107698726,93763219,0.0107 EOS,0.0093 DEOS
googlecloud1,1417687387,0.002088514307952096,14736556,12829743,0.0014 EOS,0.0012 DEOS
richsingsing,23238047,3.423391792394022e-05,241554,210298,0.0000 EOS,0.0000 DEOS
yellowwei111,2031648509,0.0029929919802383366,21118551,18385949,0.0021 EOS,0.0018 DEOS
ez2eosfinder,4290766995,0.006321089080230436,44601604,38830450,0.0044 EOS,0.0038 DEOS
icemjsicemjs,567294363,0.0008357289518200886,5896903,5133882,0.0005 EOS,0.0005 DEOS
rushtomyhero,182583026,0.00026897838387144343,1897911,1652334,0.0001 EOS,0.0001 DEOS
sunshan33333,304546980,0.00044865372366721977,3165700,2756079,0.0003 EOS,0.0002 DEOS
hlh111111111,187255903,0.00027586239127906545,1946485,1694622,0.0001 EOS,0.0001 DEOS
intermilan32,8246006688,0.01214788472358517,85715474,74624455,0.0085 EOS,0.0074 DEOS
kuzhongzuole,2526525062,0.0037220361765033863,26262687,22864468,0.0026 EOS,0.0022 DEOS
zhanglicheng,4703024360,0.006928420014579173,48886931,42561284,0.0048 EOS,0.0042 DEOS
eoseosdalian,794789462,0.001170871080901102,8261666,7192661,0.0008 EOS,0.0007 DEOS
gu4dcnruguge,152505515,0.00022466867734014976,1585262,1380139,0.0001 EOS,0.0001 DEOS
guytknjtgqge,436096151,0.0006424498513270175,4533126,3946569,0.0004 EOS,0.0003 DEOS
gyztsnbsgmge,31220504656,0.04599354644293032,324530463,282538355,0.0324 EOS,0.0282 DEOS
zhaogongzizj,1260169784,0.0018564619030026698,13099195,11404245,0.0013 EOS,0.0011 DEOS
licklihuieos,23950973963,0.03528419048501672,248965248,216750782,0.0248 EOS,0.0216 DEOS
sm5kiiy2jddy,9971652,1.4690077704640773e-05,103653,90241,0.0000 EOS,0.0000 DEOS
brianyouaret,225947006,0.00033286150331669566,2348670,2044768,0.0002 EOS,0.0002 DEOS
eeeooosss511,2805303977,0.004132728800329955,29160534,25387353,0.0029 EOS,0.0025 DEOS
ge3dknbsg4ge,881272710,0.0012982768140002634,9160641,7975314,0.0009 EOS,0.0007 DEOS
kekekekeke44,644165968,0.0009489749666961042,6695967,5829553,0.0006 EOS,0.0005 DEOS
huobidepsoit,143958893,0.00021207793096310088,1496421,1302794,0.0001 EOS,0.0001 DEOS
lingdddddddd,452073926,0.0006659880530509912,4699211,4091164,0.0004 EOS,0.0004 DEOS
triplimonkey,212649660,0.0003132720665808876,2210447,1924430,0.0002 EOS,0.0001 DEOS
cccccccyyyyy,397999814,0.00058632693901598,4137122,3601806,0.0004 EOS,0.0003 DEOS
chen52jiajin,558180108,0.0008223019776166255,5802162,5051401,0.0005 EOS,0.0005 DEOS
hejjooneosvc,306889905,0.0004521052831787376,3190054,2777282,0.0003 EOS,0.0002 DEOS
hezdenrsgqge,13944488875,0.020542797234124176,144949977,126194403,0.0144 EOS,0.0126 DEOS
zhouyong3333,30962663821,0.0456136994625524,321850263,280204955,0.0321 EOS,0.0280 DEOS
eoskingdom12,12189084629,0.01795676386906126,126702925,110308400,0.0126 EOS,0.0110 DEOS
game215xxxxx,90313570,0.00013304850200182615,938790,817316,0.0000 EOS,0.0000 DEOS
innohyun1eos,5157106119,0.0075973659749847275,53607014,46670619,0.0053 EOS,0.0046 DEOS
wyl111111wei,18452407,2.7183789874301403e-05,191808,166990,0.0000 EOS,0.0000 DEOS
oyxmeos12345,900570206,0.0013267055754276572,9361234,8149952,0.0009 EOS,0.0008 DEOS
pra1xwjkzb2w,12404560,1.8274198727741275e-05,128942,112258,0.0000 EOS,0.0000 DEOS
royeosroyeos,396958340,0.0005847926562324088,4126296,3592381,0.0004 EOS,0.0003 DEOS
shoshoona111,4491021413,0.00661610067521165,46683206,40642706,0.0046 EOS,0.0040 DEOS
geztgnrtgmge,14911218925,0.02196696843002143,154998929,134943087,0.0154 EOS,0.0134 DEOS
huimouyixiao,2831286889,0.004171006409323213,29430621,25622492,0.0029 EOS,0.0025 DEOS
moremoneynow,4135488,6.092334556662172e-06,42987,37425,0.0000 EOS,0.0000 DEOS
officialtako,105885,1.5598808279268955e-07,1100,958,0.0000 EOS,0.0000 DEOS
kutcher22222,25708878,3.7873906502065023e-05,267238,232659,0.0000 EOS,0.0000 DEOS
maxerosem.tp,1355509,1.996914106041798e-06,14090,12267,0.0000 EOS,0.0000 DEOS
midnyght3.tp,4433776,6.531767651435424e-06,46088,40124,0.0000 EOS,0.0000 DEOS
ozrvinzilofl,7223825297,0.010642023501991416,75090117,65373950,0.0075 EOS,0.0065 DEOS
dtest2111111,904819,1.3329648305652222e-06,9405,8188,0.0000 EOS,0.0000 DEOS
flybottle123,1111052210,0.0016367842859751683,11549149,10054765,0.0011 EOS,0.0010 DEOS
gm4damzxgene,36125971,5.322020073961658e-05,375521,326931,0.0000 EOS,0.0000 DEOS
kgurxpknzhvw,366414228,0.000539795560595773,3808797,3315964,0.0003 EOS,0.0003 DEOS
talicezhu521,2261179786,0.003331133774073042,23504479,20463154,0.0023 EOS,0.0020 DEOS
wuwulingfeng,1493414348,0.0022000740516561787,15523722,13515054,0.0015 EOS,0.0013 DEOS
q1q1q1q1q1q1,117667195,0.00017334542338993763,1223125,1064860,0.0001 EOS,0.0001 DEOS
zhourui12345,7696830787,0.011338847599224421,80006908,69654540,0.0080 EOS,0.0069 DEOS
farrynew1245,631389178,0.0009301524047057864,6563155,5713926,0.0006 EOS,0.0005 DEOS
gmztenzvg4ge,225189883,0.00033174612186315407,2340800,2037916,0.0002 EOS,0.0002 DEOS
haytqmrwhege,933702618,0.0013755157130881143,9705638,8449793,0.0009 EOS,0.0008 DEOS
jianjiandeos,54168594,7.98003034011955e-05,563070,490213,0.0000 EOS,0.0000 DEOS
qiaoqiao1111,180399442,0.00026576156296407417,1875213,1632573,0.0001 EOS,0.0001 DEOS
richrichtang,1881336082,0.002771554124945839,19556085,17025656,0.0019 EOS,0.0017 DEOS
unfabibenwei,602647826,0.0008878111061710569,6264395,5453823,0.0006 EOS,0.0005 DEOS
zztaoyong.tp,168607473,0.000248389823466876,1752638,1525858,0.0001 EOS,0.0001 DEOS
2newaccounts,32583258,4.80011328002981e-05,338695,294870,0.0000 EOS,0.0000 DEOS
feixue123123,173587145,0.00025572579634515377,1804401,1570923,0.0001 EOS,0.0001 DEOS
gu4tqobrg4ge,20045329952,0.029530458404489358,208366914,181405605,0.0208 EOS,0.0181 DEOS
jamiedornan4,36614128,5.3939345798235186e-05,380596,331349,0.0000 EOS,0.0000 DEOS
wangzihao321,26201198,3.859918442547718e-05,272355,237114,0.0000 EOS,0.0000 DEOS
ha3temrrgige,31644209,4.661774088304454e-05,328934,286372,0.0000 EOS,0.0000 DEOS
focusandview,10300030526,0.015173839679434458,107066612,93212897,0.0107 EOS,0.0093 DEOS
jeonghckrgma,1537595,2.26516027918615e-06,15982,13914,0.0000 EOS,0.0000 DEOS
joshuagaogrm,1332627161,0.0019632049480271503,13852374,12059967,0.0013 EOS,0.0012 DEOS
lijie5544321,180457,2.658463564860025e-07,1875,1633,0.0000 EOS,0.0000 DEOS
