owner,lptoken,lpratio,amount1,amount2,token1,token2
dtest2111112,56129129,1.62492488307319e-05,562727,219846178,0.0000 EOS,0.0219 DBG
gezdcobzgqge,2150655998,0.0006226097764817988,21561599,8423674306,0.0021 EOS,0.8423 DBG
ildragon2345,5128943092,0.0014848167791909163,51420689,20089008276,0.0051 EOS,2.0089 DBG
moonlight2go,7202824608,0.0020852005264416443,72212579,28211972831,0.0072 EOS,2.8211 DBG
4mxdyvoxg4b2,1236093318,0.00035784606424566135,12392567,4841521625,0.0012 EOS,0.4841 DBG
comefromhere,1127386603,0.0003263757298029791,11302717,4415739927,0.0011 EOS,0.4415 DBG
eoskekoukele,10112957253,0.002927676978891868,101388381,39610359934,0.0101 EOS,3.9610 DBG
geydmnrzgene,556280345768,0.1610418319163622,5577039681,2178834950974,0.5577 EOS,217.8834 DBG
gm3dmnrtg4ge,343044230221,0.0993104855913212,3439221426,1343633231376,0.3439 EOS,134.3633 DBG
icenine22.tp,256136396,7.415087508681781e-05,2567918,1003233236,0.0002 EOS,0.1003 DBG
tossncoin123,9642268265,0.002791413640690105,96669445,37766768612,0.0096 EOS,3.7766 DBG
angcheewei33,6729995692,0.0019483176841932062,67472189,26359999854,0.0067 EOS,2.6359 DBG
dividendonly,10030155450,0.002903706054622221,100558244,39286042414,0.0100 EOS,3.9286 DBG
focusandview,1724774758,0.0004993181743423704,17291887,6755585657,0.0017 EOS,0.6755 DBG
geytknzxguge,412110040153,0.11930487266404956,4131647045,1614149710597,0.4131 EOS,161.4149 DBG
zhouyutin.m,154343143,4.468197138644778e-05,1547381,604530138,0.0001 EOS,0.0604 DBG
buildmydream,188569649282,0.05459046323535616,1890522332,738588277788,0.1890 EOS,73.8588 DBG
cryptolemon2,6102830695,0.0017667549149904588,61184489,23903524399,0.0061 EOS,2.3903 DBG
heydenjugmge,139293340487,0.04032508949207327,1396498174,545583177618,0.1396 EOS,54.5583 DBG
eosvictory12,94262098,2.7288652309371053e-05,945033,369205123,0.0000 EOS,0.0369 DBG
guytknjtgqge,291058327,8.426069073118047e-05,2918031,1140015210,0.0002 EOS,0.1140 DBG
aiyuyuan1314,5723787559,0.001657022832127656,57384357,22418890907,0.0057 EOS,2.2418 DBG
baoooooooooo,77444208457,0.022419913441323217,776424022,303332931713,0.0776 EOS,30.3332 DBG
dtest2111111,954193030,0.0002762366039391067,9566349,3737376557,0.0009 EOS,0.3737 DBG
emilmihaylov,3672604565,0.0010632102528005893,36820034,14384831763,0.0036 EOS,1.4384 DBG
g44dsmzygege,177398151285,0.05135634123846438,1778521453,694831832903,0.1778 EOS,69.4831 DBG
geytgojrgyge,65948573642,0.019091954609534473,661173480,258306910016,0.0661 EOS,25.8306 DBG
111qweasd111,36227398445,0.010487745352736097,363201109,141895219767,0.0363 EOS,14.1895 DBG
4u11nxnaxiwz,287601325949,0.08325989718090462,2883373499,1126474853356,0.2883 EOS,112.6474 DBG
yywymsdhs515,209852097,6.075168103541901e-05,2103891,821947219,0.0002 EOS,0.0821 DBG
tumaoran1234,67300250,1.94832616878923e-05,674724,263601146,0.0000 EOS,0.0263 DBG
hezdmojthege,166385170,4.816810945121968e-05,1668109,651696265,0.0001 EOS,0.0651 DBG
qukuaixiyou3,424508994,0.00012289434019882394,4255953,1662713845,0.0004 EOS,0.1662 DBG
ha3tcmjzgyge,69790584367,0.02020420754117832,699691911,273355270637,0.0699 EOS,27.3355 DBG
hedongyufund,11986371208,0.003470025845872515,120170465,46948134554,0.0120 EOS,4.6948 DBG
li1122334455,566734664797,0.16406833231436546,5681850416,2219782354315,0.5681 EOS,221.9782 DBG
mingting1314,3751105603,0.0010859361158713087,37607053,14692304077,0.0037 EOS,1.4692 DBG
oorwullie313,95975194,2.7784589511156806e-05,962208,375914965,0.0000 EOS,0.0375 DBG
4darbcopjfun,1162792029,0.00033662551609544173,11657678,4554415651,0.0011 EOS,0.4554 DBG
gyydqnrzgage,387636660,0.00011221988754277337,3886286,1518292547,0.0003 EOS,0.1518 DBG
kidante14123,874272343,0.0002530997558724631,8765097,3424343772,0.0008 EOS,0.3424 DBG
peiyonglu123,286442044674,0.08292428801970986,2871751018,1121934188601,0.2871 EOS,112.1934 DBG
tpaccount111,6013461566,0.0017408827655240602,60288511,23553484022,0.0060 EOS,2.3553 DBG
zudfather123,1415772183,0.00040986266665915126,14193954,5545286541,0.0014 EOS,0.5545 DBG
xxcrsqh12345,405477,1.1738462337690433e-07,4065,1588169,0.0000 EOS,0.0001 DBG
cryptoquants,20213956,5.851891998849048e-06,202656,79173880,0.0000 EOS,0.0079 DBG
eosairuqixue,1637365765,0.0004740134795679208,16415560,6413222727,0.0016 EOS,0.6413 DBG
langchao1.tp,95366670,2.7608423266078027e-05,956107,373531503,0.0000 EOS,0.0373 DBG
vc.eos,711664492,0.00020602517125295873,7134857,2787442483,0.0007 EOS,0.2787 DBG
zhw12345key1,173562004,5.0245785758700894e-05,1740061,679806438,0.0001 EOS,0.0679 DBG
ez2eosfinder,145267767227,0.04205467176867048,1456395338,568983770309,0.1456 EOS,56.8983 DBG
gu4domjzhage,522185692,0.00015117151105544375,5235220,2045293250,0.0005 EOS,0.2045 DBG
