owner,lptoken,lpratio,amount1,amount2,token1,token2
haichaozzzsy,163884039426,0.0005323099506388527,1039564604,11856927675612,0.1039 EOS,0.11856927 DOP
kakaxisai.tp,6772427263,2.199744669889322e-05,42959495,489981700029,0.0042 EOS,0.00489981 DOP
g4ydcmzygyge,21655512320,7.033903200392712e-05,137367276,1566765404708,0.0137 EOS,0.01566765 DOP
zvpxvbjbkznd,582955235,1.8934905037389506e-06,3697856,42176517516,0.0003 EOS,0.00042176 DOP
zhuyanrong12,105160418202,0.00034157040074389876,667063424,7608303269344,0.0667 EOS,0.07608303 DOP
caiqimingeos,46377710708,0.00015063893338353887,294187442,3355404001214,0.0294 EOS,0.03355404 DOP
chinahuawei5,1206812684,3.919835040070813e-06,7655167,87312289606,0.0007 EOS,0.00087312 DOP
leon33512111,263591832,8.561697378961745e-07,1672040,19070736228,0.0001 EOS,0.00019070 DOP
myeosbank123,118969416846,0.0003864232577536794,754657959,8607377363246,0.0754 EOS,0.08607377 DOP
tlsdudalswkd,444566674209,0.0014439921375670455,2820017009,32164174873561,0.2820 EOS,0.32164174 DOP
fuyongquan11,35777423066,0.00011620825537954367,226946704,2588478531522,0.0226 EOS,0.02588478 DOP
hezdenrsgqge,6839308665,2.2214683447035207e-05,43383743,494820535764,0.0043 EOS,0.00494820 DOP
doinggoodjob,3491777127691,0.011341602983384783,22149368055,252628315773747,2.2149 EOS,2.52628315 DOP
luzhongsu123,11083313783,3.599958991374273e-05,70304715,801872167609,0.0070 EOS,0.00801872 DOP
gu4tqobrg4ge,78022326311,0.0002534234621797335,494918535,5644875995201,0.0494 EOS,0.05644875 DOP
liaoshaowu12,412526001972,0.0013399211815627277,2616773613,29846048381667,0.2616 EOS,0.29846048 DOP
sujianfafafa,276372766117,0.0008976833497937548,1753113641,19995430371593,0.1753 EOS,0.19995430 DOP
zhuhongwei11,35691528173,0.00011592926111986406,226401847,2582264079293,0.0226 EOS,0.02582264 DOP
15zso15zsoso,710574340,2.3080087186978813e-06,4507381,51409695459,0.0004 EOS,0.00051409 DOP
eos1e1o1s2e2,151699007226,0.0004927318812207895,962271365,10975346735659,0.0962 EOS,0.10975346 DOP
lingdddddddd,78979019182,0.00025653088579903296,500987119,5714092242366,0.0500 EOS,0.05714092 DOP
littleteapot,17046235906,5.536769184773669e-05,108129281,1233286578648,0.0108 EOS,0.01233286 DOP
sailor225225,5967180576,1.9381933768467696e-05,37851579,431722507968,0.0037 EOS,0.00431722 DOP
vrcsfckaeim2,219350551,7.124701184103893e-07,1391404,15869901839,0.0001 EOS,0.00015869 DOP
gothamdefigo,13145827170,4.2698817020124166e-05,83387843,951093971912,0.0083 EOS,0.00951093 DOP
ivan22223333,16448793455,5.3427145576634035e-05,104339528,1190061918354,0.0104 EOS,0.01190061 DOP
haztombug4ge,1230413816009,0.00399649361804298,7804876277,89019819615076,0.7804 EOS,0.89019819 DOP
imrealwjdadi,214963768739,0.00069822145907178,1363578332,15552520353674,0.1363 EOS,0.15552520 DOP
linshan1min2,38196230982,0.00012406475883699114,242289913,2763478065471,0.0242 EOS,0.02763478 DOP
luzuobinwqxy,3142073390287,0.010205734110200218,19931094521,227327426579087,1.9931 EOS,2.27327426 DOP
lwf112233555,3101763608130,0.01007480434897753,19675397732,224411034151068,1.9675 EOS,2.24411034 DOP
rdckwstw2xid,42786414034,0.00013897408205352501,271406793,3095575496410,0.0271 EOS,0.03095575 DOP
111eoswzx111,3441934915271,0.011179711039996352,21833204261,249022256819340,2.1833 EOS,2.49022256 DOP
haytgnzzhege,380220393509,0.0012349896891091104,2411849648,27508753887315,0.2411 EOS,0.27508753 DOP
qazsxedc5.tp,3614347765,1.1739723325818664e-05,22926869,261496239622,0.0022 EOS,0.00261496 DOP
blocklife223,2469059113,8.019723819163605e-06,15661967,178635182731,0.0015 EOS,0.00178635 DOP
n11xkociyipm,752573534510,0.002444425841651362,4773795003,54448316019779,0.4773 EOS,0.54448316 DOP
woshialitaba,161220445841,0.0005236583615352443,1022668647,11664218021852,0.1022 EOS,0.11664218 DOP
aghoezuchiha,120734334,3.9215586580030745e-07,765853,8735068230,0.0000 EOS,0.00008735 DOP
chenyiming11,32753466488,0.00010638617519158217,207764859,2369696796796,0.0207 EOS,0.02369696 DOP
larkspur5555,52003282205,0.000168911290449985,329872095,3762411264445,0.0329 EOS,0.03762411 DOP
twinkle13.tp,1024230637007,0.0033267922961721934,6496995805,74102570504565,0.6496 EOS,0.74102570 DOP
wangmingwang,12228126414,3.971804326180968e-05,77566597,884698784621,0.0077 EOS,0.00884698 DOP
wishmaster11,342063143952,0.0011110515454110326,2169807005,24748096108301,0.2169 EOS,0.24748096 DOP
2hqfrtc52vqx,352594956,1.145259808589339e-06,2236613,25510067403,0.0002 EOS,0.00025510 DOP
alibabaly123,884374421805,0.002872526857808203,5609846748,63984043804570,0.5609 EOS,0.63984043 DOP
dsj555555555,135097152211,0.0004388075780702168,856960922,9774210890562,0.0856 EOS,0.09774210 DOP
gyztgnzug4ge,1712992897,5.563953437079563e-06,10866017,123934172965,0.0010 EOS,0.00123934 DOP
quanchang111,15687632706,5.095482769780012e-05,99511262,1134992321693,0.0099 EOS,0.01134992 DOP
qwe.12355.tp,46765344822,0.0001518980034968457,296646319,3383449134043,0.0296 EOS,0.03383449 DOP
a5wf2jdlqml1,23177469237,7.528248357004832e-05,147021495,1676878220779,0.0147 EOS,0.01676878 DOP
cccccccyyyyy,128945803,4.188274481787499e-07,817941,9329163874,0.0000 EOS,0.00009329 DOP
haydqmjrgyge,251230028161,0.0008160174984566742,1593625869,18176365949241,0.1593 EOS,0.18176365 DOP
intermilan32,257928994176,0.0008377763364818142,1636119378,18661032764994,0.1636 EOS,0.18661032 DOP
yangnanjun22,4509453296,1.4647105781682037e-05,28604786,326256673770,0.0028 EOS,0.00326256 DOP
111111eoswql,130583679605,0.00042414741721181587,828330639,9447663421738,0.0828 EOS,0.09447663 DOP
daroutmin255,122444180184,0.00039770959843341144,776699403,8858774739909,0.0776 EOS,0.08858774 DOP
wxinyx121314,19412907185,6.305485086648745e-05,123141772,1404514053181,0.0123 EOS,0.01404514 DOP
bihumykeyzty,1107734182144,0.003598019245091258,7026683322,80144009919986,0.7026 EOS,0.80144009 DOP
mykey4444444,110232353884,0.0003580444993930716,699236202,7975255260322,0.0699 EOS,0.07975255 DOP
hedongyufund,8693601700,2.8237592312278998e-05,55146069,628977702517,0.0055 EOS,0.00628977 DOP
we.bank,2333282183755,0.00757870826476646,14800694310,168811790315123,1.4800 EOS,1.68811790 DOP
eostuo.com,6089987064,1.9780820174943712e-05,38630576,440607495496,0.0038 EOS,0.00440607 DOP
jakijakikobe,39123788047,0.00012707754676444404,248173680,2830586351752,0.0248 EOS,0.02830586 DOP
libra2122.tp,53996597018,0.0001753857544272708,342516276,3906626586786,0.0342 EOS,0.03906626 DOP
