owner,lptoken,lpratio,amount1,amount2,token1,token2
initialch123,26529267100,6.653899308533813e-05,21339853,483787525688,0.0021 EOS,0.0000483787 DMD
aaaaajackeos,1381663301739,0.003465398592962893,1111394913,25196002119608,0.1111 EOS,0.0025196002 DMD
seeman111.tp,175903780997,0.0004411904943821164,141495085,3207780096112,0.0141 EOS,0.0003207780 DMD
wishmaster11,1039123553055,0.0026062625345401507,835859669,18949449704827,0.0835 EOS,0.0018949449 DMD
fqhzmseosqbo,183133811,4.593243883401747e-07,147310,3339626871,0.0000 EOS,0.0000003339 DMD
1coin1beauty,288580839057,0.0007237998087996483,232131284,5262558123536,0.0232 EOS,0.0005262558 DMD
aseasyasabcd,1835507735453,0.004603701868469326,1476462433,33472305977022,0.1476 EOS,0.0033472305 DMD
eeeooosss511,7500485336764,0.018812232545980127,6033308724,136778797124697,0.6033 EOS,0.0136778797 DMD
aaaaa1112221,2654518678,6.65789217977842e-06,2135265,48407783685,0.0002 EOS,0.0000048407 DMD
jacloneoskey,1330245,3.3364345318384473e-09,1070,24258338,0.0000 EOS,0.0000000024 DMD
g44dgmzygege,85899760471,0.00021544822729053343,69096831,1566467419505,0.0069 EOS,0.0001566467 DMD
huanghaonan5,162135596,4.066580226459093e-07,130420,2956703572,0.0000 EOS,0.0000002956 DMD
sunlaoshieos,152827879666,0.0003833130101186573,122933082,2786968123965,0.0122 EOS,0.0002786968 DMD
bingogo11111,806644357757,0.0020231732426230515,648855936,14709960756889,0.0648 EOS,0.0014709960 DMD
zws112233445,24794272167,6.218739093158004e-05,19944242,452148170460,0.0019 EOS,0.0000452148 DMD
haydinjwgage,2978503655351,0.007470490359986407,2395875904,54315971423016,0.2395 EOS,0.0054315971 DMD
reimon123eos,6381412380,1.6005446084393003e-05,5133138,116371390663,0.0005 EOS,0.0000116371 DMD
richsingsing,2712419317699,0.006803114822003934,2181840560,49463659338707,0.2181 EOS,0.0049463659 DMD
scat1terina3,55897862482,0.00014019940585448663,44963631,1019353021684,0.0044 EOS,0.0001019353 DMD
wyj111111.tp,65893528176,0.0001652698885025511,53004036,1201633910013,0.0053 EOS,0.0001201633 DMD
chenghao5555,1850799599656,0.00464205593391071,1488763042,33751168303601,0.1488 EOS,0.0033751168 DMD
ge4danzvguge,92363038075,0.0002316590024386029,74295821,1684331703810,0.0074 EOS,0.0001684331 DMD
ha3tcmjzgyge,3218860735300,0.008073338453017163,2589216521,58699121419281,0.2589 EOS,0.0058699121 DMD
littleteapot,57671885866,0.0001446488966465336,46390636,1051704099466,0.0046 EOS,0.0001051704 DMD
defiwallet11,284241770932,0.0007129168385736752,228640985,5183430908145,0.0228 EOS,0.0005183430 DMD
fqqkzhubin13,120016322622,0.00030101718343636294,96539822,2188616803649,0.0096 EOS,0.0002188616 DMD
kidzhang1.tp,191093260316,0.0004792877646748501,153713337,3484775332676,0.0153 EOS,0.0003484775 DMD
comeonbaby23,44404102267,0.0001113714993545585,35718176,809752892351,0.0035 EOS,0.0000809752 DMD
kangsunghwab,2159411142804,0.005416095460075392,1737006807,39379006204127,0.1737 EOS,0.0039379006 DMD
lixiandeid11,22766920386,5.710251822744465e-05,18313462,415177397836,0.0018 EOS,0.0000415177 DMD
richrichrich,1390532008383,0.0034876425097600146,1118528804,25357731790736,0.1118 EOS,0.0025357731 DMD
kekekekeke44,71488278365,0.00017930227932348204,57504392,1303659734571,0.0057 EOS,0.0001303659 DMD
sunshan33333,5433014027,1.3626734632827382e-05,4370257,99076405060,0.0004 EOS,0.0000099076 DMD
allen.x,885206763182,0.002220218390219368,712050680,16142624222090,0.0712 EOS,0.0016142624 DMD
gi4tonbqgmge,77655492460,0.00019477048711362505,62465232,1416125006836,0.0062 EOS,0.0001416125 DMD
ivanchen5555,595140279788,0.0014926923843146776,478724359,10852973899016,0.0478 EOS,0.0010852973 DMD
345345eos.tp,3862185444901,0.009686883909904968,3106699912,70430786236825,0.3106 EOS,0.0070430786 DMD
chinaer1o.tp,7922469849,1.9870626825624247e-05,6372748,144474103681,0.0006 EOS,0.0000144474 DMD
qfytqzp3enwy,83659655289,0.00020982974025681028,67294915,1525616877378,0.0067 EOS,0.0001525616 DMD
empressofeos,5789142604,1.4519953312151333e-05,4656723,105570763251,0.0004 EOS,0.0000105570 DMD
ethanforever,3130675542540,0.007852158052172736,2518281313,57090976872848,0.2518 EOS,0.0057090976 DMD
chaoyongwang,4715073951,1.1826043736520973e-05,3792754,85984054953,0.0003 EOS,0.0000085984 DMD
hl25um5nxdia,30730860713,7.707715862564466e-05,24719569,560407756859,0.0024 EOS,0.0000560407 DMD
15zso15zsoso,5169035739,1.2964641352462642e-05,4157916,94262498882,0.0004 EOS,0.0000094262 DMD
go12xytiussn,1286001299324,0.003225465341387267,1034445440,23451510525614,0.1034 EOS,0.0023451510 DMD
heydenjugmge,812582151094,0.0020380660320960336,653632233,14818242313848,0.0653 EOS,0.0014818242 DMD
rr1111111122,87708388971,0.00021998451239791379,70551672,1599449555936,0.0070 EOS,0.0001599449 DMD
chizhenhong1,3921289722,9.835125437662976e-06,3154242,71508611412,0.0003 EOS,0.0000071508 DMD
eosxhmxhm321,27437016915,6.881575250111189e-05,22070037,500341244843,0.0022 EOS,0.0000500341 DMD
penghong1122,210560949592,0.0005281153646699994,169372934,3839787975514,0.0169 EOS,0.0003839787 DMD
laoma.x,5873707699741,0.0147320540196289,4724746508,107112891734452,0.4724 EOS,0.0107112891 DMD
moondogs1431,4144008064,1.0393733188207126e-05,3333394,75570101509,0.0003 EOS,0.0000075570 DMD
qjyailcm1314,93797772558,0.00023525751073827744,75449906,1710495511613,0.0075 EOS,0.0001710495 DMD
h333h333h333,133772869270,0.00033552046461782475,107605439,2439481090241,0.0107 EOS,0.0002439481 DMD
jiangnandizh,5941657243053,0.01490248067241001,4779404381,108352019121826,0.4779 EOS,0.0108352019 DMD
seraphim3eos,502422611908,0.0012601439223198117,404143277,9162175168610,0.0404 EOS,0.0009162175 DMD
wangsanshui2,7091750232,1.7787069573813935e-05,5704526,129325106668,0.0005 EOS,0.0000129325 DMD
wenyouqiyuan,1502819981677,0.003769275946915016,1208852027,27405414471141,0.1208 EOS,0.0027405414 DMD
dou1mmy3ml14,667018530283,0.001672972766529722,536542441,12163745162570,0.0536 EOS,0.0012163745 DMD
exchangetran,86779108654,0.00021765375156859544,69804169,1582503206701,0.0069 EOS,0.0001582503 DMD
gj3hsfo41tsp,3896593309,9.773183490769175e-06,3134377,71058247801,0.0003 EOS,0.0000071058 DMD
liyiyi131415,57419873294,0.000144016815001665,46187920,1047108400000,0.0046 EOS,0.0001047108 DMD
moonlight2go,177219045780,0.00044448935650188547,142553070,3231765255317,0.0142 EOS,0.0003231765 DMD
eospluser.tp,98400377719,0.0002468014675248681,79152192,1794428586514,0.0079 EOS,0.0001794428 DMD
gy4tomzqgage,4825117297,1.2102047344573209e-05,3881271,87990804626,0.0003 EOS,0.0000087990 DMD
liaoshaowu12,173816406233,0.00043595507591146046,139816024,3169714744798,0.0139 EOS,0.0003169714 DMD
eosotcotc111,2922378109,7.329719892167489e-06,2350729,53292466359,0.0002 EOS,0.0000053292 DMD
gu2tgmbrgage,11844608188,2.970788070959832e-05,9527673,215998190467,0.0009 EOS,0.0000215998 DMD
lovepeace.tp,277883422621,0.0006969692402964578,223526398,5067480113679,0.0223 EOS,0.0005067480 DMD
lrhyccabcdef,38492869128,9.6545326453546e-05,30963244,701955686973,0.0030 EOS,0.0000701955 DMD
mingyuan5.tp,60675903526,0.00015218337958394475,48807036,1106485344096,0.0048 EOS,0.0001106485 DMD
clarence3333,327951276219,0.00082254619467659,263800435,5980517134921,0.0263 EOS,0.0005980517 DMD
daebaknaja11,11084772362999,0.0278021096034778,8916470175,202141829780074,0.8916 EOS,0.0202141829 DMD
dtest2111111,22400028,5.618230245807961e-08,18018,408486750,0.0000 EOS,0.0000000408 DMD
lvbesteos333,516957,1.2965981351372176e-09,415,9427224,0.0000 EOS,0.0000000009 DMD
ancientcoins,237036712102,0.000594520161000839,190669749,4322599791881,0.0190 EOS,0.0004322599 DMD
vrs5nhk2t4e4,963333107345,0.0024161698371420993,774894660,17567335677226,0.0774 EOS,0.0017567335 DMD
caiqimingeos,130029858224,0.0003261324862326948,104594601,2371223567493,0.0104 EOS,0.0002371223 DMD
hadoophadoop,632668596371,0.0015868184824163706,508911729,11537340012657,0.0508 EOS,0.0011537340 DMD
qypmsm2i5n3g,482204993228,0.0012094353978634189,387880445,8793486818508,0.0387 EOS,0.0008793486 DMD
plmokn555555,104259072485,0.00026149586707441237,83864862,1901267702496,0.0083 EOS,0.0001901267 DMD
qinhuang5211,80374097944,0.0002015891176781173,64652049,1465701477060,0.0064 EOS,0.0001465701 DMD
lover5555.tp,147360964434,0.0003696012466745711,118535555,2687273496772,0.0118 EOS,0.0002687273 DMD
kylehongmoac,341933529,8.576155773928736e-07,275047,6235497396,0.0000 EOS,0.0000006235 DMD
wreckingoliv,1981568411501,0.00497004181585512,1593952050,36135867424059,0.1593 EOS,0.0036135867 DMD
wyl111111wei,969332588,2.4312173467590785e-06,779720,17676742163,0.0000 EOS,0.0000017676 DMD
yyhxxyzcsax1,439162584373,0.0011014792099150854,353257600,8008565757509,0.0353 EOS,0.0008008565 DMD
zhanglaoda15,60460143555,0.00015164222436980535,48633481,1102550746803,0.0048 EOS,0.0001102550 DMD
dafuwen55555,22016842370,5.52212210271881e-05,17710108,401498980484,0.0017 EOS,0.0000401498 DMD
eosdengeos11,346784375903,0.0008697821580722452,278949575,6323957406483,0.0278 EOS,0.0006323957 DMD
focusandview,1454380571,3.6477833478188745e-06,1169887,26522073723,0.0001 EOS,0.0000026522 DMD
zztaoyong.tp,545608819,1.368460775712138e-06,438881,9949718533,0.0000 EOS,0.0000009949 DMD
yuyong521521,640789494,1.6071867929748921e-06,515444,11685432643,0.0000 EOS,0.0000011685 DMD
bolang123123,149362936079,0.0003746224625619749,120145919,2723781437417,0.0120 EOS,0.0002723781 DMD
fqxa12345fqx,4777925684,1.1983684390962141e-05,3843311,87130218708,0.0003 EOS,0.0000087130 DMD
shoshoona111,440486501571,0.0011047997734629296,354322544,8032708702093,0.0354 EOS,0.0008032708 DMD
gyztimztg4ge,571420292387,0.0014331994449993865,459644260,10420416377889,0.0459 EOS,0.0010420416 DMD
legopiass.tp,156646450681,0.00039289050313439755,126004699,2856603557769,0.0126 EOS,0.0002856603 DMD
tuituizhu444,1087627981129,0.0027279182060692057,874876103,19833976109360,0.0874 EOS,0.0019833976 DMD
zengfantian1,28772720606,7.216587816890727e-05,23144463,524699127828,0.0023 EOS,0.0000524699 DMD
zengfmeos123,130103434832,0.0003263170263254347,104653786,2372565309992,0.0104 EOS,0.0002372565 DMD
253tthnqgqh1,244537961395,0.0006133343096524739,196703673,4459392520506,0.0196 EOS,0.0004459392 DMD
longshao5555,2299250880549,0.005766832452084872,1849492369,41929122664624,0.1849 EOS,0.0041929122 DMD
uirbnrjyc2v2,150919477744,0.00037852647976282985,121397984,2752166520122,0.0121 EOS,0.0002752166 DMD
enjhwbyayqxc,2427083378797,0.0060874536620468,1952319438,44260275191261,0.1952 EOS,0.0044260275 DMD
eosxuhongwei,101455405408,0.00025446389052010744,81609623,1850140049669,0.0081 EOS,0.0001850140 DMD
tsni24nikqfp,3145567611522,0.007889509377080602,2530260331,57362548536627,0.2530 EOS,0.0057362548 DMD
eoshexiang53,10607192741194,0.02660427526326788,8532310328,193432691201858,0.8532 EOS,0.0193432691 DMD
yangsbovip12,165080702192,0.00041404474764688285,132789119,3010410508190,0.0132 EOS,0.0003010410 DMD
shishengchen,22509509704,5.645689739196781e-05,18106404,410483258475,0.0018 EOS,0.0000410483 DMD
timesonmysid,1164420510603,0.0029205242651968665,936647178,21234364129337,0.0936 EOS,0.0021234364 DMD
he2dgnygenes,8328958091291,0.02089015436255617,6699723185,151886820369454,0.6699 EOS,0.0151886820 DMD
intermilan32,714402079251,0.0017918171215304125,574657252,13027831223718,0.0574 EOS,0.0013027831 DMD
linshan1min2,311073143521,0.0007802135531206671,250223849,5672727627377,0.0250 EOS,0.0005672727 DMD
gy2tsnzxgmge,30157115590,7.563812819076154e-05,24258055,549944944886,0.0024 EOS,0.0000549944 DMD
johnatboid11,30588267822,7.671951635258438e-05,24604869,557807433915,0.0024 EOS,0.0000557807 DMD
xjf555555555,237089759578,0.0005946532112515472,190712420,4323567165275,0.0190 EOS,0.0004323567 DMD
gm3tsobqgmge,111395565638,0.00027939515795082824,89605379,2031408740752,0.0089 EOS,0.0002031408 DMD
youyou.x,265109954459,0.0006649316530346859,213251560,4834543239348,0.0213 EOS,0.0004834543 DMD
beiyongjin11,30394148666,7.623263923192635e-05,24448722,554267478370,0.0024 EOS,0.0000554267 DMD
cn5zdfx3mlxi,41840081346,0.00010494058779978429,33655705,762995425116,0.0033 EOS,0.0000762995 DMD
fedeoskassad,373113829389,0.0009358199915654173,300128701,6804101132532,0.0300 EOS,0.0006804101 DMD
chuckhriczko,281832565,7.068742239682192e-07,226703,5139496645,0.0000 EOS,0.0000005139 DMD
huimouyixiao,606570985482,0.0015213621415404097,487919095,11061424166554,0.0487 EOS,0.0011061424 DMD
calmdown1234,1948225584088,0.004886413491170673,1567131443,35527827861081,0.1567 EOS,0.0035527827 DMD
linhuanmr.tp,16647108780,4.175320229646644e-05,13390753,303576557022,0.0013 EOS,0.0000303576 DMD
uyhjhbnkmlpp,244768183905,0.0006139117388721819,196888861,4463590856557,0.0196 EOS,0.0004463590 DMD
gi2dmobxguge,60131658118,0.00015081833842758207,48369250,1096560488716,0.0048 EOS,0.0001096560 DMD
qyl121212333,55237103474,0.0001385421328171781,44432124,1007303425125,0.0044 EOS,0.0001007303 DMD
yonron555555,1881810,4.719834215771462e-09,1513,34316673,0.0000 EOS,0.0000000034 DMD
codysincomas,41186460959,0.00010330121939028047,33129940,751076008399,0.0033 EOS,0.0000751076 DMD
malakatalaka,414125817,1.038683608180906e-06,333118,7551995446,0.0000 EOS,0.0000007551 DMD
mhchm5fen.tp,531232128749,0.0013324020904271104,427317339,9687545312318,0.0427 EOS,0.0009687545 DMD
geytomrsgmge,4641914081,1.164254887909786e-05,3733905,84649912085,0.0003 EOS,0.0000084649 DMD
hazdmojxgige,710746590505,0.0017826486609213508,571716817,12961169757008,0.0571 EOS,0.0012961169 DMD
hlec3qjo5cbo,7306660144,1.8326092724911036e-05,5877397,133244202291,0.0005 EOS,0.0000133244 DMD
