owner,lptoken,lpratio,amount1,amount2,token1,token2
angcheewei33,274014633640,0.0011896413664983874,666666694,8973795858293,0.0666 EOS,0.08973795 DOP
eosgateio333,73788817638,0.0003203559922368919,179525255,2416534392021,0.0179 EOS,0.02416534 DOP
museshengw33,2154570092,9.354119794313318e-06,5241983,70560728495,0.0005 EOS,0.00070560 DOP
qiaoqiao1111,21055037670,9.141097120499693e-05,51226068,689538391907,0.0051 EOS,0.00689538 DOP
sonnimsonnim,183307693748,0.0007958349245191744,445980320,6003204285470,0.0445 EOS,0.06003204 DOP
eosguozhenwe,20109558230,8.730614863382189e-05,48925754,658574573041,0.0048 EOS,0.00658574 DOP
alanonestars,2166924,9.407754594029978e-09,5272,70965310,0.0000 EOS,0.00000070 DOP
alibaba11.tp,308825442,1.340773359254334e-06,751360,10113826533,0.0000 EOS,0.00010113 DOP
cn5zdfx3mlxi,22919277298,9.950461404834986e-05,55761689,750590992020,0.0055 EOS,0.00750590 DOP
jacloneoskey,3548170038,1.5404468719435488e-05,8632556,116200194013,0.0008 EOS,0.00116200 DOP
macangjie.tp,5156619278,2.238759121329038e-05,12545849,168875830115,0.0012 EOS,0.00168875 DOP
12qazwsxedcr,24107013704,0.00010466120127985551,58651404,789488564384,0.0058 EOS,0.00789488 DOP
135135135.tp,605049132,2.626835897884213e-06,1472060,19814954123,0.0001 EOS,0.00019814 DOP
ijingjing.tp,313413388788,0.0013606920446682998,762522296,10264078720462,0.0762 EOS,0.10264078 DOP
pragagayagag,211742721246,0.0009192863056362224,515161610,6934432404940,0.0515 EOS,0.06934432 DOP
sk11jn2fiopp,31757927646,0.0001378778349903034,77265773,1040050875356,0.0077 EOS,0.01040050 DOP
uirbnrjyc2v2,73257126432,0.0003180476416044508,178231672,2399121860877,0.0178 EOS,0.02399121 DOP
yr5fpagrggk5,372771665056,0.001618397481616701,906938619,12208022540736,0.0906 EOS,0.12208022 DOP
game215xxxxx,26821633457,0.00011644679064631704,65255966,878390544445,0.0065 EOS,0.00878390 DOP
hangzhang412,5046366070,2.190892416079175e-05,12277607,165265111343,0.0012 EOS,0.00165265 DOP
huadiaini211,132784048,5.764852563292008e-07,323058,4348588701,0.0000 EOS,0.00004348 DOP
manuinfinito,9044651744,3.9267581140832466e-05,22005277,296206291181,0.0022 EOS,0.00296206 DOP
myeosbank123,118474398468,0.0005143595559707056,288243494,3879957256891,0.0288 EOS,0.03879957 DOP
rachelkeep12,10635392950,4.617382376339758e-05,25875487,348302001021,0.0025 EOS,0.00348302 DOP
vsuwvnzfansd,47338185160,0.0002055199115945145,115171919,1550293881333,0.0115 EOS,0.01550293 DOP
zhanlifei123,101778610920,0.0004418743779000185,247623308,3333181388906,0.0247 EOS,0.03333181 DOP
4iwsoqf2fwg3,2413411964,1.0477888237708342e-05,5871735,79037626564,0.0005 EOS,0.00079037 DOP
chuuuuuuur12,1685761326,7.318774843563765e-06,4101390,55207555174,0.0004 EOS,0.00055207 DOP
maguanq12345,31022626,1.3468550455409319e-07,75476,1015970238,0.0000 EOS,0.00001015 DOP
yycomeonbaby,40549192164,0.00017604532916940115,98654570,1327958904474,0.0098 EOS,0.01327958 DOP
chenqiji1234,54105152070,0.000234898867217878,131635680,1771907518618,0.0131 EOS,0.01771907 DOP
empressofeos,27663987858,0.00012010389328849976,67305381,905977087304,0.0067 EOS,0.00905977 DOP
gi3tenbsgene,96715568582,0.0004198930533057606,235305127,3167370140946,0.0235 EOS,0.03167370 DOP
lovery112233,153503380137,0.0006664387535894161,373467612,5027132962238,0.0373 EOS,0.05027132 DOP
lxindmrun2k1,845819796,3.6721477410100672e-06,2057845,27700032225,0.0002 EOS,0.00027700 DOP
mykeyabcdefg,343728868052,0.0014923074540301954,836278651,11256890376714,0.0836 EOS,0.11256890 DOP
nycnymxxq123,777308236,3.3747030944354017e-06,1891159,25456324489,0.0001 EOS,0.00025456 DOP
zsqydcfzy.tp,4600788912,1.9974439815623522e-05,11193536,150672757636,0.0011 EOS,0.00150672 DOP
