owner,lptoken,lpratio,amount1,amount2,token1,token2
richdongdong,721457835,6.359179708737299e-05,11741589,13142707,0.0011 EOS,0.0013 DEOS
2awmtshfknxo,10918923424,0.000962431800039391,177703407,198908667,0.0177 EOS,0.0198 DEOS
gu4dmmrqguge,1083983845,9.554609760004946e-05,17641631,19746798,0.0017 EOS,0.0019 DEOS
gy4tomzqgage,277957533,2.450014149121103e-05,4523706,5063517,0.0004 EOS,0.0005 DEOS
jxx222555.tp,48628566,4.286290551854531e-06,791420,885860,0.0000 EOS,0.0000 DEOS
haydaojxgqge,14453633929,0.0012739934496492614,235230150,263300048,0.0235 EOS,0.0263 DEOS
yushow333333,721035329,6.355455594240685e-05,11734713,13135010,0.0011 EOS,0.0013 DEOS
5tatpil1j2fk,10916398556,0.0009622092494123977,177662315,198862672,0.0177 EOS,0.0198 DEOS
eospluser.tp,467334896,4.119251941907396e-05,7605786,8513381,0.0007 EOS,0.0008 DEOS
gmajor512333,11556501635,0.001018630155999088,188079872,210523350,0.0188 EOS,0.0210 DEOS
songjiayi.tp,220597346018,0.019444215566651466,3590179962,4018594363,0.3590 EOS,0.4018 DEOS
awayfromduck,505065902,4.451826121721308e-05,8219851,9200722,0.0008 EOS,0.0009 DEOS
china2345eos,8635450887,0.0007611586068146022,140540325,157310932,0.0140 EOS,0.0157 DEOS
eoskekoukele,12300030722,0.0010841673898265695,200180666,224068126,0.0200 EOS,0.0224 DEOS
summerpocket,184050428,1.622284339211612e-05,2995385,3352823,0.0002 EOS,0.0003 DEOS
1rwk5c5eosda,8876564823,0.000782411225816307,144464408,161703275,0.0144 EOS,0.0161 DEOS
f34knrhfnrqe,25659068740,0.002261679357553911,417596476,467428057,0.0417 EOS,0.0467 DEOS
qjyailcm1314,5299621096,0.0004671269934670448,86250328,96542537,0.0086 EOS,0.0096 DEOS
yxbbing12345,619659845,5.461896900244073e-05,10084846,11288266,0.0010 EOS,0.0011 DEOS
allen.x,8100453483,0.0007140020791466487,131833343,147564951,0.0131 EOS,0.0147 DEOS
hhhhb1314521,5636206247,0.0004967947766508185,91728187,102674066,0.0091 EOS,0.0102 DEOS
petersonseos,33427792202,0.0029464416015226353,544030977,608949925,0.0544 EOS,0.0608 DEOS
chensongeos1,1450779720,0.00012787675883056397,23611164,26428673,0.0023 EOS,0.0026 DEOS
allneedlov.e,33079480,2.9157401553700128e-06,538362,602604,0.0000 EOS,0.0000 DEOS
giztknzqgyge,3575060475,0.00031511823598296264,58183431,65126431,0.0058 EOS,0.0065 DEOS
iversonismvp,730074506,6.435130036977986e-05,11881824,13299676,0.0011 EOS,0.0013 DEOS
penpacn12345,2736649263,0.00024121776241019664,44538447,49853198,0.0044 EOS,0.0049 DEOS
jamiedornan4,145849648,1.2855694083467506e-05,2373675,2656924,0.0002 EOS,0.0002 DEOS
jdyycs3fbwuk,4567184070,0.0004025674523863509,74330054,83199823,0.0074 EOS,0.0083 DEOS
jianjiandeos,215776554,1.901929422969061e-05,3511722,3930774,0.0003 EOS,0.0003 DEOS
basker333333,38406595958,0.0033852906413828826,625060064,699648172,0.0625 EOS,0.0699 DEOS
eos.yes,1136875070,0.00010020811370789668,18502426,20710311,0.0018 EOS,0.0020 DEOS
eosgateio222,4574243905,0.00040318973074138513,74444951,83328431,0.0074 EOS,0.0083 DEOS
hehuanyangya,946251936,8.340592920117896e-05,15400070,17237753,0.0015 EOS,0.0017 DEOS
eosnanning12,11499091289,0.0010135698088846264,187145529,209477513,0.0187 EOS,0.0209 DEOS
yudeyin12345,2223447919,0.00019598241510453585,36186193,40504273,0.0036 EOS,0.0040 DEOS
zhangzhiwei1,721597709,6.36041260671058e-05,11743865,13145255,0.0011 EOS,0.0013 DEOS
licklihuieos,86436344533,0.007618799347458466,1406735111,1574600117,0.1406 EOS,0.1574 DEOS
tymmtymmtymm,108110399,9.52922571870459e-06,1759476,1969433,0.0001 EOS,0.0001 DEOS
zhangpingeos,4737628273,0.0004175909958923897,77104001,86304783,0.0077 EOS,0.0086 DEOS
4u11nxnaxiwz,902415070,7.954199571486737e-05,14686634,16439182,0.0014 EOS,0.0016 DEOS
gliuzdkk5ptu,734902322,6.477684082488791e-05,11960395,13387624,0.0011 EOS,0.0013 DEOS
helloworldst,934672676,8.238529304391562e-05,15211620,17026815,0.0015 EOS,0.0017 DEOS
rlaghek12345,924949808,8.152828571934576e-05,15053382,16849695,0.0015 EOS,0.0016 DEOS
1234qiyuqing,394981825,3.481506867078416e-05,6428254,7195334,0.0006 EOS,0.0007 DEOS
aimaodeyu111,10246729430,0.0009031822888468224,166763577,186663393,0.0166 EOS,0.0186 DEOS
eossjg555555,14428141532,0.001271746461317234,234815266,262835656,0.0234 EOS,0.0262 DEOS
we.bank,3002653528,0.0002646643013811897,48867616,54698965,0.0048 EOS,0.0054 DEOS
sleepingnoon,15480063228,0.001364466489846465,251935092,281998382,0.0251 EOS,0.0281 DEOS
uyhjhbnkmlpp,16135795424,0.0014222650010396929,262607009,293943774,0.0262 EOS,0.0293 DEOS
cacithermini,23678756829,0.002087127793893895,385367275,431352962,0.0385 EOS,0.0431 DEOS
eszhengzhike,5460178423,0.0004812790734142741,88863368,99467389,0.0088 EOS,0.0099 DEOS
gotoswimming,5983355490,0.0005273937155616297,97377975,108998041,0.0097 EOS,0.0108 DEOS
jeonghckrgma,6124895,5.39869499125289e-07,99681,111576,0.0000 EOS,0.0000 DEOS
vivifyingleo,5170687550,0.00045576234331394543,84151959,94193770,0.0084 EOS,0.0094 DEOS
yangsbovip12,5398099602,0.0004758072307133693,87853047,98336507,0.0087 EOS,0.0098 DEOS
bcjingling12,2064648390,0.00018198527357271175,33601760,37611442,0.0033 EOS,0.0037 DEOS
chinaxiongan,71391246068,0.00629267216118177,1161878987,1300525433,0.1161 EOS,0.1300 DEOS
dafuwen55555,722312585,6.366713771841684e-05,11755500,13158278,0.0011 EOS,0.0013 DEOS
onlyforgames,5408979492,0.0004767662219719685,88030115,98534705,0.0088 EOS,0.0098 DEOS
comefromhere,3892654486,0.00034311207418651735,63352213,70912001,0.0063 EOS,0.0070 DEOS
tanduoroueos,1563947504,0.00013785176001265752,25452948,28490236,0.0025 EOS,0.0028 DEOS
wowogege1111,10806149725,0.0009524915348767006,175868036,196854282,0.0175 EOS,0.0196 DEOS
brianyouaret,3600170742,0.00031733154205077147,58592095,65583861,0.0058 EOS,0.0065 DEOS
ge3dknbsg4ge,2815219484,0.0002481432143334432,45817163,51284502,0.0045 EOS,0.0051 DEOS
unfabibenwei,2400602666,0.00021159744924480396,39069353,43731479,0.0039 EOS,0.0043 DEOS
xianrenwoyun,10582100500,0.0009327430587183079,172221678,192772806,0.0172 EOS,0.0192 DEOS
gyzdgmjqgqge,985138474,8.683352359957707e-05,16032941,17946144,0.0016 EOS,0.0017 DEOS
xiyatueos222,17563010901,0.0015480647257226222,285834670,319943181,0.0285 EOS,0.0319 DEOS
zeroice12345,1471659777,0.0001297171995098405,23950983,26809042,0.0023 EOS,0.0026 DEOS
dongyifangcn,60548007409,0.005336911478961047,985407335,1102995506,0.0985 EOS,0.1102 DEOS
eosyuanyimin,12247847612,0.0010795677894320321,199331396,223117513,0.0199 EOS,0.0223 DEOS
kutcher22222,102409398,9.026719707681907e-06,1666693,1865579,0.0001 EOS,0.0001 DEOS
seraphim2eos,800338840,7.054464259082234e-05,13025362,14579672,0.0013 EOS,0.0014 DEOS
infos4eosram,129382729,1.1404242701416596e-05,2105679,2356949,0.0002 EOS,0.0002 DEOS
victorwinwin,2994628077,0.0002639569102811587,48737003,54552766,0.0048 EOS,0.0054 DEOS
vp13wz1faucb,726845868,6.406671701285425e-05,11829278,13240860,0.0011 EOS,0.0013 DEOS
ha3tiobxgmge,19694836,1.7359711875345961e-06,320529,358778,0.0000 EOS,0.0000 DEOS
silverknight,1300963027,0.00011467139563486555,21172926,23699481,0.0021 EOS,0.0023 DEOS
yaoyaoeoseos,27993993020,0.002467487685947961,455596926,509963082,0.0455 EOS,0.0509 DEOS
liwancen2222,1446436547,0.0001274939364912219,23540480,26349554,0.0023 EOS,0.0026 DEOS
caikui223355,726850915,6.40671618729477e-05,11829360,13240952,0.0011 EOS,0.0013 DEOS
jiangming111,11263013538,0.0009927610967047451,183303408,205176914,0.0183 EOS,0.0205 DEOS
mytaobao2222,62367760308,0.005497310814152086,1015023468,1136145717,0.1015 EOS,0.1136 DEOS
king3hz12345,144115643,1.270285286564569e-05,2345454,2625336,0.0002 EOS,0.0002 DEOS
m55ejqtex4sa,12614616,1.1118960278629849e-06,205300,229798,0.0000 EOS,0.0000 DEOS
rockman53211,3982205317,0.0003510053951786688,64809636,72543338,0.0064 EOS,0.0072 DEOS
wangsanshui2,321507599,2.8338795430306032e-05,5232475,5856863,0.0005 EOS,0.0005 DEOS
aaaaa1112221,187490282,1.652604406021641e-05,3051368,3415487,0.0003 EOS,0.0003 DEOS
clarence3333,7664916566,0.0006756123439379043,124745063,139630829,0.0124 EOS,0.0139 DEOS
eosubroutine,2159578134,0.0001903527106218974,35146724,39340765,0.0035 EOS,0.0039 DEOS
geydmnrzgene,2222022502,0.00019585677390385656,36162994,40478307,0.0036 EOS,0.0040 DEOS
yangchaooooo,1983235954,0.00017480929895667512,32276788,36128362,0.0032 EOS,0.0036 DEOS
zhuyukun1111,5883910844,0.0005186283193831301,95759532,107186470,0.0095 EOS,0.0107 DEOS
asschan12345,315538962,2.781269905352722e-05,5135336,5748133,0.0005 EOS,0.0005 DEOS
zztaoyong.tp,11623788,1.0245610096987042e-06,189174,211749,0.0000 EOS,0.0000 DEOS
tmdflehd1234,51818270,4.567442130916365e-06,843332,943966,0.0000 EOS,0.0000 DEOS
colocofe1234,6231887795,0.0005493002153492675,101422791,113525523,0.0101 EOS,0.0113 DEOS
g44tkobrgege,16916206381,0.0014910531308717108,275308050,308160423,0.0275 EOS,0.0308 DEOS
jasongu12345,935914238,8.249472862690488e-05,15231826,17049433,0.0015 EOS,0.0017 DEOS
oneaaaaaaeos,15238422962,0.0013431674782921573,248002443,277596452,0.0248 EOS,0.0277 DEOS
zhoupeng3333,12659941665,0.0011158911892593958,206038149,230624579,0.0206 EOS,0.0230 DEOS
bbitkxvzteue,143685188696,0.012664911129583798,2338449190,2617495177,0.2338 EOS,0.2617 DEOS
gu2domjsguge,43290282,3.8157556758658746e-06,704541,788613,0.0000 EOS,0.0000 DEOS
swxxrxgksae2,5066198067,0.00044655227769631924,82451412,92290298,0.0082 EOS,0.0092 DEOS
verycoolcool,5447332366,0.00048014677737355423,88654300,99233374,0.0088 EOS,0.0099 DEOS
cheungboneos,1294144814,0.00011407041468135704,21061961,23575274,0.0021 EOS,0.0023 DEOS
googlecloud1,251862604,2.2200043897874333e-05,4099016,4588149,0.0004 EOS,0.0004 DEOS
zsqydycfzyzs,7348247424,0.0006477000268973713,119591332,133862107,0.0119 EOS,0.0133 DEOS
a1veez5nigon,6670389901,0.0005879513126058906,108559330,121513661,0.0108 EOS,0.0121 DEOS
hazdamjxgage,26261851938,0.002314810760326595,427406658,478408884,0.0427 EOS,0.0478 DEOS
tlsdudalswkd,14555208409,0.001282946576787198,236883255,265150417,0.0236 EOS,0.0265 DEOS
wangzihao321,104370518,9.199579629709074e-06,1698610,1901304,0.0001 EOS,0.0001 DEOS
