owner,lptoken,lpratio,amount1,amount2,token1,token2
wangxinyi123,845871915,2.0758422841476738e-05,15936095034,3505495,1.5936 KEY,0.0003 EOS
eoscatsister,8752933840,0.0002148045094441878,164903909246,36274252,16.4903 KEY,0.0036 EOS
firstpoolbak,823592879722,0.020211676192723304,15516361482529,3413165970,1551.6361 KEY,0.3413 EOS
chenqiji1234,47896126985,0.001175412067468506,902355566943,198493011,90.2355 KEY,0.0198 EOS
wumaobing521,144781875,3.553071484861665e-06,2727667958,600010,0.2727 KEY,0.0000 EOS
yc5p4iduinwz,2338603770,5.739134383759699e-05,44058930514,9691733,4.4058 KEY,0.0009 EOS
zhuyunxuanya,6872375135,0.00016865398466100012,129474476362,28480767,12.9474 KEY,0.0028 EOS
tptptptp..tp,9648372483,0.00023677934233598812,181773833711,39985164,18.1773 KEY,0.0039 EOS
prayouhang11,489279435,1.2007337303980395e-05,9217948292,2027691,0.9217 KEY,0.0002 EOS
iwuxgfm3kw2s,26942736960,0.0006611978910806651,507596964827,111657149,50.7596 KEY,0.0111 EOS
adaloveyyy33,7078100825,0.00017370266967659678,133350316296,29333343,13.3350 KEY,0.0029 EOS
chaojie12345,251180633385,0.006164188342150808,4732203982054,1040952649,473.2203 KEY,0.1040 EOS
firstpoolyfi,18340402345935,0.45008921590656037,345530321523207,76007015979,34553.0321 KEY,7.6007 EOS
zhangchaohe2,63277822105,0.0015528920684679947,1192144305496,262238436,119.2144 KEY,0.0262 EOS
mykeyxhyzdai,183479749605,0.004502750543678785,3456729884012,760383987,345.6729 KEY,0.0760 EOS
andy44444444,780994951842,0.01916628647895822,14713823160906,3236629963,1471.3823 KEY,0.3236 EOS
ge3dknbsg4ge,16562951580,0.0004064690484499006,312043426139,68640834,31.2043 KEY,0.0068 EOS
jiaxueyifang,13332094605,0.0003271810451032185,251174584316,55251390,25.1174 KEY,0.0055 EOS
awayfromduck,575300790,1.411837519142081e-05,10838577212,2384184,1.0838 KEY,0.0002 EOS
diyiliuliang,659091426720,0.016174669337550875,12417179748416,2731432585,1241.7179 KEY,0.2731 EOS
guluiloveyou,5298264640790,0.13002396200796393,99818480004773,21957276488,9981.8480 KEY,2.1957 EOS
konglong1314,8273383380,0.00020303592953749508,155869253326,34286880,15.5869 KEY,0.0034 EOS
mytaobao2222,189659589710,0.004654409124271694,3573157108354,785994723,357.3157 KEY,0.0785 EOS
eoseosdalian,17499793290,0.0004294599481438716,329693377933,72523330,32.9693 KEY,0.0072 EOS
eosotcotc111,11648426600,0.0002858623870975847,219454541531,48273867,21.9454 KEY,0.0048 EOS
huanggejian5,58935065,1.4463170815405502e-06,1110327438,244241,0.1110 KEY,0.0000 EOS
fajiaojun123,202107485,4.959891159239419e-06,3807673515,837581,0.3807 KEY,0.0000 EOS
mykey4444444,13842208010,0.00033969966591367,260785041356,57365422,26.0785 KEY,0.0057 EOS
zvpxvbjbkznd,2898630,7.113486821582168e-08,54609737,12012,0.0054 KEY,0.0000 EOS
averygoodboy,124251876965,0.003049247711323544,2340885995180,514929510,234.0885 KEY,0.0514 EOS
wangjunjie54,86756135,2.1290700193329384e-06,1634472060,359538,0.1634 KEY,0.0000 EOS
wodehehuoren,377939015845,0.009274947849760549,7120312150078,1566269718,712.0312 KEY,0.1566 EOS
zhengxin4444,99196312915,0.0024343626632940167,1868843073828,411093257,186.8843 KEY,0.0411 EOS
zhangqindan1,15288635583,0.000375196240084601,288035511381,63359764,28.8035 KEY,0.0063 EOS
cleardcepzjr,48670020,1.1944040663214711e-06,916935590,201700,0.0916 KEY,0.0000 EOS
cn5zdfx3mlxi,17605019765,0.0004320422961606728,331675828320,72959414,33.1675 KEY,0.0072 EOS
fqhzmseosqbo,10335770395,0.0002536486771189549,194724303230,42833905,19.4724 KEY,0.0042 EOS
meng11222333,28529145710,0.0007001297234868971,537484658407,118231606,53.7484 KEY,0.0118 EOS
lll133333333,14491726900,0.00035563941698360193,273021876005,60057183,27.3021 KEY,0.0060 EOS
mysteorrrrrr,42000710,1.0307334743727015e-06,791286829,174060,0.0791 KEY,0.0000 EOS
prazhengaoao,1463303645,3.5910727463252126e-05,27568412590,6064280,2.7568 KEY,0.0006 EOS
mykeyisangel,17492750550,0.00042928711325919216,329560693809,72494144,32.9560 KEY,0.0072 EOS
gm3dmnrtg4ge,543267093385,0.013332240780622041,10235067361643,2251428832,1023.5067 KEY,0.2251 EOS
hexoctmining,230028065,5.645086157845418e-06,4333692890,953291,0.4333 KEY,0.0000 EOS
lanyangyang1,1434489036665,0.035203592241923175,27025549860427,5944865825,2702.5549 KEY,0.5944 EOS
maktalkmykey,2084009227250,0.05114337522932735,39262409011906,8636632918,3926.2409 KEY,0.8636 EOS
ez2eosfinder,197540190,4.847805819638373e-06,3721626389,818653,0.3721 KEY,0.0000 EOS
fhs4skg1ld1y,596470430,1.4637896327811585e-05,11237409930,2471916,1.1237 KEY,0.0002 EOS
wangjunhewcy,6473551360,0.00015886650689531028,121960698605,26827945,12.1960 KEY,0.0026 EOS
helloworldst,3297980215,8.093526527097707e-05,62133433202,13667619,6.2133 KEY,0.0013 EOS
kakaxisai.tp,30577671410,0.0007504023025005083,576078563296,126721187,57.6078 KEY,0.0126 EOS
tangxuwallet,11619361120,0.00028514909527026293,218906952419,48153412,21.8906 KEY,0.0048 EOS
tlsodo123123,48288800935,0.001185048623250043,909753482956,200120346,90.9753 KEY,0.0200 EOS
bihumykeyzty,206759989450,0.005074067611882314,3895325974057,856862871,389.5325 KEY,0.0856 EOS
gududewulang,44597983060,0.0010944727846136097,840219049470,184824713,84.0219 KEY,0.0184 EOS
yunruzeng123,80943100,1.9864131508609503e-06,1524955387,335447,0.1524 KEY,0.0000 EOS
gekm25uonsti,8322217645,0.00020423436431709493,156789283267,34489261,15.6789 KEY,0.0034 EOS
sailor225225,25534275630,0.0006266330411009743,481061772903,105820148,48.1061 KEY,0.0105 EOS
eosxx11xxeos,20561447955,0.0005045955815697075,387374474608,85211560,38.7374 KEY,0.0085 EOS
fulyfighting,811964150,1.9926297183918494e-05,15297278027,3364973,1.5297 KEY,0.0003 EOS
hanshuxia123,28890278735,0.0007089922378960338,544288348309,119728228,54.4288 KEY,0.0119 EOS
fortunately1,1022496958915,0.02509295302384125,19263683331827,4237472070,1926.3683 KEY,0.4237 EOS
haydqmjrgyge,143152263340,0.0035130794159611615,2696966328528,593257234,269.6966 KEY,0.0593 EOS
ixguang2zhao,8154927425,0.00020012891872607579,153637561598,33795970,15.3637 KEY,0.0033 EOS
brianyouaret,30041801500,0.0007372515949494672,565982857716,124500414,56.5982 KEY,0.0124 EOS
hongyan12333,292427734895,0.007176427617325103,5509292945417,1211890508,550.9292 KEY,0.1211 EOS
mykeycaijuan,614754603910,0.015086605649637073,11581880917349,2547690182,1158.1880 KEY,0.2547 EOS
luzuobinwqxy,15773312980,0.000387090639425939,297166757995,65368383,29.7166 KEY,0.0065 EOS
dappdapp5555,1628848695,3.997334508451859e-05,30687255529,6750338,3.0687 KEY,0.0006 EOS
eszhengzhike,392842164165,0.009640683901531227,7401085141509,1628031931,740.1085 KEY,0.1628 EOS
hellomykey11,2163563540,5.309570634901889e-05,40761199864,8966325,4.0761 KEY,0.0008 EOS
ge2donzqg4ge,8188968405,0.00020096431359407804,154278888355,33937044,15.4278 KEY,0.0033 EOS
ntacpakxw2u2,8613146365,0.00021137400482222933,162270335006,35694939,16.2270 KEY,0.0035 EOS
vhgvpynxijh5,5254398710,0.0001289474544144073,98992052705,21775485,9.8992 KEY,0.0021 EOS
btceos112233,180013424760,0.004417683956690344,3391424864220,746018707,339.1424 KEY,0.0746 EOS
cinimodbbb2u,2113250,5.186096889119521e-08,39813300,8757,0.0039 KEY,0.0000 EOS
dcjhotmykey2,18417656945,0.0004519851100784812,346985786128,76327177,34.6985 KEY,0.0076 EOS
wangchengjia,5126319175,0.00012580427268946528,96579054230,21244693,9.6579 KEY,0.0021 EOS
22jdtia3mpax,3397101270,8.336778104043995e-05,64000858428,14078400,6.4000 KEY,0.0014 EOS
gu3dsmjzgige,119382829125,0.0029297570980217668,2249153892801,494751010,224.9153 KEY,0.0494 EOS
szsjlykp1234,127525398,3.1295827273229802e-06,2402558621,528495,0.2402 KEY,0.0000 EOS
yangnanjun22,891451353955,0.021876981396178448,16794804560143,3694387725,1679.4804 KEY,0.3694 EOS
daheso123451,1975700430,4.848538437882456e-05,37221888153,8187775,3.7221 KEY,0.0008 EOS
eoskidultlab,6211821870,0.00015244344055730086,117029755809,25743276,11.7029 KEY,0.0025 EOS
lxm123eoskey,21332184462,0.0005235101170069891,401895030268,88405676,40.1895 KEY,0.0088 EOS
intermilan32,371540618075,0.009117925676471319,6999767333394,1539753226,699.9767 KEY,0.1539 EOS
luckydog5512,786421645,1.9299462187014107e-05,14816061214,3259119,1.4816 KEY,0.0003 EOS
zws112233445,14866729265,0.00036484229690097547,280086862111,61611283,28.0086 KEY,0.0061 EOS
wwwhuawei123,12296699475,0.0003017715598899096,231667901452,50960465,23.1667 KEY,0.0050 EOS
asdfgh123445,3987947780,9.786766154420489e-05,75132314583,16527009,7.5132 KEY,0.0016 EOS
fengzhi54321,2965505,7.277603811744179e-08,55869651,12289,0.0055 KEY,0.0000 EOS
michaelleeji,119121634100,0.002923347147913611,2244233019242,493668556,224.4233 KEY,0.0493 EOS
wanghaoyu555,493770701150,0.012117556830343688,9302563046819,2046303939,930.2563 KEY,0.2046 EOS
tongweitoeos,865963640445,0.021251491029468494,16314620010323,3588760541,1631.4620 KEY,0.3588 EOS
zhaojinsong3,13024309640,0.0003196277378773613,245375963549,53975855,24.5375 KEY,0.0053 EOS
zxc1dai12345,20653675,5.068589124163522e-07,389112017,85593,0.0389 KEY,0.0000 EOS
linkboy12345,245698133145,0.00602964308040108,4628914532077,1018231856,462.8914 KEY,0.1018 EOS
wyc135422111,16966629800,0.0004163756584626644,319648660884,70313773,31.9648 KEY,0.0070 EOS
g44dsmzygege,102205660095,0.002508214626140242,1925538705640,423564712,192.5538 KEY,0.0423 EOS
llslove21235,1301186875,3.193224277582232e-05,24514157912,5392429,2.4514 KEY,0.0005 EOS
qyxeosqyxeos,1531140823240,0.037575510044759806,28846454454620,6345413956,2884.6454 KEY,0.6345 EOS
tanduoroueos,6983367305,0.00017137782778203938,131565551545,28940745,13.1565 KEY,0.0028 EOS
wenquanijl12,5323923565,0.0001306536540322092,100301890137,22063613,10.0301 KEY,0.0022 EOS
by1112223333,32042492850,0.0007863502779558476,603675570908,132791757,60.3675 KEY,0.0132 EOS
chenchenghui,49452190,1.2135991894908196e-06,931671551,204941,0.0931 KEY,0.0000 EOS
davidgengeos,1130018102950,0.027731614188372115,21289364926386,4683065419,2128.9364 KEY,0.4683 EOS
