owner,lptoken,lpratio,amount1,amount2,token1,token2
tencentqq135,5216271333,0.0006912153458509768,121821866,120936419,0.0121 EOS,0.0120 DEOS
timesonmysid,75198566716,0.00996466632616745,1756202687,1743437949,0.1756 EOS,0.1743 DEOS
tmdflehd1234,51818270,6.866510795336592e-06,1210174,1201378,0.0001 EOS,0.0001 DEOS
yimingyichen,57735891920,0.007650663079779906,1348375813,1338575313,0.1348 EOS,0.1338 DEOS
bh112233key1,15032129,1.9919282534015947e-06,351063,348511,0.0000 EOS,0.0000 DEOS
qpajdnslansq,71599248917,0.009487715734750934,1672143484,1659989720,0.1672 EOS,0.1659 DEOS
shangyong.tp,5709843419,0.0007566192672245733,133348849,132379620,0.0133 EOS,0.0132 DEOS
yuanxiaojian,9813531,1.300404597680901e-06,229187,227521,0.0000 EOS,0.0000 DEOS
gu4tqobrg4ge,75363645189,0.009986541103479239,1760057963,1747265204,0.1760 EOS,0.1747 DEOS
richrichrich,3903657425,0.0005172790571753619,91166812,90504178,0.0091 EOS,0.0090 DEOS
yangsbovip12,486652530,6.448700141519322e-05,11365382,11282774,0.0011 EOS,0.0011 DEOS
yr5fpagrggk5,12262158034,0.0016248755605809363,286372943,284291477,0.0286 EOS,0.0284 DEOS
eoswanglawhu,13119243900,0.0017384491968952982,306389501,304162548,0.0306 EOS,0.0304 DEOS
gq4tiojqgqge,115315869753,0.015280665767741819,2693110376,2673535844,0.2693 EOS,0.2673 DEOS
gyzdgmjqgqge,1937241922,0.0002567066127563041,45242743,44913902,0.0045 EOS,0.0044 DEOS
wangjunjie54,3243058,4.297421115545289e-07,75739,75188,0.0000 EOS,0.0000 DEOS
zs1122334455,11251597945,0.0014909648422096976,262772116,260862190,0.0262 EOS,0.0260 DEOS
11111111muyu,2877891688,0.00038135341730747565,67210870,66722356,0.0067 EOS,0.0066 DEOS
gm3timjvgene,654060197,8.667042345297282e-05,15275055,15164030,0.0015 EOS,0.0015 DEOS
king3hz12345,144115643,1.909696364692172e-05,3365706,3341242,0.0003 EOS,0.0003 DEOS
ok.io,13563913440,0.0017973729741029773,316774405,314471970,0.0316 EOS,0.0314 DEOS
tietou111.tp,5611751369,0.0007436209536903374,131057987,130105409,0.0131 EOS,0.0130 DEOS
yzwvir111111,72079141470,0.009551306962242245,1683350992,1671115768,0.1683 EOS,0.1671 DEOS
cheungboneos,1555771637,0.00020615745644420359,36333808,36069720,0.0036 EOS,0.0036 DEOS
eoslaomaocoi,50824648364,0.0067348446148548045,1186969219,1178341883,0.1186 EOS,0.1178 DEOS
gu3tanjugege,541111942,7.170349359846532e-05,12637238,12545386,0.0012 EOS,0.0012 DEOS
jamiedornan4,145849648,1.9326739053388737e-05,3406202,3381444,0.0003 EOS,0.0003 DEOS
nanamei12345,14799100358,0.001961049304993714,345621212,343109108,0.0345 EOS,0.0343 DEOS
wangjunhewcy,2988759137,0.0003960446166742227,69800091,69292758,0.0069 EOS,0.0069 DEOS
ge2tembsgmge,1442015141,0.00019108342545429087,33677116,33432338,0.0033 EOS,0.0033 DEOS
hedongyufund,6236440910,0.0008263994307990938,145647114,144588497,0.0145 EOS,0.0144 DEOS
oolongtea111,115786832,1.5343073628004645e-05,2704109,2684454,0.0002 EOS,0.0002 DEOS
wowogege1111,10806149725,0.001431937881035705,252369027,250534715,0.0252 EOS,0.0250 DEOS
gu4dmmrqguge,1083983845,0.00014364020206894144,25315580,25131577,0.0025 EOS,0.0025 DEOS
gy3tknbwgene,1785239260,0.00023656452928761822,41692842,41389803,0.0041 EOS,0.0041 DEOS
chenghao5555,7922782042,0.0010498588320391993,185030270,183685400,0.0185 EOS,0.0183 DEOS
cryptominera,18586806084,0.00246296344178634,434080065,430925009,0.0434 EOS,0.0430 DEOS
exchangetran,1849550297,0.0002450864739573224,43194775,42880819,0.0043 EOS,0.0042 DEOS
ez2eosmother,36284795813,0.004808148596171746,847402533,841243294,0.0847 EOS,0.0841 DEOS
feixue123123,691471445,9.16278397900874e-05,16148765,16031390,0.0016 EOS,0.0016 DEOS
focusandview,26580960637,0.003522279944204573,620777184,616265143,0.0620 EOS,0.0616 DEOS
hehuanyangya,946251936,0.00012538915586437273,22098960,21938337,0.0022 EOS,0.0021 DEOS
officialtako,421785,5.5891315086571676e-08,9850,9778,0.0000 EOS,0.0000 DEOS
qiaoqiao1111,718607722,9.522370547540928e-05,16782511,16660529,0.0016 EOS,0.0016 DEOS
qypmsm2i5n3g,1801094771,0.00023866556503132557,42063135,41757404,0.0042 EOS,0.0041 DEOS
smallairdrop,1058950004,0.0001403229330926665,24730934,24551181,0.0024 EOS,0.0024 DEOS
we.bank,3006458966,0.0003983900455529582,70213456,69703119,0.0070 EOS,0.0069 DEOS
kidzhang1.tp,726788909,9.630780590666967e-05,16973576,16850206,0.0016 EOS,0.0016 DEOS
manuinfinito,576173451,7.634954276315745e-05,13456072,13358268,0.0013 EOS,0.0013 DEOS
geydmnrzgene,2222022502,0.00029444328221424267,51893567,51516385,0.0051 EOS,0.0051 DEOS
ha3tggenesis,37738829303,0.00500082458971352,881360328,874954271,0.0881 EOS,0.0874 DEOS
hadoophadoop,1973332869,0.0002614890741775252,46085618,45750651,0.0046 EOS,0.0045 DEOS
haiyang12315,3351016935,0.0004440478996989525,78260333,77691508,0.0078 EOS,0.0077 DEOS
haroldplusss,35240217502,0.004669730076042533,823007237,817025313,0.0823 EOS,0.0817 DEOS
jcdrgijgddsf,18609143385,0.002465923388508899,434601735,431442887,0.0434 EOS,0.0431 DEOS
viresinnumer,35892822,4.756207602802925e-06,838248,832155,0.0000 EOS,0.0000 DEOS
xiaoxiaoxiao,10247490085,0.0013579091176482193,239321976,237582495,0.0239 EOS,0.0237 DEOS
smxuywt3i1tr,129532547032,0.017164537383102,3025129562,3003141789,0.3025 EOS,0.3003 DEOS
tymmtymmtymm,1117895359,0.0001481338638019018,26107556,25917797,0.0026 EOS,0.0025 DEOS
cheesekon233,29654009,3.929493843069413e-06,692545,687512,0.0000 EOS,0.0000 DEOS
eosotcotc111,5140076053,0.000681118603665765,120042386,119169873,0.0120 EOS,0.0119 DEOS
jiaxueyifang,35948274203,0.004763555651097951,839543338,833441223,0.0839 EOS,0.0833 DEOS
kangsunghwab,21726338578,0.002878987245019466,507401349,503713366,0.0507 EOS,0.0503 DEOS
kingandsword,2514842953,0.0003332453261243699,58732156,58305268,0.0058 EOS,0.0058 DEOS
liuairuxunia,709541147,9.402228105282186e-05,16570768,16450326,0.0016 EOS,0.0016 DEOS
zhuwanghu.tp,616703024,8.172017266907447e-05,14402608,14297924,0.0014 EOS,0.0014 DEOS
sunshan33333,1213140180,0.0001607548870741261,28331923,28125996,0.0028 EOS,0.0028 DEOS
xiaomeidaren,183740361,2.4347689962353868e-05,4291109,4259920,0.0004 EOS,0.0004 DEOS
dtest2111111,3604279,4.776080070389262e-07,84175,83563,0.0000 EOS,0.0000 DEOS
eosisrealbtc,2158653091,0.0002860461137112104,50413625,50047200,0.0050 EOS,0.0050 DEOS
eosnanning12,14376269187,0.0019050193603375857,335746327,333305997,0.0335 EOS,0.0333 DEOS
huimouyixiao,11278220149,0.0014944925873691106,263393857,261479412,0.0263 EOS,0.0261 DEOS
joshuagaogrm,5308420901,0.0007034262128571042,123973946,123072857,0.0123 EOS,0.0123 DEOS
qinjinliang2,6025847625,0.0007984934226502711,140728876,139706006,0.0140 EOS,0.0139 DEOS
wangwenbo123,307477660,4.0744290994563e-05,7180896,7128702,0.0007 EOS,0.0007 DEOS
brianyouaret,3600170742,0.000477063616075912,84079122,83468004,0.0084 EOS,0.0083 DEOS
cacithermini,23678756829,0.0031377048941710816,552998523,548979123,0.0552 EOS,0.0548 DEOS
innohyun1eos,20542947579,0.0027221744631620703,479764193,476277088,0.0479 EOS,0.0476 DEOS
ma2tzzvs2zog,5470990112,0.0007249684843825884,127770620,126841935,0.0127 EOS,0.0126 DEOS
mayunbb12345,26277989227,0.0034821327826446958,613701528,609240915,0.0613 EOS,0.0609 DEOS
tongwei54321,28812419587,0.0038179736632254022,672891132,668000308,0.0672 EOS,0.0668 DEOS
geytomrsgmge,14131600,1.8725979071740253e-06,330032,327633,0.0000 EOS,0.0000 DEOS
gu3dgmzygige,7049935824,0.0009341967696321427,164645641,163448935,0.0164 EOS,0.0163 DEOS
heydenjugmge,3611928810,0.0004786216939672484,84353723,83740608,0.0084 EOS,0.0083 DEOS
ozrvinzilofl,28775569277,0.003813090577560317,672030522,667145953,0.0672 EOS,0.0667 DEOS
richrichtang,6612391682,0.0008762171887916536,154427146,153304711,0.0154 EOS,0.0153 DEOS
wyl111111wei,73503787,9.740088716462773e-06,1716622,1704145,0.0001 EOS,0.0001 DEOS
xxeosxxeosxx,29984614177,0.0039733027934042014,700266804,695177003,0.0700 EOS,0.0695 DEOS
4f45wnnxblym,359906617,4.7691724770888184e-05,8405332,8344239,0.0008 EOS,0.0008 DEOS
eosboomboomm,4568941856,0.0006054368194362568,106704001,105928436,0.0106 EOS,0.0105 DEOS
gaohongdeeos,1798732054,0.00023835247812613121,42007955,41702626,0.0042 EOS,0.0041 DEOS
lovenieflsky,112610729665,0.01492220390444245,2629933982,2610818639,0.2629 EOS,0.2610 DEOS
shimrise5555,26852906696,0.0035583158934918177,627128268,622570065,0.0627 EOS,0.0622 DEOS
wglzyszaq555,18107225155,0.0023994135080232857,422879834,419806186,0.0422 EOS,0.0419 DEOS
g44tkobrgege,18117434363,0.002400766344328779,423118262,420042881,0.0423 EOS,0.0420 DEOS
he2dgnygenes,44995901230,0.0059624692515148426,1050843468,1043205545,0.1050 EOS,0.1043 DEOS
lukykazan123,134693890422,0.01784847415107735,3145668629,3122804734,0.3145 EOS,0.3122 DEOS
thomasmunger,85801884,1.1369726599251924e-05,2003834,1989270,0.0002 EOS,0.0001 DEOS
zhangqindan1,18742280361,0.0024835655537715075,437711043,434529596,0.0437 EOS,0.0434 DEOS
4noeatbfx.tp,2346200603,0.00031089829453057234,54793648,54395387,0.0054 EOS,0.0054 DEOS
aimaodeyu111,10246729430,0.0013578083221996442,239304212,237564859,0.0239 EOS,0.0237 DEOS
g44dsmzygege,1078875560,0.00014296329614178185,25196280,25013144,0.0025 EOS,0.0025 DEOS
rushtomyhero,727305866,9.63763085954168e-05,16985649,16862191,0.0016 EOS,0.0016 DEOS
15zso15zsoso,38186323,5.0601225998805055e-06,891811,885329,0.0000 EOS,0.0000 DEOS
anameisapple,2908694971,0.0003854352030415673,67930256,67436513,0.0067 EOS,0.0067 DEOS
gyztemzwgage,720558748,9.548223863545076e-05,16828076,16705763,0.0016 EOS,0.0016 DEOS
mykeyczy1111,306837412,4.065945084448287e-05,7165943,7113858,0.0007 EOS,0.0007 DEOS
yudeyin12345,4456503884,0.000590537507889504,104078102,103321623,0.0104 EOS,0.0103 DEOS
zhanglicheng,18734146760,0.0024824877590270775,437521090,434341023,0.0437 EOS,0.0434 DEOS
hezdenrsgqge,55546831375,0.007360587632184147,1297252046,1287823133,0.1297 EOS,0.1287 DEOS
subin1234eos,15424054506,0.0020438628455428753,360216519,357598331,0.0360 EOS,0.0357 DEOS
222222dragon,99474970987,0.013181566311419307,2323158791,2306273204,0.2323 EOS,0.2306 DEOS
basker333333,49497414260,0.006558970983738696,1155972723,1147570681,0.1155 EOS,0.1147 DEOS
bihumykeyzty,2276354899,0.000301642943463779,53162457,52776052,0.0053 EOS,0.0052 DEOS
f34knrhfnrqe,25757491396,0.003413160893472966,601545715,597173456,0.0601 EOS,0.0597 DEOS
fortunately1,237404265546,0.03145876835005422,5544387710,5504089028,0.5544 EOS,0.5504 DEOS
go12xytiussn,52464650105,0.006952163519151441,1225270155,1216364433,0.1225 EOS,0.1216 DEOS
tumaoran1234,9034763759,0.0011972090709413746,210999718,209466093,0.0210 EOS,0.0209 DEOS
wangmingwang,2521753017,0.00033416098828469417,58893535,58465474,0.0058 EOS,0.0058 DEOS
gu4timrtgage,5801176964,0.0007687220018916871,135481871,134497138,0.0135 EOS,0.0134 DEOS
gu3tambqgqge,272225807,3.6073019082549754e-05,6357617,6311407,0.0006 EOS,0.0006 DEOS
m55ejqtex4sa,12614616,1.6715802542814667e-06,294604,292463,0.0000 EOS,0.0000 DEOS
bm.bank,43236410322,0.005729316672046663,1009751958,1002412703,0.1009 EOS,0.1002 DEOS
bryanchoesen,706092604,9.356530983904567e-05,16490230,16370373,0.0016 EOS,0.0016 DEOS
defibox11111,612777179,8.119995350557637e-05,14310923,14206906,0.0014 EOS,0.0014 DEOS
eoseoseosxxx,8492710191,0.0011253808011762374,198340488,196898875,0.0198 EOS,0.0196 DEOS
eosiovvvvvvv,45469983244,0.006025290516427892,1061915276,1054196879,0.1061 EOS,0.1054 DEOS
gm4damzxgene,143905111,1.906906575973321e-05,3360789,3336361,0.0003 EOS,0.0003 DEOS
mc2haqagwsws,536229330,7.105649191339479e-05,12523209,12432185,0.0012 EOS,0.0012 DEOS
seraphim3eos,15276855146,0.0020243572542812094,356778795,354185593,0.0356 EOS,0.0354 DEOS
szsjlykp1234,113548127,1.5046419724852843e-05,2651826,2632551,0.0002 EOS,0.0002 DEOS
yuyong521521,3417047557,0.00045279770896093267,79802426,79222392,0.0079 EOS,0.0079 DEOS
dongyuheqing,84179733498,0.011154773187383027,1965950690,1951661426,0.1965 EOS,0.1951 DEOS
heixiongmao1,53531421517,0.007093522877861302,1250183752,1241096949,0.1250 EOS,0.1241 DEOS
liwancen2222,1799929635,0.00023851117124469326,42035924,41730391,0.0042 EOS,0.0041 DEOS
ljfree123451,6404900397,0.0008487222309632515,149581352,148494138,0.0149 EOS,0.0148 DEOS
maktalkmykey,1857676688,0.000246163313294657,43384560,43069225,0.0043 EOS,0.0043 DEOS
shiyishao123,17300746127,0.0022925458539704863,404045158,401108407,0.0404 EOS,0.0401 DEOS
zwmdeeos1.tp,13806287684,0.001829490321188041,322434862,320091285,0.0322 EOS,0.0320 DEOS
anieter12345,19305022441,0.002558135286943035,450853437,447576466,0.0450 EOS,0.0447 DEOS
happyniceday,14588907228,0.0019331963219386913,340712319,338235894,0.0340 EOS,0.0338 DEOS
r3qiu4lln.tp,252477617,3.3456159047983604e-05,5896413,5853556,0.0005 EOS,0.0005 DEOS
sonnimsonnim,15533474187,0.0020583621991648463,362771929,360135167,0.0362 EOS,0.0360 DEOS
tlsodo123123,733298097,9.717034743248432e-05,17125593,17001118,0.0017 EOS,0.0017 DEOS
whosurdaddy3,2476746034,0.0003281970505724736,57842432,57422012,0.0057 EOS,0.0057 DEOS
yellowwei111,1279402964,0.0001695354604445813,29879438,29662263,0.0029 EOS,0.0029 DEOS
buildmydream,6946342557,0.0009204694822066905,162226302,161047181,0.0162 EOS,0.0161 DEOS
eosworld1115,35528848943,0.004707977028430176,829747995,823717076,0.0829 EOS,0.0823 DEOS
eszhengzhike,4739178423,0.0006279951029348479,110679740,109875279,0.0110 EOS,0.0109 DEOS
g4ztgobrgmge,13686091937,0.00181356301612114,319627786,317304612,0.0319 EOS,0.0317 DEOS
kzxbzbrane5f,720904107,9.552800263532506e-05,16836141,16713770,0.0016 EOS,0.0016 DEOS
serendipity4,4317684707,0.0005721423862949344,100836090,100103176,0.0100 EOS,0.0100 DEOS
aaaaaaaaasss,1028028624,0.0001362254981613825,24008790,23834285,0.0024 EOS,0.0023 DEOS
ailin5555555,1526607187,0.00020229283474291842,35652696,35393558,0.0035 EOS,0.0035 DEOS
eoseos12eos4,2059803991,0.0002729474824319472,48105083,47755437,0.0048 EOS,0.0047 DEOS
huobidepsoit,573449513,7.59885899624787e-05,13392457,13295115,0.0013 EOS,0.0013 DEOS
wangsanshui2,321507599,4.260341766169052e-05,7508554,7453979,0.0007 EOS,0.0007 DEOS
eoskekoukele,12300030722,0.0016298941229721628,287257429,285169535,0.0287 EOS,0.0285 DEOS
g44tgmzwgage,387210166,5.130975590082559e-05,9042985,8977257,0.0009 EOS,0.0008 DEOS
maxocoin.net,14381066,1.90565499267822e-06,335858,333417,0.0000 EOS,0.0000 DEOS
tlsdudalswkd,14555208409,0.0019287308447150482,339925310,337454606,0.0339 EOS,0.0337 DEOS
zeroice12345,1471659777,0.00019501167726813614,34369443,34119633,0.0034 EOS,0.0034 DEOS
xiaomaogyeos,14094998435,0.001867747783053735,329177472,326784887,0.0329 EOS,0.0326 DEOS
eeeooosss511,11174719157,0.0014807775274318328,260976673,259079797,0.0260 EOS,0.0259 DEOS
eeretpahduna,14463843289,0.0019166239260009108,337791550,335336355,0.0337 EOS,0.0335 DEOS
game215xxxxx,359757370,4.76719478440114e-05,8401847,8340779,0.0008 EOS,0.0008 DEOS
gezdqojug4ge,67071249231,0.008887704219021063,1566395654,1555010505,0.1566 EOS,0.1555 DEOS
jasongu12345,935914238,0.0001240192931708492,21857532,21698663,0.0021 EOS,0.0021 DEOS
myaleonyuan1,33447264263,0.004432143356703442,781134241,775456665,0.0781 EOS,0.0775 DEOS
geytknzxguge,79532375867,0.010538945384890752,1857415351,1843914962,0.1857 EOS,0.1843 DEOS
haydgnrwgege,2173375190,0.0002879969594595056,50757448,50388524,0.0050 EOS,0.0050 DEOS
kutcher22222,102409398,1.3570411303019603e-05,2391689,2374306,0.0002 EOS,0.0002 DEOS
maxerosem.tp,5399569,7.155043738176671e-07,126102,125186,0.0000 EOS,0.0000 DEOS
ouyanghl2133,4634122234,0.0006140739616870715,108226237,107439608,0.0108 EOS,0.0107 DEOS
zhichoupeter,24327596986,0.003223683602886915,568151669,564022130,0.0568 EOS,0.0564 DEOS
111eosxxy111,4221922929,0.0005594528603339629,98599650,97882991,0.0098 EOS,0.0097 DEOS
ge3dknbsg4ge,3510497809,0.00046518093140708773,81984882,81388986,0.0081 EOS,0.0081 DEOS
wanghaoyu555,738064628,9.780196706331736e-05,17236912,17111627,0.0017 EOS,0.0017 DEOS
ez2eosfinder,25816049574,0.003420920518821173,602913294,598531095,0.0602 EOS,0.0598 DEOS
gyztamrzhege,19418687953,0.002573197261516973,453508004,450211739,0.0453 EOS,0.0450 DEOS
hejjooneosvc,1313160905,0.00017400877200640755,30667828,30444922,0.0030 EOS,0.0030 DEOS
iversonismvp,730074506,9.674318492008763e-05,17050309,16926381,0.0017 EOS,0.0016 DEOS
nnngggyyy123,7505113952,0.0009945130544041566,175275964,174001993,0.0175 EOS,0.0174 DEOS
wuqing555555,7367407278,0.000976265352124422,172059934,170809338,0.0172 EOS,0.0170 DEOS
eosforeveryr,6691890121,0.0008867516371552503,156283768,155147839,0.0156 EOS,0.0155 DEOS
eospluser.tp,467334896,6.192719495308321e-05,10914234,10834905,0.0010 EOS,0.0010 DEOS
ge2tanzrgige,2877888083,0.0003813529396039279,67210786,66722273,0.0067 EOS,0.0066 DEOS
heytamjxgige,10974727456,0.001454276349876229,256306026,254443098,0.0256 EOS,0.0254 DEOS
tanduoroueos,1889455484,0.00025037436560876937,44126729,43805999,0.0044 EOS,0.0043 DEOS
taojunde1111,9488383793,0.0012573188905174036,221593653,219983027,0.0221 EOS,0.0219 DEOS
yunruzeng123,1300235538,0.00017229601370631018,30365966,30145255,0.0030 EOS,0.0030 DEOS
yyrrssyyrrss,440514900,5.837324010154371e-05,10287874,10213098,0.0010 EOS,0.0010 DEOS
amyjing54321,31838811319,0.004219005027234571,743570103,738165557,0.0743 EOS,0.0738 DEOS
caiqimingeos,6619442599,0.0008771515155782778,154591814,153468183,0.0154 EOS,0.0153 DEOS
easytoeosshk,3966088336,0.000525551863742316,92624837,91951605,0.0092 EOS,0.0091 DEOS
eosredbluepk,5268711959,0.0006981643259026691,123046575,122152226,0.0123 EOS,0.0122 DEOS
jiangming111,11263013538,0.0014924775382639981,263038718,261126855,0.0263 EOS,0.0261 DEOS
linhuanmr.tp,3068882267,0.0004066618437082622,71671303,71150369,0.0071 EOS,0.0071 DEOS
eosfund23333,12597875822,0.001669361990087142,294213365,292074912,0.0294 EOS,0.0292 DEOS
hazdmojxgige,3590535298,0.00047578681003348984,83854094,83244611,0.0083 EOS,0.0083 DEOS
hellokafeier,6327639479,0.0008384842796093252,147776984,146702886,0.0147 EOS,0.0146 DEOS
helloworldst,269642048,3.573064159549648e-05,6297275,6251504,0.0006 EOS,0.0006 DEOS
rdckwstw2xid,318657486,4.222574523684058e-05,7441992,7387900,0.0007 EOS,0.0007 DEOS
shoshoona111,17889648833,0.0023705821679607434,417798513,414761797,0.0417 EOS,0.0414 DEOS
goodluckkkkk,3589012368,0.00047558500446789415,83818527,83209303,0.0083 EOS,0.0083 DEOS
shuyingxiang,5213349841,0.0006908282148958814,121753637,120868686,0.0121 EOS,0.0120 DEOS
vivifyingleo,4901494529,0.0006495038351658931,114470504,113638490,0.0114 EOS,0.0113 DEOS
xiaohangzhou,2894266319,0.0003835232423620588,67593286,67101993,0.0067 EOS,0.0067 DEOS
xiyatueos222,20120044308,0.002666134964434987,469887624,466472305,0.0469 EOS,0.0466 DEOS
zhaohero2345,3601555783,0.00047724714977895696,84111469,83500115,0.0084 EOS,0.0083 DEOS
guytknjtgqge,1737156491,0.0002301930149084586,40569907,40275030,0.0040 EOS,0.0040 DEOS
hekey5134qih,12644546244,0.0016755463524073411,295303315,293156940,0.0295 EOS,0.0293 DEOS
blocklife223,5768080031,0.0007643362814163214,134708919,133729804,0.0134 EOS,0.0133 DEOS
caikui223355,726850915,9.631602240769094e-05,16975024,16851643,0.0016 EOS,0.0016 DEOS
cs.bank,13684985202,0.0018134163611319813,319601939,317278953,0.0319 EOS,0.0317 DEOS
fucksonic123,5267584824,0.000698014967681229,123020251,122126094,0.0123 EOS,0.0122 DEOS
ge2dqojzgage,34197735859,0.004531589388296691,798660908,792855942,0.0798 EOS,0.0792 DEOS
gmztenzvg4ge,897027103,0.00011886630500128639,20949354,20797086,0.0020 EOS,0.0020 DEOS
zhangyssunyh,9793989737,0.0012978151578299756,228730836,227068335,0.0228 EOS,0.0227 DEOS
