owner,lptoken,lpratio,amount1,amount2,token1,token2
hlh111111111,51094142448,0.000190295194377896,354387311,3043604738338,0.0354 EOS,0.03043604 DOP
luochunjiang,3689865216,1.3742546305020571e-05,25592785,219799975440,0.0025 EOS,0.00219799 DOP
onlyyyyyyyyy,11051718,4.116105534328258e-08,76654,658334980,0.0000 EOS,0.00000658 DOP
majinxiang11,22103979520,8.232413497426417e-05,153312483,1316702337683,0.0153 EOS,0.01316702 DOP
zheshituanbi,166915704151,0.0006216614046994588,1157721898,9942928948736,0.1157 EOS,0.09942928 DOP
iknownothing,93829105055,0.00034945743150336723,650795623,5589265130148,0.0650 EOS,0.05589265 DOP
linluoaig.tp,390775120,1.4554041589821503e-06,2710403,23277913081,0.0002 EOS,0.00023277 DOP
aseasyasabcd,1584576167070,0.005901600756408629,10990568793,94390928182435,1.0990 EOS,0.94390928 DOP
codysincomas,4469826522,1.664743679190098e-05,31002571,266261151085,0.0031 EOS,0.00266261 DOP
emilmihaylov,12464790758,4.6423908231505295e-05,86455383,742509696724,0.0086 EOS,0.00742509 DOP
hekey5134qih,46974065670,0.0001749503666979071,325810592,2798177677563,0.0325 EOS,0.02798177 DOP
langkong1111,13759626006,5.1246396943519216e-05,95436318,819641174176,0.0095 EOS,0.00819641 DOP
chengkun1234,430679900578,0.0016040256567287094,2987181792,25654983591129,0.2987 EOS,0.25654983 DOP
dandanyx4433,146960185563,0.0005473390047789603,1019311070,8754207345428,0.1019 EOS,0.08754207 DOP
doinggoodjob,3446363069060,0.01283564609761341,23903862234,205294902007615,2.3903 EOS,2.05294902 DOP
gyztsnbsgmge,768842437625,0.0028634793364567313,5332666158,45798840612162,0.5332 EOS,0.45798840 DOP
eosrock12345,2614007851,9.735619550081369e-06,18130673,155712696214,0.0018 EOS,0.00155712 DOP
gu3tonrwgege,104431641669,0.00038894555419596887,724334472,6220843020111,0.0724 EOS,0.06220843 DOP
iwuxgfm3kw2s,80150931678,0.000298514397002694,555924257,4774475972185,0.0555 EOS,0.04774475 DOP
yangyangdeqb,198027723071,0.0007375351116296732,1373513850,11796227265672,0.1373 EOS,0.11796227 DOP
bookbookbook,17896701655,6.665453527530036e-05,124130941,1066080833301,0.0124 EOS,0.01066080 DOP
eossongnan54,83097258621,0.0003094877068863001,576359884,4949984439785,0.0576 EOS,0.04949984 DOP
luxiaofengaa,282468999283,0.0010520284821101309,1959195798,16826272904499,0.1959 EOS,0.16826272 DOP
yaetccccc.tp,22803067,8.492781871412035e-08,158161,1358345975,0.0000 EOS,0.00001358 DOP
china.io,28492210509,0.00010611648375514166,197621046,1697240089687,0.0197 EOS,0.01697240 DOP
everydaylink,8623467867,3.211727245706107e-05,59812092,513687604946,0.0059 EOS,0.00513687 DOP
tx12345txgly,40699008,1.5157952100340422e-07,282286,2424381497,0.0000 EOS,0.00002424 DOP
aa54321aaeos,1657224381460,0.006172172008145006,11494454447,98718478053230,1.1494 EOS,0.98718478 DOP
ge2tembsgmge,1338996498,4.986963018658236e-06,9287236,79762099737,0.0009 EOS,0.00079762 DOP
gj3hsfo41tsp,2410782133,8.978725008818524e-06,16721106,143606831850,0.0016 EOS,0.00143606 DOP
grace1234555,18982916995,7.070003930684211e-05,131664895,1130785122233,0.0131 EOS,0.01130785 DOP
zengfmeos123,280311978344,0.0010439948661377727,1944234771,16697782262792,0.1944 EOS,0.16697782 DOP
hurseybabubi,35570837972,0.00013248014746417068,246718176,2118903768830,0.0246 EOS,0.02118903 DOP
2ugbcwn1t.tp,114357239689,0.0004259124845335323,793178097,6812096649532,0.0793 EOS,0.06812096 DOP
g44dsmzygege,74676086135,0.0002781238640202792,517950906,4448347280363,0.0517 EOS,0.04448347 DOP
lixianjia.tp,223730318615,0.0008332619441142328,1551786218,13327293995384,0.1551 EOS,0.13327293 DOP
lovenieflsky,550557300118,0.002050497443004358,3818647539,32795908240779,0.3818 EOS,0.32795908 DOP
gmztenzxhege,58573082512,0.00021814978367192225,406260996,3489114464618,0.0406 EOS,0.03489114 DOP
richdongdong,58275835121,0.00021704271449846004,404199298,3471407864128,0.0404 EOS,0.03471407 DOP
wangmingwang,8714320626,3.245564477540007e-05,60442244,519099573413,0.0060 EOS,0.00519099 DOP
guytqnbwguge,125575817276,0.0004676949922786102,870989787,7480371216151,0.0870 EOS,0.07480371 DOP
gyzdgmjqgqge,210961726815,0.0007857065582696442,1463223680,12566687306585,0.1463 EOS,0.12566687 DOP
jesusben2233,52405704029,0.00019517997870026688,363484259,3121732579442,0.0363 EOS,0.03121732 DOP
ucexnjitgrt3,906278020950,0.003375344880924718,6285914897,53985681071417,0.6285 EOS,0.53985681 DOP
closeyou1234,199657267357,0.0007436041917980575,1384816317,11893296880163,0.1384 EOS,0.11893296 DOP
heztkmbygene,4163589703,1.5506887362843e-05,28878522,248019063270,0.0028 EOS,0.00248019 DOP
tanduoroueos,54292736588,0.00020220804905055767,376572656,3234140400825,0.0376 EOS,0.03234140 DOP
xbd521521521,115092115089,0.00042864945692188105,798275169,6855872122460,0.0798 EOS,0.06855872 DOP
yycomeonbaby,37865595523,0.00014102675013319706,262634539,2255599182843,0.0262 EOS,0.02255599 DOP
egvxl4kztsv2,3431118427,1.2778868901930331e-05,23798125,204386800558,0.0023 EOS,0.00204386 DOP
gyztamrzhege,712526992576,0.0026537379052744047,4942064062,42444210371186,0.4942 EOS,0.42444210 DOP
huayu1111111,22229872274,8.279301036673367e-05,154185671,1324201588365,0.0154 EOS,0.01324201 DOP
lizhenxing12,1775539647,6.612825777346058e-06,12315085,105766348622,0.0012 EOS,0.00105766 DOP
vhgvpynxijh5,189887607,7.072180362121521e-07,1317054,11311332233,0.0001 EOS,0.00011311 DOP
bcmutou54321,6189125671,2.305080027110373e-05,42927574,368677333954,0.0042 EOS,0.00368677 DOP
blocklife223,1892541364,7.048587361988019e-06,13126605,112735972990,0.0013 EOS,0.00112735 DOP
dezipilleeos,10834543426,4.035220963625606e-05,75148041,645398202791,0.0075 EOS,0.00645398 DOP
pqouclkj4h2h,62809827038,0.00023392912910129673,435646918,3741491255707,0.0435 EOS,0.03741491 DOP
brianyouaret,14456777489,5.3842870249697903e-05,100271738,861169487508,0.0100 EOS,0.00861169 DOP
mykeybihueos,195189722756,0.0007269652538003322,1353829573,11627171659837,0.1353 EOS,0.11627171 DOP
niminhe12345,974654221793,0.0036300054311723924,6760170004,58058753226159,0.6760 EOS,0.58058753 DOP
zudfather123,9821609084,3.657963359783619e-05,68122361,585059157741,0.0068 EOS,0.00585059 DOP
xiaohangzhou,3195826732,1.1902547729085551e-05,22166150,190370811963,0.0022 EOS,0.00190370 DOP
yinyangtaiji,16860333212,6.279468119303419e-05,116942723,1004345852486,0.0116 EOS,0.01004345 DOP
gu4tqobrg4ge,526748283021,0.001961823060397167,3653508970,31377639261603,0.3653 EOS,0.31377639 DOP
heydenjugmge,6405173183,2.385544834466211e-05,44426073,381546974185,0.0044 EOS,0.00381546 DOP
cj12345cjcww,9082064964,3.382527301316336e-05,62992907,541005575863,0.0062 EOS,0.00541005 DOP
guztmnrsgqge,4082784349,1.5205935633163727e-05,28318059,243205604299,0.0028 EOS,0.00243205 DOP
initialch123,5416875884,2.0174630591281534e-05,37571275,322675522430,0.0037 EOS,0.00322675 DOP
m55ejqtex4sa,6211822365,2.3135331913862217e-05,43084998,370029343443,0.0043 EOS,0.00370029 DOP
viresinnumer,22767394479,8.479495985804789e-05,157913908,1356221014697,0.0157 EOS,0.01356221 DOP
xiaonezha222,211242540934,0.0007867524233101143,1465171398,12583415000646,0.1465 EOS,0.12583415 DOP
wangjianjun2,14164513384,5.27543608432183e-05,98244604,843759734213,0.0098 EOS,0.00843759 DOP
gaulleeos123,47651820090,0.000177474597518018,330511475,2838550535689,0.0330 EOS,0.02838550 DOP
luzuobinwqxy,2409438703959,0.008973721537221946,16711788539,143526805711022,1.6711 EOS,1.43526805 DOP
sujinx1413hy,137524050468,0.0005121950317901466,953862344,8192110320001,0.0953 EOS,0.08192110 DOP
tdvya2h2ban4,7944353641,2.958797717095292e-05,55101778,473233745128,0.0055 EOS,0.00473233 DOP
gi4tonbqgmge,87937390485,0.0003275143101277952,609930882,5238304148653,0.0609 EOS,0.05238304 DOP
gu4tmmzvhage,23712756305,8.831586859272721e-05,164470907,1412534861944,0.0164 EOS,0.01412534 DOP
ojvqzjwmmxsu,19571458415,7.289200493249725e-05,135746999,1165843689982,0.0135 EOS,0.01165843 DOP
aisusuu33214,586328777,2.183724850693457e-06,4066757,34926763781,0.0004 EOS,0.00034926 DOP
angcheewei33,101630774238,0.00037851399420352346,704907746,6053999366885,0.0704 EOS,0.06053999 DOP
bizhuan11233,6998512675,2.6065283925661118e-05,48541456,416891356198,0.0048 EOS,0.00416891 DOP
eosvaluepool,25154687089,9.368620040913864e-05,174472092,1498428609373,0.0174 EOS,0.01498428 DOP
12345.com,174166580525,0.0006486665928265459,1208013741,10374853248306,0.1208 EOS,0.10374853 DOP
laqxjj123123,2715986945385,0.010115430829000975,18837997179,161787444512878,1.8837 EOS,1.61787444 DOP
lovexixichen,135738744026,0.0005055458305289598,941479516,8085762177417,0.0941 EOS,0.08085762 DOP
wangzeyua.tp,28364143605,0.00010563951095116793,196732778,1689611328009,0.0196 EOS,0.01689611 DOP
zengzhiwei22,322570448164,0.0012013824519396775,2237338144,19215058663115,0.2237 EOS,0.19215058 DOP
vaelixiang1l,1744323231,6.4965632535832425e-06,12098569,103906831521,0.0012 EOS,0.00103906 DOP
xiaoxiwudi12,7728436328,2.878381401098396e-05,53604183,460371860664,0.0053 EOS,0.00460371 DOP
g43deojqguge,7943784124,2.9585856059940504e-05,55097828,473199819817,0.0055 EOS,0.00473199 DOP
aaaaa1112221,5632539241,2.097784791667792e-05,39067109,335522279099,0.0039 EOS,0.00335522 DOP
hellokafeier,2794392543,1.0407444898004017e-05,19381815,166457953439,0.0019 EOS,0.00166457 DOP
mosstheboss1,96933925004,0.00036102103326661494,672330553,5774214798656,0.0672 EOS,0.05774214 DOP
oolongtea111,6469186920,2.4093861320037284e-05,44870070,385360180630,0.0044 EOS,0.00385360 DOP
gyzdqojugmge,100236731553,0.00037332201698258975,695238712,5970958244788,0.0695 EOS,0.05970958 DOP
