owner,lptoken,lpratio,amount1,amount2,token1,token2
devilliuzhid,10500218576,0.0014028355809068416,85111437,18317330603,0.0085 EOS,1.8317 DBG
g44dsmzygege,183729680827,0.02454639697900067,1489254451,320511166604,0.1489 EOS,32.0511 DBG
mikechan5555,1057663810951,0.14130452770106125,8573087000,1845064229127,0.8573 EOS,184.5064 DBG
emilmihaylov,1865539914,0.0002492372658739489,15121474,3254380955,0.0015 EOS,0.3254 DBG
gu4tombzgige,107852650948,0.014409179689916236,874219340,188145860925,0.0874 EOS,18.8145 DBG
mantocapital,2482055224,0.00033160408583887945,20118751,4329874257,0.0020 EOS,0.4329 DBG
moonlight2go,7202824608,0.0009623017435302742,58383809,12565121256,0.0058 EOS,1.2565 DBG
guangliang12,66668671487,0.008906975013598328,540395081,116301588170,0.0540 EOS,11.6301 DBG
heydenjugmge,114662192739,0.01531893861016587,929415324,200024911569,0.0929 EOS,20.0024 DBG
peiyonglu123,279228907398,0.03730515166712621,2263340856,487106832477,0.2263 EOS,48.7106 DBG
yywymsdhs515,209852097,2.8036367649754137e-05,1700994,366080973,0.0001 EOS,0.0366 DBG
ez2eosfinder,136257664578,0.01820410676766165,1104461361,237697593747,0.1104 EOS,23.7697 DBG
ibaalmckloud,4026064,5.378845963375803e-07,32633,7023353,0.0000 EOS,0.0007 DBG
s5djtsbtgpij,6970832043,0.0009313073959048155,56503351,12160416870,0.0056 EOS,1.2160 DBG
eosvictory12,88117412,1.177253977679745e-05,714251,153718301,0.0000 EOS,0.0153 DBG
mingting1314,3751105603,0.000501149987454072,30405270,6543696301,0.0030 EOS,0.6543 DBG
