owner,lptoken,lpratio,amount1,amount2,token1,token2
victorwinwin,31632357433,0.006880473274054735,2324581656,12236109822,0.2324 EOS,1.2236 OGX
wodehehuoren,6732318374,0.0014643719407523626,494740988,2604212700,0.0494 EOS,0.2604 OGX
zhanggucheng,13911427509,0.0030259270236927946,1022315496,5381254152,0.1022 EOS,0.5381 OGX
bjc1jin2c123,797694212,0.0001735094742198487,58620522,308566125,0.0058 EOS,0.0308 OGX
emilmihaylov,1505576338,0.0003274835831505634,110640983,582390909,0.0110 EOS,0.0582 OGX
ez2eosfamily,13659345,2.971095607169228e-06,1003790,5283742,0.0001 EOS,0.0005 OGX
rosskeeley15,631914336,0.00013745006863776114,46437780,244438727,0.0046 EOS,0.0244 OGX
lhhlhhlhh.m,1107460410,0.00024088788732291573,81384454,428390682,0.0081 EOS,0.0428 OGX
silverxie555,4207822882,0.0009152594125455035,309222223,1627680864,0.0309 EOS,0.1627 OGX
mantocapital,178304018,3.8783578906633e-05,13103109,68972018,0.0013 EOS,0.0068 OGX
yimingchen.e,338152146,7.355274762702366e-05,24849942,130804882,0.0024 EOS,0.0130 OGX
mxcoin.game,33180192,7.217148603848249e-06,2438328,12834847,0.0002 EOS,0.0012 OGX
ff4mu2gswsit,5919009,1.2874659537990384e-06,434972,2289606,0.0000 EOS,0.0002 OGX
ifswapholder,254635856237,0.055386804703558314,18712542742,98498896522,1.8712 EOS,9.8498 OGX
legopiass.tp,35452145358,0.007711329740765662,2605288175,13713690007,0.2605 EOS,1.3713 OGX
linkboy12345,7254093476,0.0015778652095351977,533084916,2806047087,0.0533 EOS,0.2806 OGX
sunshy213.tp,6049204420,0.0013157852502539967,444540678,2339968804,0.0444 EOS,0.2339 OGX
eospluser.tp,7578681600,0.0016484675956200138,556938074,2931605099,0.0556 EOS,0.2931 OGX
2szwxpmruaoz,11443097708,0.002489031306599772,840924204,4426448473,0.0840 EOS,0.4426 OGX
chaoqun54321,3250835427,0.000707101464732738,238895644,1257496517,0.0238 EOS,0.1257 OGX
dopmarketing,227900169,4.957142461728763e-05,16747804,88156929,0.0016 EOS,0.0088 OGX
aeos2themoon,822286179,0.00017885856563860635,60427724,318078853,0.0060 EOS,0.0318 OGX
qianwq123451,19484085,4.238056755518793e-06,1431835,7536883,0.0001 EOS,0.0007 OGX
jesstineseos,11960145554,0.0026014963321150447,878920738,4626454250,0.0878 EOS,0.4626 OGX
kekekekeke44,6494353425,0.0014126112879074312,477253548,2512162487,0.0477 EOS,0.2512 OGX
1.io,53080182393,0.011545670508767711,3900727872,20532612610,0.3900 EOS,2.0532 OGX
chenyiming11,8124032,1.7670888163160268e-06,597014,3142558,0.0000 EOS,0.0003 OGX
dcjhotmykey2,18699611581,0.004067422985807879,1374186990,7233431824,0.1374 EOS,0.7233 OGX
eossjg555555,22915183221,0.004984367859907712,1683978650,8864110083,0.1683 EOS,0.8864 OGX
ha3tcmjzgyge,1306468695476,0.28417492947376727,96009068272,505371579427,9.6009 EOS,50.5371 OGX
tkvc12345.tp,971019728,0.00021121016039462058,71357775,375612347,0.0071 EOS,0.0375 OGX
zhiqiang5111,71473451,1.5546459679825427e-05,5252402,27647544,0.0005 EOS,0.0027 OGX
gm3tsobqgmge,22495502727,0.004893081574061793,1653137395,8701768195,0.1653 EOS,0.8701 OGX
mytaobao2222,8123182550,0.0017669040492453137,596952066,3142230356,0.0596 EOS,0.3142 OGX
samsungstore,5888679538,0.0012808688782206701,432744112,2277874157,0.0432 EOS,0.2277 OGX
zyymfhymfhzy,1293422754,0.00028133725757875834,95050355,500325114,0.0095 EOS,0.0500 OGX
alannice1.m,140437918614,0.03054718092807854,10320426170,54324556713,1.0320 EOS,5.4324 OGX
cheungboneos,10371582116,0.0022559619121006553,762181243,4011962057,0.0762 EOS,0.4011 OGX
eosboomboomm,26800004763,0.005829370033736148,1969464324,10366846739,0.1969 EOS,1.0366 OGX
haztimagenes,11354519974,0.0024697644298659017,834414852,4392184606,0.0834 EOS,0.4392 OGX
whx112233.tp,11226403321,0.002441897293855096,824999884,4342626193,0.0824 EOS,0.4342 OGX
zs1122334455,67681341406,0.014721623631198083,4973729987,26180670476,0.4973 EOS,2.6180 OGX
adaloveyyy33,280220879,6.0951899423727845e-05,20592721,108395760,0.0020 EOS,0.0108 OGX
aaaadddd3344,10334493651,0.0022478946603079705,759455706,3997615401,0.0759 EOS,0.3997 OGX
buildmydream,123684411487,0.02690306245609412,9089253456,47843922016,0.9089 EOS,4.7843 OGX
eosforpocket,43771993344,0.009521011230143107,3216692686,16931994993,0.3216 EOS,1.6931 OGX
eoshexiang53,662192492269,0.14403598451323024,48662845439,256151002210,4.8662 EOS,25.6151 OGX
akakak521521,4079428632,0.0008873318953650833,299786855,1578015070,0.0299 EOS,0.1578 OGX
gq3doojwgene,7550139681,0.0016422593352560593,554840600,2920564441,0.0554 EOS,0.2920 OGX
hcd333333333,1522003602,0.0003310567392505235,111848181,588745346,0.0111 EOS,0.0588 OGX
manjoorelahi,3882760,8.445537600589481e-07,285334,1501939,0.0000 EOS,0.0001 OGX
