owner,lptoken,lpratio,amount1,amount2,token1,token2
geytcmrzgqge,3243108470,0.0003983424354748703,6863041,15953614,0.0006 EOS,0.0015 DEOS
huimouyixiao,11278220149,0.001385273950449895,23866884,55480221,0.0023 EOS,0.0055 DEOS
huobidepsoit,573449513,7.043528693022663e-05,1213529,2820933,0.0001 EOS,0.0002 DEOS
liguohao1.tp,3171722961,0.0003895743422162833,6711976,15602452,0.0006 EOS,0.0015 DEOS
wumaobing521,1438687726,0.00017671020811173881,3044540,7077243,0.0003 EOS,0.0007 DEOS
xiyatueos222,20120044308,0.0024712918256203195,42577886,98975237,0.0042 EOS,0.0098 DEOS
zs1122334455,11251597945,0.0013820040155472647,23810547,55349260,0.0023 EOS,0.0055 DEOS
f34knrhfnrqe,25757491396,0.0031637245406120063,54507810,126707167,0.0054 EOS,0.0126 DEOS
ez2eosmother,36284795813,0.004456765497843122,76785612,178493458,0.0076 EOS,0.0178 DEOS
g44dsmzygege,1078875560,0.00013251543145108389,2283108,5307243,0.0002 EOS,0.0005 DEOS
eoseoseosxxx,8492710191,0.0010431371298737938,17972209,41777642,0.0017 EOS,0.0041 DEOS
eosiovvvvvvv,45469983244,0.005584957775530864,96223237,223677558,0.0096 EOS,0.0223 DEOS
jxycwzztyang,914877018,0.00011237192430696182,1936055,4500495,0.0001 EOS,0.0004 DEOS
kekekekeke44,2565987088,0.00031517340708341784,5430122,12622694,0.0005 EOS,0.0012 DEOS
q1q1q1q1q1q1,468718495,5.7571452998738525e-05,991898,2305736,0.0000 EOS,0.0002 DEOS
qinjinliang2,6025847625,0.000740138925647147,12751853,29642563,0.0012 EOS,0.0029 DEOS
zhaojinsong3,719623611,8.838946476278687e-05,1522862,3539998,0.0001 EOS,0.0003 DEOS
4xk2zgdlr.tp,102502715,1.2590137367772506e-05,216915,504235,0.0000 EOS,0.0000 DEOS
bcjingling12,2064648390,0.0002535953008293521,4369193,10156491,0.0004 EOS,0.0010 DEOS
depurantsave,749096700,9.200956632948767e-05,1585232,3684983,0.0001 EOS,0.0003 DEOS
gezdqojug4ge,67071249231,0.008238184142209268,141935674,329939274,0.0141 EOS,0.0329 DEOS
heytamjxgige,10974727456,0.0013479967456950237,23224635,53987269,0.0023 EOS,0.0053 DEOS
jinloveyou22,37827265,4.64622290831158e-06,80049,186081,0.0000 EOS,0.0000 DEOS
captainineos,1240077461,0.00015231543457818218,2624242,6100233,0.0002 EOS,0.0006 DEOS
eoseosdalian,3165984542,0.00038886950738840746,6699832,15574223,0.0006 EOS,0.0015 DEOS
gu2domjsguge,43290282,5.317230836954997e-06,91610,212955,0.0000 EOS,0.0000 DEOS
rdckwstw2xid,318657486,3.913985616877606e-05,674340,1567551,0.0000 EOS,0.0001 DEOS
angelozhangs,410356412417,0.05040299276049749,868393162,2018639860,0.0868 EOS,0.2018 DEOS
gm4damzxgene,143905111,1.7675484160732233e-05,304530,707903,0.0000 EOS,0.0000 DEOS
gmztenzvg4ge,897027103,0.00011017946645983979,1898282,4412687,0.0001 EOS,0.0004 DEOS
huchunlin123,8213819435,0.0010088817159694702,17382023,40405712,0.0017 EOS,0.0040 DEOS
lilikewoaini,9675817116,0.0011884550241999384,20475891,47597623,0.0020 EOS,0.0047 DEOS
yushow333333,721035329,8.856286235078792e-05,1525849,3546942,0.0001 EOS,0.0003 DEOS
eoseoseosguo,36025788099,0.004424952265397789,76237502,177219338,0.0076 EOS,0.0177 DEOS
heixiongmao1,53531421517,0.006575122916414096,113282792,263333672,0.0113 EOS,0.0263 DEOS
jeonghckrgma,6124895,7.52304652741959e-07,12961,30129,0.0000 EOS,0.0000 DEOS
richrichrich,7653222417,0.0009400250670057464,16195691,37648003,0.0016 EOS,0.0037 DEOS
shuyingxiang,7063610736,0.0008676046237283828,14947960,34747565,0.0014 EOS,0.0034 DEOS
yzwvir111111,72079141470,0.00885329030024627,152533338,354574276,0.0152 EOS,0.0354 DEOS
haydqmjrgyge,1591918972,0.00019553119676725826,3368806,7831024,0.0003 EOS,0.0007 DEOS
ljfree123451,6404900397,0.0007866969750521306,13554002,31507213,0.0013 EOS,0.0031 DEOS
liuynqinxxxx,3437459721,0.0004222140855837326,7274326,16909674,0.0007 EOS,0.0016 DEOS
chenghao5555,7922782042,0.000973134362769817,16766131,38974031,0.0016 EOS,0.0038 DEOS
gy3tknbwgene,1785239260,0.00021927621641768745,3777909,8782012,0.0003 EOS,0.0008 DEOS
smxuywt3i1tr,129532547032,0.015910140143413107,274115804,637201112,0.0274 EOS,0.0637 DEOS
ailin5555555,1526607187,0.00018750912296282854,3230594,7509740,0.0003 EOS,0.0007 DEOS
game215xxxxx,359757370,4.418804621290821e-05,761315,1769731,0.0000 EOS,0.0001 DEOS
xuminjfqwert,16096413683,0.0019770799182974126,34063109,79182050,0.0034 EOS,0.0079 DEOS
yangxingyue1,122011145564,0.01498630629491177,258199071,600201567,0.0258 EOS,0.0600 DEOS
ansonwongwwl,1114958005,0.00013694734273377623,2359465,5484741,0.0002 EOS,0.0005 DEOS
intermilan32,32847352608,0.004034553440875986,69511321,161583865,0.0069 EOS,0.0161 DEOS
joshuagaogrm,5308420901,0.0006520192987038898,11233640,26113372,0.0011 EOS,0.0026 DEOS
yqovn4ovvc1o,64782399,7.957050722254998e-06,137092,318679,0.0000 EOS,0.0000 DEOS
zailushang55,175344316,2.1537078555413003e-05,371062,862559,0.0000 EOS,0.0000 DEOS
zhoupeng3333,12659941665,0.0015549871496607342,26790873,62277235,0.0026 EOS,0.0062 DEOS
sonnimsonnim,2758877615,0.00033886564032691805,5838316,13571568,0.0005 EOS,0.0013 DEOS
aimaodeyu111,10246729430,0.0012585786736877874,21684051,50406075,0.0021 EOS,0.0050 DEOS
oyxmeos12345,3586655597,0.00044053942041554807,7590053,17643603,0.0007 EOS,0.0017 DEOS
qypmsm2i5n3g,1801094771,0.00022122370689661014,3811463,8860009,0.0003 EOS,0.0008 DEOS
wuqing555555,7367407278,0.0009049191494522553,15590852,36242011,0.0015 EOS,0.0036 DEOS
d43tkdg4znau,200751276,2.4657748251796177e-05,424828,987542,0.0000 EOS,0.0000 DEOS
eosworld1115,35528848943,0.004363914543250967,75185883,174774777,0.0075 EOS,0.0174 DEOS
allneedlov.e,1319044986,0.00016201480680791297,2791353,6488693,0.0002 EOS,0.0006 DEOS
kzxbzbrane5f,720904107,8.854674469960498e-05,1525571,3546297,0.0001 EOS,0.0003 DEOS
anieter12345,19299418793,0.0023704965641353037,40841285,94938387,0.0040 EOS,0.0094 DEOS
richsingsing,92567027,1.1369763090239185e-05,195889,455359,0.0000 EOS,0.0000 DEOS
hellokafeier,6327639479,0.000777207220846301,13390503,31127149,0.0013 EOS,0.0031 DEOS
bh112233key1,15032129,1.846356645675939e-06,31810,73946,0.0000 EOS,0.0000 DEOS
focusandview,26580960637,0.003264869089440058,56250429,130758007,0.0056 EOS,0.0130 DEOS
bangbanga.tp,43177085,5.30332714884664e-06,91371,212398,0.0000 EOS,0.0000 DEOS
qiaoqiao1111,718607722,8.826468580390361e-05,1520712,3535000,0.0001 EOS,0.0003 DEOS
wenquanijl12,1030269345,0.00012654525862417404,2180248,5068137,0.0002 EOS,0.0005 DEOS
zztaoyong.tp,569711575,6.997616589238664e-05,1205619,2802545,0.0001 EOS,0.0002 DEOS
dingweneos33,723267545,8.883703953794378e-05,1530573,3557923,0.0001 EOS,0.0003 DEOS
googlecloud1,251862604,3.093561748256999e-05,532989,1238971,0.0000 EOS,0.0001 DEOS
haroldplusss,35240217502,0.004328462706771824,74575083,173354931,0.0074 EOS,0.0173 DEOS
yc5p4iduinwz,1511590920,0.00018566471460465823,3198817,7435871,0.0003 EOS,0.0007 DEOS
eeeooosss511,11174719157,0.0013725611973586162,23647856,54971075,0.0023 EOS,0.0054 DEOS
eoseos12eos4,2059803991,0.00025300027611342826,4358941,10132661,0.0004 EOS,0.0010 DEOS
gm3timjvgene,654060197,8.033648403383605e-05,1384117,3217476,0.0001 EOS,0.0003 DEOS
mykeydigital,100670346,1.236507233004694e-05,213037,495221,0.0000 EOS,0.0000 DEOS
sunshan33333,1213140180,0.00014900679960100827,2567238,5967722,0.0002 EOS,0.0005 DEOS
tangmingbank,14787805893,0.001816347084668204,31293843,72744700,0.0031 EOS,0.0072 DEOS
eosadaideeos,18573451001,0.0022813278604003977,39304997,91367180,0.0039 EOS,0.0091 DEOS
gaohongdeeos,1798732054,0.00022093350061679434,3806463,8848386,0.0003 EOS,0.0008 DEOS
seraphim3eos,15276855146,0.0018764157108980216,32328766,75150449,0.0032 EOS,0.0075 DEOS
chen52jiajin,2223468828,0.00027310279515503703,4705288,10937766,0.0004 EOS,0.0010 DEOS
fortunately1,237404265546,0.029159738012005647,502393126,1167847507,0.0502 EOS,0.1167 DEOS
linkboy12345,1464455545,0.00017987520116463404,3099069,7204001,0.0003 EOS,0.0007 DEOS
aeos2themoon,11511689322,0.0014139503514526415,24360950,56628711,0.0024 EOS,0.0056 DEOS
hazdmojxgige,3590535298,0.0004410159538277205,7598263,17662688,0.0007 EOS,0.0017 DEOS
hwgjb1234512,5012661500,0.0006156919537511234,10607756,24658462,0.0010 EOS,0.0024 DEOS
liliboybaofu,158671191,1.9489162711427386e-05,335778,780540,0.0000 EOS,0.0000 DEOS
cryptominera,18586806084,0.002282968229921615,39333259,91432877,0.0039 EOS,0.0091 DEOS
jangsewuk.tp,1799339857,0.00022100815545166914,3807749,8851376,0.0003 EOS,0.0008 DEOS
mayunbb12345,26277989227,0.0032276559124973037,55609283,129267619,0.0055 EOS,0.0129 DEOS
whosurdaddy3,2476746034,0.0003042121644597,5241271,12183697,0.0005 EOS,0.0012 DEOS
bbbbbbbbbboo,52086270747,0.006397618869702336,110224575,256224635,0.0110 EOS,0.0256 DEOS
viresinnumer,35892822,4.408620391147758e-06,75956,176565,0.0000 EOS,0.0000 DEOS
zhanglaoda15,90838440,1.1157445321074284e-05,192231,446855,0.0000 EOS,0.0000 DEOS
lingdddddddd,1800802766,0.00022118784069480196,3810845,8858573,0.0003 EOS,0.0008 DEOS
flybottle123,4425793610,0.0005436085230650698,9365831,21771521,0.0009 EOS,0.0021 DEOS
g4ztgobrgmge,13686091937,0.0016810264734431054,28962405,67325110,0.0028 EOS,0.0067 DEOS
koooooooo.tp,36288109529,0.004457172512814753,76792625,178509759,0.0076 EOS,0.0178 DEOS
ooooxvvxoooo,64745800,7.952555363887923e-06,137014,318499,0.0000 EOS,0.0000 DEOS
sm5kiiy2jddy,39721332,4.878866148188346e-06,84057,195398,0.0000 EOS,0.0000 DEOS
wglzyszaq555,18317405155,0.0022498784263674794,38763155,90107630,0.0038 EOS,0.0090 DEOS
zhengyao1.tp,202429402,2.4863868029798453e-05,428379,995797,0.0000 EOS,0.0000 DEOS
defibox11111,612777179,7.526580012486618e-05,1296754,3014395,0.0001 EOS,0.0003 DEOS
tmdflehd1234,51818270,6.364701046799834e-06,109657,254906,0.0000 EOS,0.0000 DEOS
llllllllllil,35070665700,0.004307637107390058,74216279,172520866,0.0074 EOS,0.0172 DEOS
gyzdqojugmge,1079962828,0.0001326489777037425,2285409,5312591,0.0002 EOS,0.0005 DEOS
g44tgmzwgage,180234859,2.2137771016807787e-05,381411,886617,0.0000 EOS,0.0000 DEOS
maxerosem.tp,5399569,6.632147786208982e-07,11426,26561,0.0000 EOS,0.0000 DEOS
gm2tsmrqguge,32298046501,0.003967083624646373,68348883,158881699,0.0068 EOS,0.0158 DEOS
geydmnrzgene,2222022502,0.00027292514675793277,4702227,10930652,0.0004 EOS,0.0010 DEOS
eosaccmove11,32892741,4.040128377014822e-06,69607,161807,0.0000 EOS,0.0000 DEOS
gliuzdkk5ptu,734902322,9.026610842332306e-05,1555194,3615157,0.0001 EOS,0.0003 DEOS
richrichtang,3754418598,0.00046114530610179315,7945072,18468869,0.0007 EOS,0.0018 DEOS
eoslaomaocoi,50824648364,0.006242657129340371,107554739,250018418,0.0107 EOS,0.0250 DEOS
ge3toobsgage,480806060,5.9056136636551234e-05,1017478,2365198,0.0001 EOS,0.0002 DEOS
geytomrsgmge,14131600,1.73574705046997e-06,29905,69516,0.0000 EOS,0.0000 DEOS
jamiedornan4,145849648,1.791432649721782e-05,308645,717468,0.0000 EOS,0.0000 DEOS
eoswanglawhu,13119243900,0.0016114020283493125,27762845,64536651,0.0027 EOS,0.0064 DEOS
gezdqnbthage,18135992182,0.0022275959507241172,38379250,89215217,0.0038 EOS,0.0089 DEOS
m55ejqtex4sa,12614616,1.5494199181133978e-06,26694,62054,0.0000 EOS,0.0000 DEOS
zhourui12345,30659752809,0.003765856343680838,64881938,150822546,0.0064 EOS,0.0150 DEOS
bookbookbook,2312067471,0.00028398513213477686,4892779,11373604,0.0004 EOS,0.0011 DEOS
eos24token32,1008802291,0.0001239085171608734,2134819,4962536,0.0002 EOS,0.0004 DEOS
eosnanning12,14376269187,0.001765799119568737,30422953,70720254,0.0030 EOS,0.0070 DEOS
iamveryhappy,64477413518,0.007919590162175626,136446618,317179585,0.0136 EOS,0.0317 DEOS
lijinglu3333,2745553580,0.0003372290843494202,5810119,13506024,0.0005 EOS,0.0013 DEOS
myaleonyuan1,33447264263,0.00410823900271674,70780849,164534972,0.0070 EOS,0.0164 DEOS
dinosaur.x,35532785603,0.004364398072786455,75194214,174794142,0.0075 EOS,0.0174 DEOS
helloworldst,934672676,0.00011480337262035961,1977947,4597875,0.0001 EOS,0.0004 DEOS
iversonismvp,730074506,8.96731205534278e-05,1544978,3591408,0.0001 EOS,0.0003 DEOS
qpajdnslansq,71599248917,0.008794346367258338,151517793,352213572,0.0151 EOS,0.0352 DEOS
tumaoran1234,9034763759,0.0011097161359207186,19119299,44444131,0.0019 EOS,0.0044 DEOS
yudeyin12345,4456503884,0.0005473805847930146,9430820,21922592,0.0009 EOS,0.0021 DEOS
zhanglicheng,18734146760,0.002301065695444362,39645060,92157681,0.0039 EOS,0.0092 DEOS
1coin1beauty,2274016696,0.0002793114560843405,4812257,11186423,0.0004 EOS,0.0011 DEOS
manuinfinito,576173451,7.076986103005701e-05,1219293,2834332,0.0001 EOS,0.0002 DEOS
wangzihao321,104370518,1.2819554669996526e-05,220868,513423,0.0000 EOS,0.0000 DEOS
yuanxiaojian,9813531,1.2053700563238143e-06,20767,48275,0.0000 EOS,0.0000 DEOS
innohyun1eos,20542947579,0.002523235915834616,43472831,101055598,0.0043 EOS,0.0101 DEOS
huahuayongyi,360320471,4.425721041935806e-05,762507,1772501,0.0000 EOS,0.0001 DEOS
kangsunghwab,21726338578,0.002668588702218816,45977114,106876977,0.0045 EOS,0.0106 DEOS
dopmarketing,360494232,4.4278553023397e-05,762875,1773356,0.0000 EOS,0.0001 DEOS
buildmydream,6946342557,0.0008532008834715658,14699798,34170695,0.0014 EOS,0.0034 DEOS
pra1xwjkzb2w,75157040,9.231340435764779e-06,159046,369715,0.0000 EOS,0.0000 DEOS
4f45wnnxblym,359906617,4.420637782716572e-05,761631,1770465,0.0000 EOS,0.0001 DEOS
iloveyouxxoo,155804449,1.9137048373988002e-05,329712,766438,0.0000 EOS,0.0000 DEOS
xiaoxiaolove,63580000000,0.007809363233383389,134547519,312764997,0.0134 EOS,0.0312 DEOS
guytknjtgqge,1737156491,0.00021337033707846337,3676157,8545481,0.0003 EOS,0.0008 DEOS
king3hz12345,144115643,1.7701343249443316e-05,304976,708938,0.0000 EOS,0.0000 DEOS
farrynew1245,3000945479,0.00036859819580199277,6350578,14762357,0.0006 EOS,0.0014 DEOS
dongyuheqing,84179733498,0.010339574013452237,178140520,414099939,0.0178 EOS,0.0414 DEOS
gointothepre,269847228,3.3144621279861975e-05,571048,1327442,0.0000 EOS,0.0001 DEOS
imkeymiao325,6984384425,0.0008578734654987509,14780301,34357832,0.0014 EOS,0.0034 DEOS
222222dragon,104444951071,0.012828697087234891,221025622,513789318,0.0221 EOS,0.0513 DEOS
gm4tenygenes,11183387740,0.0013736259364804427,23666201,55013718,0.0023 EOS,0.0055 DEOS
caiqimingeos,6619442599,0.0008130486262680462,14008014,32562597,0.0014 EOS,0.0032 DEOS
banlangen415,5409834598,0.0006644756748711325,11448251,26612250,0.0011 EOS,0.0026 DEOS
caikui223355,726850915,8.927717539717009e-05,1538156,3575550,0.0001 EOS,0.0003 DEOS
clpxinvfund1,920597067,0.00011307450279632563,1948160,4528633,0.0001 EOS,0.0004 DEOS
hzwzjyjy4321,9340123842,0.0011472227072501164,19765500,45946269,0.0019 EOS,0.0045 DEOS
jdyycs3fbwuk,5103901687,0.0006268987445936026,10800838,25107294,0.0010 EOS,0.0025 DEOS
welovetaotao,43305098550,0.005319050714602301,91641924,213027981,0.0091 EOS,0.0213 DEOS
anameisapple,2908694971,0.0003572673099033432,6155358,14308555,0.0006 EOS,0.0014 DEOS
lianjie12345,710257825,8.723909004054503e-05,1503042,3493925,0.0001 EOS,0.0003 DEOS
hekey5134qih,12865100773,0.001580186300258547,27225029,63286461,0.0027 EOS,0.0063 DEOS
gu3tambqgqge,272225807,3.3436775847183424e-05,576082,1339142,0.0000 EOS,0.0001 DEOS
hadoophadoop,47693821851,0.00585810598966242,100929308,234617144,0.0100 EOS,0.0234 DEOS
lukykazan123,134693890422,0.01654409430045514,285038200,662590976,0.0285 EOS,0.0662 DEOS
sfsfisfi2135,11515289275,0.0014143925241578963,24368568,56646420,0.0024 EOS,0.0056 DEOS
goodluckkkkk,35939971074,0.0044144115871997186,76055897,176797184,0.0076 EOS,0.0176 DEOS
eoskekoukele,12300030722,0.0015107802404824306,26029232,60506748,0.0026 EOS,0.0060 DEOS
ez2eosfinder,25816049574,0.0031709170867316528,54631730,126995229,0.0054 EOS,0.0126 DEOS
abo.game,60990930,7.491354613272411e-06,129068,300028,0.0000 EOS,0.0000 DEOS
imrealwjdadi,3009681542,0.00036967122331373737,6369065,14805332,0.0006 EOS,0.0014 DEOS
guohongwei15,1570453940,0.0001928947036608695,3323382,7725432,0.0003 EOS,0.0007 DEOS
ok.io,13563913440,0.0016660196118139477,28703851,66724085,0.0028 EOS,0.0066 DEOS
cryptosokcho,26241891744,0.003223222154136846,55532894,129090047,0.0055 EOS,0.0129 DEOS
wszfj5151515,57736238,7.0915894034456255e-06,122180,284018,0.0000 EOS,0.0000 DEOS
gqzdqmjqgqge,5588313156,0.0006863977240814578,11825946,27490228,0.0011 EOS,0.0027 DEOS
szsjlykp1234,113548127,1.3946816109049192e-05,240289,558569,0.0000 EOS,0.0000 DEOS
nisaihua1122,122615074757,0.015060485320318832,259477101,603172437,0.0259 EOS,0.0603 DEOS
biehuaigang1,580195189,7.12638404712571e-05,1227804,2854116,0.0001 EOS,0.0002 DEOS
suchen111111,1848044128,0.00022699037223770468,3910817,9090964,0.0003 EOS,0.0009 DEOS
gu3dgmzygige,7204335824,0.0008848895140750616,15245761,35439825,0.0015 EOS,0.0035 DEOS
niurougan123,250298755,3.074353404621951e-05,529680,1231278,0.0000 EOS,0.0001 DEOS
wangsanshui2,321507599,3.9489928010128494e-05,680371,1581571,0.0000 EOS,0.0001 DEOS
eoslianggood,59617712,7.322685878440384e-06,126162,293273,0.0000 EOS,0.0000 DEOS
welienliusun,17432998436,0.002141249088293937,36891580,85757025,0.0036 EOS,0.0085 DEOS
xiaoxiaoxiao,10247490085,0.0012586721029295346,21685661,50409817,0.0021 EOS,0.0050 DEOS
dappdapp5555,5158965532,0.0006336620910332333,10917364,25378166,0.0010 EOS,0.0025 DEOS
jiangming111,11263013538,0.001383406162641657,23834704,55405416,0.0023 EOS,0.0055 DEOS
mytaobao2222,62367760308,0.007660467038341665,131982186,306801704,0.0131 EOS,0.0306 DEOS
zhaogongzizj,5019792344,0.0006165678164588395,10622846,24693541,0.0010 EOS,0.0024 DEOS
cheungboneos,1503882569,0.00018471791823961554,3182505,7397952,0.0003 EOS,0.0007 DEOS
happyniceday,14177104763,0.0017413362801509391,30001482,69740518,0.0030 EOS,0.0069 DEOS
mykeyczy1111,306837412,3.7688027742990104e-05,649327,1509405,0.0000 EOS,0.0001 DEOS
xiaojie32145,8314209337,0.0010212123421047606,17594467,40899554,0.0017 EOS,0.0040 DEOS
feixue123123,691471445,8.493160867438634e-05,1463286,3401510,0.0001 EOS,0.0003 DEOS
ha3tiobxgmge,19694836,2.419064613808046e-06,41678,96883,0.0000 EOS,0.0000 DEOS
thomasmunger,85801884,1.0538818469088178e-05,181573,422079,0.0000 EOS,0.0000 DEOS
basker333333,49497414260,0.0060796364748284155,104746056,243489440,0.0104 EOS,0.0243 DEOS
r3qiu4lln.tp,252477617,3.1011157902674624e-05,534291,1241996,0.0000 EOS,0.0001 DEOS
cgtomc32cx3h,385670110,4.7370839528923046e-05,816152,1897202,0.0000 EOS,0.0001 DEOS
jiaxueyifang,35998202639,0.004421564016308453,76179126,177083638,0.0076 EOS,0.0177 DEOS
nanamei12345,14799100358,0.001817734353930735,31317745,72800260,0.0031 EOS,0.0072 DEOS
richerwallet,2592167319,0.0003183890556114594,5485525,12751481,0.0005 EOS,0.0012 DEOS
taojunde1111,9488383793,0.001165433084889667,20079246,46675595,0.0020 EOS,0.0046 DEOS
2awmtshfknxo,11394715003,0.0013995827052423763,24113410,56053287,0.0024 EOS,0.0056 DEOS
mykeyxhyzdai,11216129792,0.001377647556126154,23735489,55174784,0.0023 EOS,0.0055 DEOS
zvpxvbjbkznd,3768667,4.628953996329864e-07,7975,18538,0.0000 EOS,0.0000 DEOS
hezdenrsgqge,55546831375,0.006822670378591882,117547787,273247948,0.0117 EOS,0.0273 DEOS
gyztimzshage,30440224171,0.0037388922217199707,64417374,149742633,0.0064 EOS,0.0149 DEOS
konglong1314,12539966093,0.001540250867482676,26536982,61687047,0.0026 EOS,0.0061 DEOS
akakak521521,605301130,7.434753680005377e-05,1280933,2977618,0.0001 EOS,0.0002 DEOS
runningbank1,3548083,4.3580165034905055e-07,7508,17453,0.0000 EOS,0.0000 DEOS
zhangraneos1,151759992,1.8640278418108793e-05,321153,746543,0.0000 EOS,0.0000 DEOS
haydinjwgage,97535718469,0.011980054321381594,206404355,479801175,0.0206 EOS,0.0479 DEOS
eadluitherna,10671589495,0.0013107631117334603,22583137,52496062,0.0022 EOS,0.0052 DEOS
gu3tanjugege,541111942,6.646334861590885e-05,1145097,2661857,0.0001 EOS,0.0002 DEOS
hqrfbv2bwmxn,24542645330,0.00301450821154562,51936961,120731053,0.0051 EOS,0.0120 DEOS
rushtomyhero,727305866,8.933305582517247e-05,1539119,3577788,0.0001 EOS,0.0003 DEOS
ayilionervin,5023263959,0.0006169942257470035,10630193,24710618,0.0010 EOS,0.0024 DEOS
clarence3333,1175981925,0.00014444274942149136,2488604,5784932,0.0002 EOS,0.0005 DEOS
xqy111111111,5858757317,0.0007196156650628453,12398258,28820607,0.0012 EOS,0.0028 DEOS
aaaaaaaaasss,1080479064,0.00013271238560619845,2286501,5315131,0.0002 EOS,0.0005 DEOS
yimingyichen,57735891920,0.007091546895354593,122180261,284016453,0.0122 EOS,0.0284 DEOS
bihumykeyzty,2276354899,0.0002795986513743749,4817205,11197925,0.0004 EOS,0.0011 DEOS
fqhzmseosqbo,732073839,8.991869333766011e-05,1549209,3601243,0.0001 EOS,0.0003 DEOS
keyforfuture,460041581,5.6505690602217145e-05,973536,2263052,0.0000 EOS,0.0002 DEOS
midnyght3.tp,17661616,2.1693295789955297e-06,37375,86881,0.0000 EOS,0.0000 DEOS
samsung11.tp,4223177910,0.0005187217725446823,8937057,20774806,0.0008 EOS,0.0020 DEOS
xiaohangzhou,2894266319,0.0003554950767414042,6124824,14237577,0.0006 EOS,0.0014 DEOS
aaaaa1112221,187490282,2.3028935433587344e-05,396765,922308,0.0000 EOS,0.0000 DEOS
mc2haqagwsws,536229330,6.586363029826687e-05,1134764,2637838,0.0001 EOS,0.0002 DEOS
