owner,lptoken,lpratio,amount1,amount2,token1,token2
g44dsmzygege,122042519284,0.0006277133967975766,207595836691,61579311,20.7595 KEY,0.0061 EOS
jissbon55555,3388690272268,0.0174293868561522,5764204119068,1709840279,576.4204 KEY,0.1709 EOS
mykey1231122,1481867021586,0.007621833662393145,2520674155334,747709504,252.0674 KEY,0.0747 EOS
mykeycaijuan,828482372746,0.004261215578261888,1409258776064,418029509,140.9258 KEY,0.0418 EOS
mykeyxhyzdai,247268970963,0.0012718030289479193,420607581816,124765148,42.0607 KEY,0.0124 EOS
eosisniceeos,32326854056,0.00016626991548781962,54988379088,16311244,5.4988 KEY,0.0016 EOS
eoswanglawhu,187864213509,0.000966260646619573,319559353711,94791135,31.9559 KEY,0.0094 EOS
dcjhotmykey2,24820804967,0.00012766330856239824,42220496632,12523898,4.2220 KEY,0.0012 EOS
luzuobinwqxy,21048362811,0.0001082601325721138,35803525806,10620427,3.5803 KEY,0.0010 EOS
yangsbovip12,127127359527,0.0006538667600666433,216245212915,64144983,21.6245 KEY,0.0064 EOS
jxycwzztyang,202899931052,0.0010435953442936058,345135295456,102377746,34.5135 KEY,0.0102 EOS
skystarexinx,59750661534,0.0003073215050988101,101636615228,30148546,10.1636 KEY,0.0030 EOS
bihukeymykey,6033090018809,0.031030590413161373,10262360836494,3044131950,1026.2360 KEY,0.3044 EOS
davidgengeos,1522884209770,0.007832801435535792,2590444900396,768405653,259.0444 KEY,0.0768 EOS
feilisong123,6594997090395,0.0339207027990671,11218171723985,3327654865,1121.8171 KEY,0.3327 EOS
keyforfuture,247833513242,0.0012747066952575462,421567875224,125050001,42.1567 KEY,0.0125 EOS
prayygdztyyg,125286389361,0.0006443979155763579,213113699864,63216079,21.3113 KEY,0.0063 EOS
vioceinworld,11300183209,5.8121353346122464e-05,19221751581,5701762,1.9221 KEY,0.0005 EOS
bingbang1234,26935381340,0.00013853941900055557,45817417230,13590855,4.5817 KEY,0.0013 EOS
chugeshuai55,41619529609,0.00021406585554980227,70795335286,21000074,7.0795 KEY,0.0021 EOS
eosxx11xxeos,27709913973,0.00014252314953023778,47134906830,13981663,4.7134 KEY,0.0013 EOS
tumaoran1234,212689219743,0.0010939455639753237,361786996751,107317153,36.1786 KEY,0.0107 EOS
uzii3op2l3q3,5782105644,2.973967757902154e-05,9835433306,2917492,0.9835 KEY,0.0002 EOS
mykeyisangel,22102989480,0.00011368449854419592,37597458831,11152562,3.7597 KEY,0.0011 EOS
bkbnbnbkbnbn,4594015560,2.3628855984183065e-05,7814477360,2318014,0.7814 KEY,0.0002 EOS
imeosiomykey,2899595230,1.4913775804036279e-05,4932247395,1463056,0.4932 KEY,0.0001 EOS
lanyangyang1,1933208589599,0.00994326352499782,3288411751991,975444095,328.8411 KEY,0.0975 EOS
nnngggyyy123,3908037000091,0.02010059440373534,6647619334747,1971888411,664.7619 KEY,0.1971 EOS
wanghaoyu555,665436776690,0.0034226069889469416,1131916197997,335761168,113.1916 KEY,0.0335 EOS
xuebingtao11,19688269135,0.00010126462783873364,33489989620,9934161,3.3489 KEY,0.0009 EOS
luckydog5512,842279631,4.332180385412072e-06,1432728083,424991,0.1432 KEY,0.0000 EOS
baiwangfuhao,226896809538,0.0011670208700477315,385954282941,114485914,38.5954 KEY,0.0114 EOS
daheso123451,2662579458,1.369470907049479e-05,4529080631,1343464,0.4529 KEY,0.0001 EOS
jimmyhuang12,82077674734,0.00042215824706660487,139615141182,41414146,13.9615 KEY,0.0041 EOS
hkn2kocrwa33,37352214185,0.0001921173487857592,63536578902,18846904,6.3536 KEY,0.0018 EOS
keyaren22222,4116854126,2.1174624243358865e-05,7002819851,2077251,0.7002 KEY,0.0002 EOS
eosamoeosamo,533385132084,0.0027434126649142866,907294715179,269131525,90.7294 KEY,0.0269 EOS
qjyailcm1314,126270893,6.494616108116077e-07,214788352,63712,0.0214 KEY,0.0000 EOS
buildmydream,797106142049,0.0040998350982040625,1355887419082,402197922,135.5887 KEY,0.0402 EOS
firstpoolbak,26618326346241,0.13690867859736078,45278102759456,13430878279,4527.8102 KEY,1.3430 EOS
guluiloveyou,7140278142074,0.03672530092738231,12145701545716,3602788746,1214.5701 KEY,0.3602 EOS
llslove21235,1019792494,5.245199904041438e-06,1734679661,514559,0.1734 KEY,0.0000 EOS
mykey2222222,683917812074,0.003517662331669187,1163352668056,345086192,116.3352 KEY,0.0345 EOS
mytaobao2222,255597316226,0.0013146390333618834,434774200247,128967403,43.4774 KEY,0.0128 EOS
aimwx1234123,4444218044,2.2858387559310697e-05,7559669930,2242430,0.7559 KEY,0.0002 EOS
